word1,word2,n,unique_ids,unique_authors
2014,06,4,1,1
2016,summer,4,3,1
2018,10,4,1,1
2019,nc,4,4,3
2020,txt,4,1,1
2081,2100,4,1,1
22,2019,4,2,1
23,csv,4,3,2
24,17,4,1,1
25,2019,4,2,1
25,csv,4,3,2
28,2016,4,1,1
31,2019,4,2,1
31,dec,4,2,1
401,2016,4,2,1
5,15,4,1,1
5,16,4,1,1
5,24,4,1,1
5b,sbe37,4,1,1
6,8,4,1,1
71roll1,csv,4,4,1
72roll1,csv,4,4,1
84roll1,csv,4,4,1
88roll1,csv,4,4,1
90roll1,csv,4,4,1
90roll2,csv,4,4,1
91roll2,csv,4,4,1
91roll3,csv,4,4,1
91roll4,csv,4,4,1
92roll1,csv,4,4,1
92roll2,csv,4,4,1
92roll4,csv,4,4,1
92roll5,csv,4,4,1
94roll4,csv,4,4,1
94roll6,csv,4,4,1
95roll3,csv,4,4,1
96roll1,csv,4,4,1
97roll1,csv,4,4,1
97roll2,csv,4,4,1
a09,012,4,4,1
a09,013,4,4,1
a09,014,4,4,1
a09,026,4,4,1
a09,028,4,4,1
a09,031,4,4,1
a09,032,4,4,1
a09,033,4,4,1
a09,036,4,4,1
a09,039,4,4,1
a09,069,4,4,1
a09,093,4,4,1
a09,115,4,4,1
a10,038,4,4,1
a10,112,4,4,1
a10,116,4,4,1
a10,156,4,4,1
a10,164,4,4,1
a11,005,4,4,1
a11,010,4,4,1
a11,016,4,4,1
a11,025,4,4,1
acoustic,doppler,4,4,1
age,model.csv,4,1,1
ak,brw,4,1,1
alexander,exp,4,4,1
analysis,treeline,4,1,1
aon.txt,brwdoas,4,1,1
apr,12,4,1,1
aquifertest1,csv,4,1,1
aquifertest2,csv,4,1,1
atqasuk,misp,4,4,1
barrow,misp,4,4,1
bis,101,4,4,1
bis,102,4,4,1
blk,001,4,4,1
brw,101,4,4,1
brw,202,4,4,1
bs3,2008,4,1,1
buoy,wb,4,2,1
bzc,101,4,4,1
bzc,202,4,4,1
cadis.csv,u30,4,1,1
cadis.csv,u32,4,1,1
cadis.csv,u34,4,1,1
calm,activelayer,4,2,1
cdf,miniflux,4,1,1
cesm,le,4,2,2
cesm2,waccm,4,1,1
chs,101,4,4,1
chs,102,4,4,1
chukchi,cr1000,4,1,1
climate,98,4,1,1
climate,v1,4,3,2
coordinates,ctd,4,4,1
cpt,101,4,4,1
csv,2012,4,2,2
csv,2016jschedlbauer,4,2,1
csv,site,4,4,2
csv,summit,4,1,1
csv,us34,4,1,1
ctd,cns,4,1,1
ctd,cnsqc,4,1,1
current,profiler,4,4,1
daily.csv,isa,4,1,1
dat,petermanniceshelf,4,1,1
data,2017,4,2,1
data,files,4,4,1
data,mclane,4,4,1
data,microcat,4,4,1
data,personnel,4,4,1
data.csv,2007c,4,1,1
data.csv,2007g,4,1,1
data.csv,2008c,4,1,1
dbo,region,4,4,1
dbo6,csv,4,4,2
dec,2014,4,2,1
depth,103,4,1,1
dhs,101,4,4,1
dhs,103,4,4,1
dissolved,nitrogen,4,2,1
dissolved,organic,4,2,1
doppler,current,4,4,1
drp,eml,4,1,1
ecl,accumulation,4,1,1
esq,a1,4,1,1
esq,a2,4,1,1
exp,burn,4,4,1
fbf,101,4,4,1
fbf,102,4,4,1
fbf,301,4,4,1
fbf,302,4,4,1
flux,98,4,1,1
fluxes,simplified,4,1,1
fox,101,4,4,1
fv2,arctic,4,1,1
gkn,101,4,4,1
glk,101,4,4,1
glk,102,4,4,1
hly,001,4,4,1
hly,002,4,4,1
hrp,101,4,4,1
hrp,201,4,4,1
hrp,401,4,4,1
hvy,001,4,4,1
hvy,101,4,4,1
hvy,102,4,4,1
imn,001,4,4,1
intensive,2018,4,1,1
isa,101,4,4,1
isa,102,4,4,1
kap,metadata,4,1,1
ktk,001,4,4,1
kzr,001,4,4,1
length,phenology,4,3,1
lgd,101,4,4,1
lowertr1,txt,4,1,1
m1,1b,4,1,1
macroinfaunal,taxa.csv,4,4,1
magnetic,susceptibility.csv,4,1,1
mclane,moored,4,4,1
met,data.csv,4,4,2
metadata,2016,4,3,2
microcat,data,4,4,1
middletr1,txt,4,1,1
misp,kap,4,1,1
moored,profiler,4,4,1
mooring,a.csv,4,3,1
mooring,b.csv,4,3,1
ms,ortho,4,4,1
n2,dissoxy.csv,4,4,1
nc,bcc,4,1,1
nc,cnrm,4,1,1
nc,dye,4,1,1
nc,noresm2,4,1,1
nc,saddle,4,1,1
nc,southdome,4,1,1
nc,summit,4,1,1
nc,thetao,4,1,1
nc,tunu,4,1,1
ndvi,ortho,4,4,1
nom,001,4,4,1
northamerica,continuous,4,4,1
o2ar,o2isotope,4,3,1
olm,101,4,4,1
ongoing,raw,4,1,1
orcutt,l280,4,1,1
orcutt,nh2,4,1,1
ortho,26904,4,2,1
ortho,26906,4,2,1
p0001,csv,4,4,1
peters,160419,4,1,1
phs,001,4,4,1
qc,snc02,4,1,1
qc,snc04,4,1,1
raw,data,4,1,1
report,age,4,1,1
report,core,4,1,1
report,magnetic,4,1,1
riparian,shrub,4,1,1
rmt,001,4,4,1
ru,12,4,1,1
sat,pr,4,1,1
sf009,cnv,4,2,1
sf014,cnv,4,2,1
shakan2m,1,4,1,1
shakan2m,2,4,1,1
shakan2m,3,4,1,1
site,metadata,4,3,1
skq201711s,bhs,4,1,1
sml,101,4,4,1
sml,201,4,4,1
sml,301,4,4,1
sml,401,4,4,1
snc02,strdprctc,4,1,1
snc03,strdprctc,4,1,1
soil,analysis,4,1,1
soiltemp,data,4,1,1
species,macroinfaunal,4,4,1
sppdata.csv,arcsees,4,1,1
st12,txt,4,1,1
station,coordinates,4,4,1
station,locations,4,4,1
strainrate,2011,4,1,1
strdprctc,skq201612s,4,2,1
summer,e5,4,4,1
summer,e6,4,4,1
surface,underway,4,1,1
swk,003,4,4,1
table,dbo6,4,4,2
table1,csv,4,3,3
thaw,depth,4,4,4
tkhydrodatabase,31,4,2,1
tlk,001,4,4,1
toolik,misp,4,4,1
tooliklake,data,4,1,1
total,dissolved,4,2,1
uas,ms,4,4,1
uas,ndvi,4,4,1
uff,102,4,4,1
underway,data,4,1,1
uppertr1,txt,4,1,1
v.txt,ben,4,1,1
v.txt,bes,4,1,1
viper,td,4,1,1
waccm,clm40,4,1,1
wdk,101,4,4,1
wdk,102,4,4,1
wdk,103,4,4,1
weintraub,soil,4,1,1
www1202,bf021,4,2,2
wx2,chukchi,4,1,1
xtf,shakan,4,1,1
yukon,2018,4,4,1
00,xtf,3,1,1
0001,12,3,1,1
0001,13,3,1,1
0002,12,3,1,1
0003,10,3,1,1
0003,11,3,1,1
0004,09,3,2,1
0005,10,3,1,1
0005,11,3,1,1
0005,12,3,1,1
0006,10,3,1,1
0006,11,3,1,1
0006,12,3,1,1
0006,13,3,1,1
0006,15,3,2,1
0007,12,3,1,1
0008,12,3,1,1
0008,13,3,1,1
0008,16,3,1,1
0009,13,3,1,1
0009,16,3,2,1
0010,08,3,1,1
0011,08,3,1,1
0011,10,3,1,1
0012,10,3,1,1
0012,12,3,1,1
0012,16,3,2,1
0013,10,3,1,1
0013,11,3,1,1
0013,16,3,2,1
0015,08,3,1,1
0016,15,3,2,1
0017,09,3,1,1
0017,10,3,1,1
0018,10,3,2,1
0018,11,3,2,1
0018,12,3,2,1
0018,13,3,2,1
0019,13,3,2,1
0019,15,3,2,1
0019,16,3,2,1
002,2018,3,2,1
0020,11,3,2,1
0020,12,3,2,1
0020,13,3,2,1
0020,15,3,2,1
0021,09,3,2,1
0021,10,3,2,1
0021,11,3,2,1
0021,12,3,2,1
0022,10,3,2,1
0022,16,3,2,1
0023,10,3,2,1
0025,10,3,1,1
003,2015,3,1,1
003,2016,3,1,1
003,2017,3,1,1
0035,08,3,1,1
0036,08,3,1,1
0037,08,3,1,1
004,2015,3,1,1
004,2016,3,1,1
0042,10,3,2,1
0044,10,3,2,1
0044,11,3,2,1
0045,10,3,2,1
0045,11,3,2,1
0045,12,3,2,1
0046,11,3,2,1
0046,12,3,2,1
0047,11,3,2,1
0049,10,3,2,1
0049,11,3,2,1
0049,12,3,2,1
0051,10,3,2,1
0051,11,3,2,1
0051,12,3,2,1
01,01,3,3,1
01,xtf,3,1,1
010,2015,3,2,1
012,2015,3,2,1
013,2015,3,2,1
014,2016,3,1,1
03,0033,3,1,1
03,0056,3,1,1
04,0015,3,2,1
04,0016,3,2,1
04,0017,3,2,1
04,2019,3,2,1
05,30,3,3,2
06,0020,3,2,1
06,0022,3,3,1
06,06,3,3,2
06,18,3,3,2
06,27,3,3,2
06,28,3,2,2
06,csv,3,2,2
07,04,3,3,2
07,07,3,3,2
07,13,3,2,2
07,14,3,3,2
07,16,3,3,2
07,29,3,3,2
07,31,3,3,2
08,0017,3,1,1
08,02,3,3,2
08,2019,3,2,1
08,23,3,2,1
09,2019,3,2,1
09,daily.csv,3,2,1
09,nsidc.csv,3,1,1
1,17,3,1,1
1,dat,3,1,1
10,0053,3,1,1
11,17,3,1,1
12,16,3,3,1
120216,csv,3,3,1
125,csv,3,1,1
13,0003,3,3,1
13,0015,3,3,1
15,1,3,1,1
15,2,3,1,1
16,13,3,3,1
17,core10spiral,3,1,1
17,core11core12traverse,3,1,1
17,core11spiral,3,1,1
17,core12spure,3,1,1
17,core15spiral,3,1,1
17,core16spiral,3,1,1
17,core16summittraverse2,3,1,1
17,core8spurw,3,1,1
17,core9core10traverse1,3,1,1
17,core9spure,3,1,1
19,17,3,1,1
1991,gapfilled,3,3,1
2000,2012,3,1,1
2002,2003,3,1,1
2003,2004,3,1,1
2007,federov,3,1,1
2008,12june,3,1,1
2009,069,3,3,1
2009,093,3,3,1
2009,115,3,3,1
2009,aon,3,3,1
2009,txt,3,1,1
201,2015,3,1,1
2010,038,3,3,1
2010,aon,3,3,2
2012,2017,3,3,1
2012,aon,3,3,1
2012amkspiderwarmingexperiment,data,3,1,1
2013,aon,3,3,1
20141231,csv,3,3,1
2015,01,3,3,3
2015,co2,3,2,2
2015,ic,3,3,1
20151231,csv,3,3,1
2016,ic,3,3,1
2016,mooring,3,1,1
2016,sapflow,3,1,1
2016,txt,3,2,2
2016,xlsx,3,3,1
20160408,csv,3,1,1
20161231,csv,3,3,1
2017,mooring,3,1,1
2017,xlsx,3,3,2
2019,txt,3,1,1
202,2015,3,1,1
202,2016,3,1,1
202,2017,3,1,1
21,2017,3,1,1
21,2019,3,2,1
22,17,3,1,1
23,2019,3,2,1
24,2019,3,3,2
25,2016,3,1,1
27,2017,3,1,1
29,daily.csv,3,2,1
3,17,3,1,1
30,2019,3,2,1
30,csv,3,1,1
4,cnv,3,3,1
401,2017,3,2,1
401,2018,3,2,1
5,12,3,1,1
5,22,3,1,1
5,cnv,3,3,1
5,csv,3,3,3
6,1,3,1,1
6,19,3,1,1
6,3,3,1,1
6,cnv,3,3,1
6,csv,3,2,2
63,125,3,1,1
7,cnv,3,3,1
70roll1,csv,3,3,1
70roll2,csv,3,3,1
71roll3,csv,3,3,1
72roll2,csv,3,3,1
72roll4,csv,3,3,1
73roll1,csv,3,3,1
73roll2,csv,3,3,1
73roll3,csv,3,3,1
74roll1,csv,3,3,1
74roll2,csv,3,3,1
74roll3,csv,3,3,1
74roll4,csv,3,3,1
74roll5,csv,3,3,1
75roll1,csv,3,3,1
75roll3,csv,3,3,1
76roll1,csv,3,3,1
77roll1,csv,3,3,1
77roll2,csv,3,3,1
77roll3,csv,3,3,1
77roll4,csv,3,3,1
77roll5,csv,3,3,1
77roll6,csv,3,3,1
78roll1,csv,3,3,1
78roll2,csv,3,3,1
78roll3,csv,3,3,1
78roll4,csv,3,3,1
78roll5,csv,3,3,1
79roll1,csv,3,3,1
79roll2,csv,3,3,1
79roll3,csv,3,3,1
79roll4,csv,3,3,1
79roll5,csv,3,3,1
79roll6,csv,3,3,1
8,cnv,3,3,1
80roll1,csv,3,3,1
80roll2,csv,3,3,1
80roll3,csv,3,3,1
81roll1,csv,3,3,1
81roll2,csv,3,3,1
86roll1,csv,3,3,1
87roll1,csv,3,3,1
92roll3,csv,3,3,1
93roll1,csv,3,3,1
93roll3,csv,3,3,1
93roll4,csv,3,3,1
94roll1,csv,3,3,1
94roll2,csv,3,3,1
94roll3,csv,3,3,1
94roll5,csv,3,3,1
95roll1,csv,3,3,1
95roll2,csv,3,3,1
a09,075,3,3,1
a1.20110101.000000,cdf,3,3,2
a1.20120101.000000,cdf,3,3,2
a10,135,3,3,1
a10,192,3,3,1
ak,atq,3,1,1
alex,fiord,3,3,1
alexander,expburn,3,3,1
allleaves,csv,3,3,1
aon,cmp,3,3,1
aon,deep,3,3,1
aon,lr,3,3,1
app,site,3,3,1
apr,2014,3,1,1
asdn,daily,3,1,1
asdn,lemming,3,1,1
asdn,weather,3,1,1
assimilated.csv,accumulation,3,1,1
august2015,txt,3,3,1
basal,ice,3,1,1
bg1516,bpr,3,3,1
bg1617,bpr,3,3,1
bg1718,bpr,3,3,1
brw,201,3,3,1
bs3,2002,3,1,1
bs3,2003,3,1,1
burn,soil,3,3,2
bw,2015,3,3,1
bzc,201,3,3,1
cadis.csv,u22,3,1,1
cadis.csv,u23,3,1,1
cadis.csv,u24,3,1,1
cadis.csv,u25,3,1,1
cadis.csv,u26,3,1,1
cadis.csv,u27,3,1,1
cadis.csv,u28,3,1,1
cadis.csv,u40,3,1,1
cadis.csv,u43,3,1,1
cadis.csv,u60,3,1,1
cadis.csv,u74,3,1,1
calon.csv,fishcreek,3,1,1
calon.csv,teshekpuk,3,1,1
campos,taku,3,3,1
canopy,cover,3,1,1
canopy.csv,2016,3,1,1
catchment,connectivity,3,1,1
center,2017,3,1,1
cft,001,3,3,1
ch4,bw,3,3,1
cmp,bs3,3,3,1
cns,qc,3,1,1
cnsqc,strdprctc,3,1,1
colorregions,format,3,1,1
conductivity.csv,2015,3,3,1
connectivity,2018,3,1,1
core,alignment.csv,3,1,1
cr1000,1,3,1,1
cr1000,2,3,1,1
csv,2012amkspiderwarmingexperiment,3,1,1
csv,beo,3,1,1
csv,bsp,3,1,1
csv,cmdl,3,1,1
csv,co2,3,2,2
csv,duck,3,1,1
csv,goni,3,1,1
csv,ivo,3,1,1
csv,recruit,3,1,1
csv,ru13,3,1,1
csv,super,3,1,1
csv,u50,3,2,2
csv,u56,3,1,1
csv,u68,3,1,1
csv,u69,3,1,1
csv,u74,3,1,1
csv,us22,3,1,1
csv,us23,3,1,1
csv,us24,3,1,1
csv,us25,3,1,1
csv,us26,3,1,1
csv,us27,3,1,1
csv,us28,3,1,1
csv,us29,3,1,1
csv,us38,3,1,1
csv,us39,3,1,1
csv,us42,3,1,1
csv,waypoints,3,1,1
ctd,2018,3,1,1
data,cesm,3,1,1
data,d18o,3,2,1
data.csv,2000a,3,1,1
data.csv,2000b,3,1,1
data.csv,2001a,3,1,1
data.csv,2002a,3,1,1
data.csv,2003a,3,1,1
data.csv,2003b,3,1,1
data.csv,2003c,3,1,1
data.csv,2003d,3,1,1
data.csv,2003e,3,1,1
data.csv,2004a,3,1,1
data.csv,2004b,3,1,1
data.csv,2004c,3,1,1
data.csv,2004d,3,1,1
data.csv,2004e,3,1,1
data.csv,2005a,3,1,1
data.csv,2005b,3,1,1
data.csv,2005c,3,1,1
data.csv,2005d,3,1,1
data.csv,2005e,3,1,1
data.csv,2005f,3,1,1
data.csv,2006b,3,1,1
data.csv,2006c,3,1,1
data.csv,2006d,3,1,1
data.csv,2006e,3,1,1
data.csv,2006f,3,1,1
data.csv,2007b,3,1,1
data.csv,2007d,3,1,1
data.csv,2007e,3,1,1
data.csv,2007f,3,1,1
data.csv,2007h,3,1,1
data.csv,2007i,3,1,1
data.csv,2007j,3,1,1
data.csv,2007k,3,1,1
data.csv,2008a,3,1,1
data.csv,2008b,3,1,1
data.csv,2008d,3,1,1
data.csv,2008e,3,1,1
data.csv,2008f,3,1,1
data.csv,2009a,3,1,1
data.csv,2009d,3,1,1
data.csv,2009e,3,1,1
data.csv,2009f,3,1,1
data.csv,2009g,3,1,1
data.csv,2010a,3,1,1
data.csv,2010b,3,1,1
data.csv,2010c,3,1,1
data.csv,2010f,3,1,1
data.csv,2010g,3,1,1
data.csv,2010h,3,1,1
data.csv,2011a,3,1,1
data.csv,2011b,3,1,1
data.csv,2011c,3,1,1
data.csv,2011d,3,1,1
data.csv,2011e,3,1,1
data.csv,2011f,3,1,1
data.csv,2011g,3,1,1
data.csv,2011i,3,1,1
data.csv,2011j,3,1,1
data.csv,2011k,3,1,1
data.csv,2011l,3,1,1
data.csv,2011m,3,1,1
data.csv,2012a,3,1,1
data.csv,2012b,3,1,1
data.csv,2012c,3,1,1
data.csv,2012d,3,1,1
data.csv,2012e,3,1,1
data.csv,2012f,3,1,1
data.csv,2012g,3,1,1
data.csv,2012h,3,1,1
data.csv,2012i,3,1,1
data.csv,2012j,3,1,1
data.csv,2012l,3,1,1
data.csv,2012m,3,1,1
data.csv,2013a,3,1,1
data.csv,2013b,3,1,1
data.csv,2013c,3,1,1
data.csv,2013d,3,1,1
data.csv,2013e,3,1,1
data.csv,2013f,3,1,1
data.csv,2013g,3,1,1
data.csv,2013h,3,1,1
data.csv,2013i,3,1,1
data.csv,2014b,3,1,1
data.csv,2014c,3,1,1
data.csv,2014d,3,1,1
data.csv,2014e,3,1,1
data.csv,2014f,3,1,1
data.csv,2014g,3,1,1
data.csv,2014i,3,1,1
data.csv,2015a,3,1,1
data.csv,2015b,3,1,1
data.csv,2015c,3,1,1
data.csv,2015d,3,1,1
data.csv,2015e,3,1,1
data.csv,2015f,3,1,1
data.csv,2015g,3,1,1
data.csv,2015h,3,1,1
data.csv,2015i,3,1,1
data.csv,2015j,3,1,1
data.csv,2015k,3,1,1
data.csv,2016a,3,1,1
database,120216,3,3,1
dbo,mmwatch,3,2,1
dbo,regions.csv,3,1,1
dbo4,csv,3,3,1
dboregionscolor,format,3,1,1
deep,mcat,3,3,1
dhs,011,3,3,1
dhs,012,3,3,1
dhs,013,3,3,1
dhs,015,3,3,1
dhw,001,3,3,1
discharge,1999,3,2,2
dp.csv,khromov,3,1,1
druffel,corr.csv,3,3,1
e1,dissoxy.csv,3,3,1
e5,dissoxy.csv,3,3,1
e5,spconductance.csv,3,3,1
e6,dissoxy.csv,3,3,1
e6,spconductance.csv,3,3,1
elson,cr1000,3,1,1
eml,2015,3,2,1
enspctl16,gris,3,1,1
enspctl5,gris,3,1,1
enspctl50,gris,3,1,1
enspctl84,gris,3,1,1
enspctl95,gris,3,1,1
experimental,burn,3,2,2
export.txt,m1,3,1,1
ext,migtk,3,1,1
fa16,5,3,2,1
fbf,201,3,3,1
fbf,202,3,3,1
fbf,401,3,3,1
fcw,catchment,3,1,1
firn,temperatures,3,1,1
firn,temperatures.csv,3,1,1
flux,simplified,3,1,1
fluxes,2012,3,2,2
fluxes,simplified.csv,3,1,1
fw,data,3,1,1
g600m,v3a,3,1,1
g9000m,v3a,3,1,1
gapfilled,20141231,3,3,1
gapfilled,20151231,3,3,1
gapfilled,20161231,3,3,1
gisp2d,yd,3,1,1
gr,hi.nc,3,1,1
greenland,basal,3,1,1
gris,g600m,3,1,1
gris,g9000m,3,1,1
gt125,csv,3,1,1
healy,final.txt,3,1,1
historical,discharge,3,3,1
hour,data.csv,3,3,1
hourly,2020,3,1,1
imn,002,3,3,1
imn,003,3,3,1
imn,004,3,3,1
imn,005,3,3,1
imn,006,3,3,1
imn,007,3,3,1
imnavait,1985,3,1,1
imnaviat,misp,3,3,2
isa,ib,3,1,1
itex,community,3,2,2
jois,4,3,1,1
khromov,rusalca,3,1,1
kling,aon,3,3,2
kzb,001,3,3,1
l1,20181008,3,1,1
lake,16,3,1,1
lake,contour.zip,3,3,1
lgd,102,3,3,1
lr,adcp,3,3,1
lut,active,3,1,1
lut,passive,3,1,1
mat,negis,3,1,1
mmwatch,dboregionscolor,3,1,1
mob,101,3,3,1
mob,102,3,3,1
nc,cp1,3,1,1
nc,enspctl16,3,1,1
nc,enspctl5,3,1,1
nc,enspctl84,3,1,1
nc,enspctl95,3,1,1
nests.csv,asdn,3,1,1
northamerica,occasional,3,3,1
npeo,4,3,1,1
nsfadc,druffel,3,3,1
nsidc.csv,u22,3,1,1
nsidc.csv,u23,3,1,1
nsidc.csv,u24,3,1,1
nsidc.csv,u25,3,1,1
nsidc.csv,u26,3,1,1
nsidc.csv,u27,3,1,1
nsidc.csv,u28,3,1,1
nsidc.csv,u32,3,1,1
nsidc.csv,u39,3,1,1
nsidc.csv,u74,3,1,1
nutrient,data,3,1,1
o2calc,qc,3,1,1
o3,nl,3,1,1
oa3,zip,3,1,1
obs.nc,nasa,3,1,1
oxygen,isotope,3,1,1
percent,gris,3,1,1
peters,150423,3,1,1
peters,170903,3,1,1
phenology,2015,3,2,1
phenology,ndvi,3,2,1
profile.csv,fa16,3,1,1
qc,skq201711s,3,1,1
qc,strdprctc,3,1,1
region,dbo5,3,3,1
releve,sppdata.csv,3,1,1
res,temp.csv,3,1,1
rev01,xyz,3,1,1
river,data,3,3,1
rmt,002,3,3,1
rmt,003,3,3,1
rmt,005,3,3,1
ru13,0001,3,1,1
sag,001,3,3,1
sag,002,3,3,1
sap,flux.csv,3,3,1
scenario,assimilated.csv,3,1,1
scenario,raw.csv,3,1,1
simplified,2017,3,1,1
site,metadata.csv,3,3,1
skq201612s,wain,3,1,1
sml,501,3,3,1
smtceilx1,b1,3,3,1
smtmmcrmomx1,b1,3,3,1
snow,water,3,3,3
strainrate,2012,3,1,1
strainrate,2013,3,1,1
suicide,usgs,3,1,1
surface.nc,nasa,3,1,1
swk,001,3,3,1
swk,002,3,3,1
swk,004,3,3,1
swk,005,3,3,1
swk,006,3,3,1
swk,007,3,3,1
swk,014,3,3,1
table,dbo4,3,3,1
taku,august2015,3,3,1
temp,light.csv,3,1,1
temperature.csv,2016,3,3,1
temperatures,depths.csv,3,1,1
temperatures.csv,fa,3,1,1
teshekpuk,tes,3,1,1
tfw,shakan2m,3,1,1
tif,shakan2m,3,1,1
tif.aux.xml,shakan2m,3,1,1
toolik,experimental,3,2,2
txt,lav,3,1,1
txt,nicegain,3,1,1
txt,nicelose,3,1,1
txt,oksgain,3,1,1
txt,snow,3,2,2
uaf,001,3,3,1
uaf,002,3,3,1
understory.csv,2016,3,1,1
usgs,station,3,1,1
v.txt,bec,3,1,1
viper,canopy,3,1,1
viper,coordinates,3,1,1
viper,finedead,3,1,1
viper,finelive,3,1,1
viper,soil,3,1,1
viper,tree,3,1,1
water,isotopes.csv,3,2,2
woody,debris,3,2,2
www1202,bf005,3,1,1
www1202,sf014,3,1,1
www1204,df003,3,1,1
wx1,elson,3,1,1
yd,laser,3,1,1
zip,waccm,3,1,1
0,arctic,2,1,1
0001,07,2,1,1
0001,08,2,1,1
0001,11,2,1,1
000100,cdf,2,2,1
0003,07,2,1,1
0003,12,2,1,1
0003,13,2,1,1
0003,15,2,2,1
0004,10,2,1,1
0004,11,2,1,1
0004,12,2,1,1
0004,13,2,1,1
0005,07,2,1,1
0005,08,2,1,1
0005,13,2,1,1
0006,19,2,1,1
0007,13,2,1,1
0007,15,2,2,1
0007,16,2,2,1
0007,19,2,1,1
0008,19,2,1,1
0009,07,2,1,1
0010,09,2,2,1
0010,10,2,1,1
0010,11,2,1,1
0010,12,2,1,1
0010,13,2,1,1
0010,15,2,2,1
0011,09,2,1,1
0011,11,2,1,1
0011,12,2,1,1
0011,13,2,1,1
0011,15,2,2,1
0012,08,2,1,1
0012,09,2,1,1
0012,11,2,1,1
0012,13,2,1,1
0013,07,2,1,1
0013,08,2,1,1
0013,09,2,1,1
0013,13,2,1,1
0014,08,2,1,1
0014,09,2,1,1
0014,10,2,1,1
0014,11,2,1,1
0014,12,2,1,1
0014,14,2,1,1
0014,19,2,1,1
0015,09,2,1,1
0015,13,2,1,1
0016,08,2,1,1
0016,10,2,1,1
0016,14,2,1,1
0017,07,2,1,1
0017,08,2,1,1
0017,11,2,1,1
0017,12,2,1,1
0017,13,2,1,1
0017,14,2,1,1
0017,15,2,2,1
0017,16,2,1,1
0017,19,2,1,1
0018,09,2,2,1
0018,14,2,1,1
0018,15,2,2,1
0018,16,2,2,1
0019,07,2,1,1
0019,09,2,2,1
0019,10,2,2,1
0019,11,2,2,1
0019,12,2,2,1
0019,scs,2,2,1
0020,09,2,2,1
0020,10,2,2,1
0020,14,2,1,1
0020,16,2,2,1
0020,19,2,1,1
0021,08,2,1,1
0021,16,2,2,1
0021,scs,2,2,1
0022,09,2,2,1
0022,11,2,2,1
0022,12,2,2,1
0022,13,2,2,1
0022,14,2,1,1
0022,19,2,1,1
0022,scs,2,2,1
0023,09,2,2,1
0023,11,2,2,1
0023,12,2,2,1
0023,13,2,2,1
0023,14,2,1,1
0023,scs,2,2,1
0024,08,2,1,1
0024,09,2,1,1
0024,10,2,1,1
0024,11,2,1,1
0024,12,2,1,1
0024,13,2,1,1
0024,14,2,1,1
0024,scs,2,2,1
0025,08,2,1,1
0025,09,2,1,1
0025,11,2,1,1
0025,12,2,1,1
0025,13,2,1,1
0025,scs,2,2,1
0026,08,2,1,1
0027,08,2,1,1
0027,09,2,1,1
0027,10,2,1,1
0028,08,2,1,1
0029,07,2,1,1
0029,08,2,1,1
0029,10,2,1,1
0030,08,2,1,1
0031,08,2,1,1
0033,08,2,2,1
0034,08,2,1,1
0037,10,2,1,1
0038,08,2,1,1
0039,08,2,1,1
0040,08,2,1,1
0041,08,2,1,1
0044,12,2,2,1
0046,10,2,2,1
0047,10,2,2,1
0047,12,2,2,1
005,2018,2,1,1
0053,11,2,1,1
0053,12,2,1,1
0053,13,2,1,1
006,2015,2,1,1
006,2016,2,1,1
006,2017,2,2,2
006,cnv,2,2,2
007,2015,2,1,1
007,2016,2,1,1
009,dcc,2,2,1
01,001,2,2,1
010,dcc,2,2,1
012,2016,2,1,1
012,2017,2,1,1
012,2018,2,1,1
013,2016,2,1,1
013,2017,2,1,1
013,2018,2,1,1
014,2018,2,1,1
015,2015,2,1,1
016,2015,2,2,1
016,dcc,2,2,1
017,dcc,2,2,1
02,csv,2,2,2
02,xtf,2,1,1
024,dcc,2,2,1
025,2015,2,2,1
026,2015,2,2,1
028,2015,2,2,1
03,0047,2,2,1
03,0058,2,1,1
03,0059,2,2,1
03,0060,2,2,1
03,0061,2,1,1
03,0062,2,1,1
03,0063,2,2,1
03,0064,2,2,1
03,0065,2,2,1
03,xtf,2,1,1
031,2015,2,2,1
032,2015,2,2,1
033,2015,2,2,1
036,2015,2,2,1
038,2015,2,2,1
039,2015,2,2,1
04,0005,2,1,1
04,0021,2,2,1
04,0022,2,2,1
05,27,2,2,1
05,csv,2,1,1
06,0003,2,1,1
06,0005,2,1,1
06,0023,2,2,1
06,0024,2,2,1
06,03,2,2,1
06,09,2,2,1
06,11,2,2,1
06,15,2,2,1
06,22,2,2,1
06,29,2,2,1
06,suharnaya,2,2,1
0617,0918,2,2,1
069,2015,2,2,1
07,09,2,2,2
07,15,2,2,1
07,19,2,2,1
07,21,2,2,2
07,22,2,2,1
07,25,2,2,1
075,2015,2,2,1
08,0006,2,1,1
08,0011,2,1,1
08,0016,2,1,1
08,0022,2,1,1
08,01,2,2,1
08,03,2,2,1
08,05,2,2,1
08,06,2,2,1
08,07,2,2,1
08,08,2,2,2
08,09,2,1,1
08,12,2,2,1
08,15,2,2,2
08,19,2,2,1
08,20,2,2,1
08,21,2,1,1
08,29,2,1,1
08,31,2,1,1
09,01,2,2,2
09,08,2,2,1
09,22,2,1,1
0918,txt,2,2,1
093,2015,2,2,1
096,2016,2,1,1
098,2015,2,1,1
1,area.zip,2,2,1
1,deep,2,2,1
1,firn,2,1,1
1,hypsography.csv,2,2,1
1,perimeter.zip,2,2,1
1,sonar,2,2,1
10,0015,2,2,1
10,0027,2,1,1
