word1,word2,word3,n
forest,site,excel,4
franklin,bluffs,mnt,4
functional,type,sagwon,4
glacier,ice,gps,4
glacier,time,lapse,4
glaciers,1967,roll,4
glaciers,1969,roll,4
glaciers,1984,roll,4
glaciers,1988,roll,4
glaciers,1996,roll,4
grazing,rates,ascii,4
grazing,rates,excel,4
greenland,climate,network,4
gulch,stream,discharge,4
healy,cruise,hly,4
healy,hly,07,4
hly,03,01,4
hour,forecast,gif,4
hourly,average,soil,4
ice,gps,data,4
ice,sheet,melting,4
ii,mooring,m1_5a,4
ii,mooring,m1_6a,4
image,data,2011,4
images,gif,univ,4
index,ndvi,orthomosaics,4
information,database,baid,4
inlet,csasn,discharge,4
integrated,ocean,chlorophyll,4
interior,alaska,2011,4
island,ice,cap,4
isotope,dynamics,ascii,4
isotope,dynamics,excel,4
iss,tundra,site,4
itex,cross,site,4
ivotuk,aboveground,biomass,4
ivotuk,snow,depth,4
ivotuk,thaw,depth,4
kamchatka,peatland,carbon,4
labrador,peatland,carbon,4
lake,alaska,1995,4
lake,linné,svalbard,4
latnjajaure,site,effects,4
linnévatnet,spitsbergen,svalbard,4
low,resolution,timelapse,4
matter,spom,data,4
melt,season,1986,4
melt,season,2071,4
mesozooplankton,abundance,ashjian,4
met,city,asfg,4
misp,mobile,instrumented,4
mmp,data,2013,4
model,mrf,surface,4
mooring,array,pickart,4
multispectral,normalized,difference,4
ncar,iss,tundra,4
ncep,reanalysis,wind,4
ncis,northern,chukchi,4
ndvi,meas,sagwon,4
nearshore,beaufort,seas,4
nenets,autonomous,okrug,4
network,gc,net,4
north,america,annually,4
north,america,continuously,4
northern,chukchi,integrated,4
ocean,chlorophyll,measurements,4
oceans,c3o,shipboard,4
okrug,russian,federation,4
organic,matter,spom,4
otuk,creek,discharge,4
patch,dynamics,b67,4
penetrating,radar,data,4
photographs,1991,roll,4
physical,marine,environment,4
plankton,recorder,vpr,4
plant,community,data,4
plot,data,webber,4
post,processed,weather,4
primary,production,ascii,4
primary,production,excel,4
processed,weather,research,4
production,ascii,hill,4
production,ascii,kirchman,4
production,excel,hill,4
production,excel,kirchman,4
profiler,data,barrow,4
profilers,sadcp,data,4
project,empty,utqiagvik,4
prudhoe,bay,alaska,4
rapids,glacier,ice,4
rates,ascii,campbell,4
rates,excel,campbell,4
raw,adcp,data,4
recorder,vpr,data,4
research,program,b69,4
resolution,weather,research,4
respiration,chamber,measurements,4
ring,data,wolken,4
river,fire,site,4
roll,6,tiffs,4
russian,federation,yamin,4
sadcp,data,collected,4
sagwon,mat,site,4
sagwon,mnt,site,4
scale,greenland,ice,4
sea,environmental,studies,4
sea,ice,weekly,4
sea,shelf,adcp,4
sea,shelf,biophysical,4
seabeam,data,sambrotto,4
season,1986,2015,4
season,2071,2080,4
season,plot,controls,4
seasonal,ice,zone,4
seasonal,soil,temperatures,4
sediment,tracers,ascii,4
sediment,tracers,excel,4
sfc,temps,winds,4
shallow,lake,site,4
shelf,adcp,data,4
shelf,biophysical,mooring,4
ship,traffic,ancillary,4
shrub,ascii,beringer,4
shrub,excel,beringer,4
shrub,site,ascii,4
shrub,site,excel,4
shrub,site,romanovsky,4
site,1,archive,4
site,1,spruce,4
site,2,cover,4
site,2,tundra,4
site,3,shrub,4
site,4,woodland,4
site,6,low,4
site,8,burned,4
site,excel,data,4
site,grid,description,4
site,grid,vegetation,4
site,papp,cont,4
site,papp,otc,4
site,vaskiny,dachi,4
snow,melt,transect,4
snow,pit,data,4
spectrometer,data,2013,4
spectrometer,data,2014,4
stable,isotope,composition,4
station,alaska,2017,4
station,c3,hinzman,4
station,met1,hinzman,4
station,met2,hinzman,4
stereographic,flights,2002,4
studies,program,csesp,4
study,bowfest,towed,4
summer,gridded,ashjian,4
survey,ctd,data,4
suspended,particulate,organic,4
svalbard,norway,2016,4
systems,uas,multispectral,4
temp,1,community,4
temp,2,community,4
temperatures,ivotuk,moist,4
temps,winds,500mb,4
terascan,hrpt,satellite,4
tf,1,community,4
tf,2,community,4
time,lapse,photos,4
time,project,empty,4
toolik,spectrometer,data,4
towed,acoustic,dopper,4
tracers,ascii,grebmeier,4
tracers,excel,grebmeier,4
traffic,ancillary,data,4
transpolar,drift,2011,4
tree,growth,plots,4
tundra,ascii,beringer,4
tundra,excel,beringer,4
tundra,site,c2,4
u31,alaska,north,4
uas,multispectral,normalized,4
unmanned,aerial,systems,4
upper,cirque,ice,4
uranium,radioisotope,data,4
uscgc,healy,cruise,4
uscgc,healy,hly1101,4
vaginatum,reciprocal,transplant,4
vaskiny,dachi,yamal,4
vpr,data,ashjian,4
weather,information,uscg,4
west,dock,mnt,4
westward,wind,northeast,4
wind,northeast,chukchi,4
winds,500mb,heights,4
winter,co2,efflux,4
01,terascan,hrpt,3
02,01,mesozooplankton,3
02,03,mesozooplankton,3
02,03,particulate,3
02,elog,event,3
02,particulate,organic,3
02,scs,underway,3
02,sensor,calibration,3
03,dissolved,inorganic,3
03,dissolved,organic,3
04,02,mesozooplankton,3
04,03,mesozooplankton,3
07,01,raw,3
08,01,raw,3
08,01,terascan,3
08,02,raw,3
08,03,raw,3
08,03,ship,3
09,01,raw,3
09,01,ship,3
09,02,microzooplankton,3
09,02,ship,3
1,wrkshp,community,3
10m,spo,surface,3
12,hourly,gridded,3
12,hourly,interpolated,3
150,khz,adcp,3
1968,roll,1,3
1970,roll,1,3
1970,roll,2,3
1971,roll,3,3
1972,roll,2,3
1972,roll,4,3
1973,roll,1,3
1973,roll,2,3
1973,roll,3,3
1974,roll,1,3
1974,roll,2,3
1974,roll,3,3
1974,roll,4,3
1974,roll,5,3
1975,roll,1,3
1975,roll,3,3
1976,roll,1,3
1976,roll,2,3
1977,roll,1,3
1977,roll,2,3
1977,roll,3,3
1977,roll,4,3
1977,roll,5,3
1977,roll,6,3
1978,roll,1,3
1978,roll,2,3
1978,roll,3,3
1978,roll,4,3
1978,roll,5,3
1979,roll,1,3
1979,roll,2,3
1979,roll,3,3
1979,roll,4,3
1979,roll,5,3
1979,roll,6,3
1980,roll,1,3
1980,roll,2,3
1980,roll,3,3
1981,roll,1,3
1981,roll,2,3
1981,roll,3,3
1981,roll,4,3
1986,roll,1,3
1987,roll,1,3
1987,roll,2,3
1992,roll,3,3
1993,roll,1,3
1993,roll,2,3
1993,roll,3,3
1993,roll,4,3
1994,roll,1,3
1994,roll,2,3
1994,roll,3,3
1994,roll,5,3
1995,roll,1,3
1995,roll,2,3
2,2015,jpg,3
2003,helo,survey,3
2007,anaktuvuk,river,3
2008,carbon,water,3
2008,forage,distribution,3
2009,forage,distribution,3
2010,forage,distribution,3
2013,2016,12,3
2015,jpg,images,3
2016,12,hourly,3
27,july,11,3
3,hourly,average,3
3,tiffs,fiducials,3
31,april,7,3
48,hour,forecast,3
5,kilometer,grid,3
56,temperature,data,3
aboard,noaa,ship,3
acid,concentrations,nuussuaq,3
adcp,data,sambrotto,3
aerial,photo,walker,3
aimr,ncar,eol,3
airborne,imaging,microwave,3
alaska,1985,2017,3
alaska,1988,2017,3
alaska,2012,2017,3
alaska,2013,2016,3
alaska,2013,2017,3
alaska,2016,2018,3
alaska,average,annual,3
alaska,plant,community,3
alaskan,pipeline,project,3
alt,alos,insar,3
american,glaciers,1964,3
annika,marie,barrow,3
april,7,2009,3
april,9,april,3
ar,ascii,darby,3
ar,excel,darby,3
arcmip,caspr,arcmip,3
arcmip,ease,grid,3
arctic,climate,system,3
arctic,ecosystem,integrated,3
arctic,ocean,2007,3
arctic,ocean,2008,3
arctic,ocean,2010,3
arctic,ocean,2017,3
arctic,ocean,canada,3
arctic,research,expedition,3
arctic,river,flows,3
arctic,rusalca,conductivity,3
arctic,subarctic,integrated,3
atqasuk,logger,data,3
atqasuk,nims,plot,3
atqasuk,rate,plot,3
august,september,2018,3
average,annual,peak,3
averaged,data,cooper,3
avhrr,polar,pathfinder,3
avhrr,satellite,data,3
barrow,logger,data,3
barrow,nims,grid,3
based,studies,04.37,3
basins,observational,network,3
beaufort,gyre,ioeb,3
beaufort,sea,2010,3
beaufort,sea,mooring,3
benthic,community,structure,3
bering,arctic,subarctic,3
bering,sea,2003,3
bering,strait,2012,3
bering,strait,2014,3
bering,strait,8,3
bering,strait,9,3
bering,strait,khromov,3
beringia,ray,g.c,3
borough,alaska,population,3
bottle,data,matlab,3
bottom,trawl,survey,3
boulder,workshop,evenness,3
bound,polar,bears,3
bowfest,conductivity,temperature,3
brooks,range,alaska,3
bykovsky,lena,delta,3
calm,circumpolar,active,3
camp,preliminary,aeri,3
canada,north,head,3
canada,swiss,cheese,3
canadian,arctic,river,3
cap,greenland,2015,3
carbon,dioxide,partial,3
central,arctic,2009,3
central,arctic,ocean,3
change,observations,adaptations,3
channel,images,gif,3
cheese,lake,site,3
chukchi,sea,2008,3
chukchi,sea,offshore,3
chukchi,seas,2014,3
circumpolar,arctic,vegetation,3
collaborative,research,assessing,3
collaborative,research,greenland,3
collaborative,research,ipy,3
colony,based,studies,3
comma,separated,values,3
computed,tomography,ct,3
concentrations,nuussuaq,ice,3
conductivity,temperature,pressure,3
coordination,data,management,3
council,meteorological,data,3
council,ncar,iss,3
council,radiation,data,3
council,soil,data,3
creek,alaska,2008,3
creek,alaska,2012,3
creek,alaska,2013,3
creek,alaska,2015,3
creek,alaska,2016,3
creek,alaska,2018,3
creek,sites,lloyd,3
csasn,discharge,2010,3
csasn,discharge,2011,3
csesp,conductivity,temperature,3
ctd,data,matlab,3
ctd,time,series,3
cumberland,peninsula,baffin,3
cutter,healy,hly1101,3
cutter,healy,hly1103,3
cutter,healy,hly1104,3
cutter,healy,hly1203,3
daily,average,weather,3
data,2001,2004,3
data,alaska,august,3
data,ascii,hansell,3
data,ascii,sherr,3
data,atqasuk,alaska,3
data,excel,hansell,3
data,excel,sherr,3
data,gif,arm,3
data,imnaviat,alaska,3
data,prudhoe,bay,3
data,robinson,wookey,3
data,section,plots,3
data,station,c1,3
data,station,c2,3
data,station,k1,3
data,station,k2,3
data,station,k3,3
data,station,plots,3
data,toolik,alaska,3
data,translation,tool,3
datalogger,atqasuk,alaska,3
datalogger,barrow,alaska,3
datalogger,imnaviat,alaska,3
datalogger,toolik,alaska,3
dataset,12,hourly,3
dbo,conductivity,temperature,3
depth,data,station,3
depth,data,walker,3
depth,integrated,euphausiid,3
depth,integrated,midwater,3
depth,sounding,dataset,3
dioxide,partial,pressure,3
doc,data,ascii,3
doc,data,excel,3
doctoral,dissertation,research,3
dry,tundra,site,3
drying,research,drypehr,3
east,siberian,transect,3
echograms,greenland,2008,3
echograms,greenland,2009,3
echograms,greenland,2016,3
ecosystem,flux,welker,3
ecosystem,integrated,survey,3
egg,production,rates,3
environmental,observatory,snow,3
etl,lidar,dabul,3
euphausiid,family,euphausiidae,3
event,data,cooper,3
experiment,itex,cross,3
experiment,itex,sites,3
experimental,burn,plots,3
factors,summary,walker,3
family,euphausiidae,backscatter,3
fatty,acid,concentration,3
final,12,hr,3
fjord,ek80,sonar,3
flight,path,locations,3
food,web,types,3
forecast,sfc,temps,3
forest,data,larch,3
format,data,ahlquist,3
forward,thermosalinograph,data,3
framing,broad,data,3
framing,narrow,data,3
framing,sample,matrix,3
framing,woody,data,3
frozen,ground,distribution,3
functional,type,ascii,3
functional,type,excel,3
gc,net,weather,3
glacier,alaska,2014,3
glacier,seismic,reflection,3
glacier,upper,cirque,3
glaciers,1986,roll,3
global,tropospheric,analyses,3
greenland,2015,2016,3
greenland,2015,2019,3
greenland,april,9,3
greenland,ice,core,3
greenland,ice,cores,3
greenland,july,15,3
greenland,july,25,3
greenland,june,27,3
greenland,march,31,3
grid,aerial,photo,3
gyre,ioeb,data,3
healy,hly1101,shipboard,3
healy,hly1104,shipboard,3
healy,hly1402,shipboard,3
heights,gif,ncar,3
hly1101,shipboard,acoustic,3
hly1104,shipboard,acoustic,3
hly1402,shipboard,acoustic,3
hornsund,fjord,spitsbergen,3
hour,forecast,sfc,3
hourly,gridded,surface,3
hydrogen,isotope,data,3
hydrographic,data,section,3
hydrographic,data,station,3
ice,bound,polar,3
ice,camp,uaf,3
ice,chlorophyll,chl,3
ice,sheet,surface,3
ice,velocity,fields,3
ice,wedge,degradation,3
ii,mooring,m1_2a,3
ii,mooring,m1_3a,3
ii,mooring,m1_4a,3
ii,mooring,m3e,3
imaging,microwave,radiometer,3
imnavait,creek,ak,3
imnaviat,creek,alaska,3
increasing,ice,wedge,3
indigenous,observation,network,3
individual,fatty,acids,3
industry,marine,mammal,3
infrared,satellite,composite,3
integrated,euphausiid,family,3
integrated,midwater,pollock,3
integrated,survey,eis,3
integrated,surveys,basis,3
irradiance,measurement,warm,3
isotopes,toolik,lake,3
iss,915,mhz,3
iss,rass,virtual,3
ivotuk,mnt,site,3
journal,toolik,field,3
jpg,images,volume,3
july,11,2008,3
july,15,july,3
june,27,july,3
keyhole,markup,language,3
kn195,10,raw,3
kougarok,meteorological,data,3
kougarok,radiation,data,3
kougarok,soil,data,3
kromov,southern,chukchi,3
la,icp,ms,3
labrador,nunatsiavut,phenarc,3
lai,measurements,ascii,3
lai,measurements,excel,3
lake,alaska,2011,3
lake,alaska,2016,3
lake,alaska,2018,3
lake,ice,thickness,3
lake,peters,watershed,3
landfast,sea,ice,3
language,kml,format,3
late,holocene,sediment,3
layer,monitoring,grids,3
layer,monitoring,network,3
leaf,wax,hydrogen,3
lgm,mid,holocene,3
lidar,dabul,system,3
log,science,events,3
lter,toolik,field,3
makarov,basins,observational,3
march,31,april,3
marie,barrow,canyon,3
markup,language,kml,3
mathworks,matlab,format,3
mccall,glacier,upper,3
measurements,ascii,copass,3
measurements,ascii,walker,3
measurements,excel,copass,3
measurements,excel,walker,3
melt,season,1996,3
melt,transect,arcss,3
microwave,radiometer,aimr,3
midwater,pollock,biomass,3
misp,datalogger,atqasuk,3
misp,datalogger,barrow,3
misp,datalogger,imnaviat,3
misp,datalogger,toolik,3
mnt,site,grid,3
mooring,data,summer,3
mooring,site,5,3
mooring,site,8,3
moss,site,grid,3
naicex,data,archive,3
naturalist,journal,toolik,3
navigation,data,ashjian,3
ncar,eol,rsf,3
ncar,iss,915,3
ncar,iss,rass,3
ncep,adp,global,3
nims,plant,cover,3
noaa,etl,lidar,3
noaa,ship,oscar,3
northwestern,arctic,alaska,3
nuussuaq,ice,cap,3
observational,network,targets,3
observatory,dbo,conductivity,3
observing,system,bgos,3
ocean,2015,2018,3
ocean,canada,basin,3
oil,industry,marine,3
organic,carbon,c13,3
organic,rich,permafrost,3
pacific,arctic,region,3
pam,iii,atlanta,3
pam,iii,baltimore,3
pam,iii,cleveland,3
pam,iii,florida,3
pam,iii,maui,3
pam,iii,seattle,3
paul,island,alaska,3
penetrating,radar,gpr,3
peninsula,baffin,island,3
permafrost,alt,alos,3
petermann,fjord,ek80,3
petermann,fjord,sediment,3
petermann,gletscher,greenland,3
ph,time,series,3
phenological,change,observations,3
physical,oceanographic,model,3
physical,oceanography,data,3
plant,density,measurements,3
plants,barrow,webber,3
ploskii,tolbachik,kamchatka,3
pre,industrial,periods,3
predicting,sediment,organic,3
prelim,ice,camp,3
preliminary,10m,spo,3
preliminary,ice,core,3
processing,greenland,april,3
processing,greenland,june,3
processing,greenland,march,3
profiler,adcp,data,3
program,arcss,plots,3
program,csesp,conductivity,3
quantitative,data,walker,3
radar,depth,sounding,3
radiometer,aimr,ncar,3
range,2012,2014,3
raw,150,khz,3
reconstructing,greenland,climate,3
reflection,survey,alaska,3
regional,climate,model,3
related,food,web,3
renland,ice,cap,3
ring,width,measurements,3
river,alaska,2019,3
roll,6,jpegs,3
roll,6,thumbnails,3
rosetta,data,translation,3
rusalca,conductivity,temperature,3
sadcp,data,data,3
sagwon,alaska,2016,3
sampling,aboard,noaa,3
sarqardleq,fjord,west,3
satellite,noaa,14,3
satellite,radarsat,sar,3
sbe,56,temperature,3
scalar,time,series,3
science,events,information,3
sea,2003,2014,3
sea,arctic,2014,3
sea,ice,deformation,3
sea,ice,mass,3
sea,ice,movie,3
sea,offshore,monitoring,3
sea,shelf,sediment,3
seabird,broad,scale,3
seabird,colony,based,3
seas,2012,2013,3
season,1996,2005,3
seasonal,soil,active,3
seasonal,spectral,reflectance,3
section,plots,flagg,3
sediment,charcoal,counts,3
sediment,contaminants,trefry,3
sediment,organic,carbon,3
sediments,ascii,harvey,3
sediments,excel,harvey,3
seismic,reflection,survey,3
sensor,data,cooper,3
sensor,data,sambrotto,3
sensor,platform,2018,3
separated,values,csv,3
settlement,survey,scass,3
shelf,basin,interactions,3
ship,log,science,3
ship,oscar,dyson,3
ship,traffic,2009,3
shrub,ring,width,3
shrub,site,grid,3
siberian,transect,air,3
site,1,wrkshp,3
site,ascii,crrel,3
site,betty,pingo,3
site,bykovsky,lena,3
site,factors,summary,3
site,grid,aerial,3
site,imnavait,creek,3
site,ploskii,tolbachik,3
snow,drift,depth,3
snow,temperature,summit,3
snowfence,experiment,snow,3
snowfence,experiment,snowfield,3
soil,active,layer,3
sonar,data,greenland,3
sounder,data,cooper,3
sounder,data,sambrotto,3
sounding,dataset,greenland,3
soundings,prelim,ice,3
species,excel,data,3
spectroradiometer,data,atqasuk,3
spectroradiometer,data,barrow,3
spectroradiometer,data,imnaviat,3
spectroradiometer,data,toolik,3
spo,surface,met,3
st,lawrence,island,3
stable,carbon,isotope,3
stable,isotope,ratios,3
station,alaska,1988,3
station,alaska,2009,3
station,alaska,2011,3
station,c1,hinzman,3
station,c2,hinzman,3
station,k1,hinzman,3
station,k2,hinzman,3
station,k3,hinzman,3
station,plots,flagg,3
strait,2014,2015,3
studies,reconstructing,greenland,3
study,bowfest,conductivity,3
subarctic,integrated,surveys,3
surface,energy,budgets,3
surface,met,data,3
surface,velocity,fields,3
surrounding,toolik,field,3
suspended,sediment,concentration,3
suspended,sediment,transport,3
svalbard,norway,2005,3
svalbard,norway,2006,3
swiss,cheese,lake,3
taku,glacier,alaska,3
taku,glacier,seismic,3
temperature,data,ascii,3
temperature,data,excel,3
temperature,summer,gridded,3
temperature,summit,greenland,3
terascan,avhrr,satellite,3
territories,canada,north,3
territories,canada,swiss,3
thermosalinograph,data,grebmeier,3
throughflow,study,adcp,3
tidewater,glacier,retreat,3
time,series,data,3
toolik,3,hourly,3
toolik,daily,average,3
toolik,hourly,average,3
toolik,lake,lake,3
toolik,naturalist,journal,3
tower,preliminary,10m,3
traffic,2009,2016,3
transect,air,ground,3
transect,arcss,grid,3
translation,tool,sandbox,3
trawl,survey,ctd,3
tundra,arctic,lter,3
tundra,carbon,balance,3
tundra,ecosystem,welker,3
tundra,site,c8,3
type,ascii,walker,3
type,excel,walker,3
underway,data,uscg,3
underway,fco2,measurement,3
unfocused,synthetic,aperture,3
urban,heat,island,3
uscgc,healy,hly1001,3
uscgc,healy,hly1201,3
utqiagvik,barrow,alaska,3
uvsimn,guv,barrow,3
uvsimn,guv,summit,3
vaccinium,vitis,idaea,3
values,csv,format,3
vascular,plants,barrow,3
vegetation,species,list,3
water,balance,model,3
water,phytoplankton,blooms,3
water,quality,data,3
water,vapor,isotopes,3
wax,hydrogen,isotope,3
west,greenland,2014,3
western,greenland,2014,3
wet,sedge,tundra,3
winter,cruise,zooplankton,3
winter,ecosystem,respiration,3
wrkshp,community,data,3
0000,utc,gif,2
01,bacterial,abundance,2
01,benthic,faunal,2
01,forward,thermosalinograph,2
01,hydrographic,data,2
01,mesozooplankton,grazing,2
01,phytoplankton,id,2
01,primary,production,2
01,radium,isotope,2
01,xbt,data,2
"01,03",oxygen,8,2
02,01,bacterial,2
02,01,carbon,2
02,01,dissolved,2
02,01,hydrographic,2
02,01,phytoplankton,2
02,01,primary,2
02,01,radium,2
02,01,service,2
02,"01,03",oxygen,2
02,03,224ra,2
02,03,226ra,2
02,03,bacterial,2
02,03,carbon,2
02,03,dissolved,2
02,03,hydrographic,2
02,03,phytoplankton,2
02,03,primary,2
02,03,service,2
02,03,zooplankton,2
02,bacterial,abundance,2
02,benthic,faunal,2
02,benthic,station,2
02,dissolved,inorganic,2
02,dissolved,organic,2
02,epibenthos,survey,2
02,hly,08,2
02,primary,production,2
02,raw,75,2
02,raw,knudsen,2
02,raw,seabeam,2
02,sea,ice,2
02,sediment,trap,2
