word1,word2,word3,n
vertical,turbulent,fluxes,14
wet,weight,biomass,14
www.oc.nps.edu,stanton,fluxbuoy,14
0,phi,1,13
0802,late,spring,13
0803,summer,cruise,13
1,4,phi,13
1,phi,2,13
2,phi,3,13
2006,hly0601,cruise,13
2015,samples,collected,13
2015,samples,include,13
25,km,ease,13
3,5cm,samples,13
3,phi,4,13
3,snow,pit,13
5,phi,1,13
acid,msa,concentrations,13
administrative,regions,gridded,13
april,2015,samples,13
arcss,grid,plots,13
augured,firn,cores,13
benthic,faunal,parameters,13
benthic,parameters,including,13
bering,strait,mooring,13
bottom,water,chlorophyll,13
cesm,low,warming,13
cloud,base,height,13
comma,delimited,data,13
coordinates,data,collection,13
custom,derived,downscaled,13
cutter,healy,hly,13
data,gridded,daily,13
data,sets,provide,13
dataset,includes,raw,13
date,position,latitude,13
depth,data,collected,13
derived,downscaled,climate,13
dissolved,inorganic,carbon,13
downscaled,climate,projections,13
downwelling,spectral,infrared,13
electronics,sbe,37,13
elevation,models,dems,13
faunal,parameters,abundance,13
field,seasons,april,13
frozen,active,layer,13
future,hydrologic,regime,13
grain,size,0,13
hand,augured,firn,13
healy,spring,2002,13
hly,04,02,13
hly,04,03,13
humidity,rh,wind,13
ice,sheet,margin,13
ice,sheet,surface,13
include,3,snow,13
includes,spectroradiometer,data,13
including,bottom,water,13
infrared,radiance,measurements,13
interactions,sbi,project,13
locations,2015,samples,13
mass,transfer,model,13
misp,system,transect,13
modal,phi,size,13
model,intercomparison,project,13
north,slope,alaska,13
nps,aofb,program,13
original,csv,files,13
package,includes,spectroradiometer,13
parallel,ice,sheet,13
parameters,including,bottom,13
phi,1,4,13
phi,1,phi,13
phi,2,phi,13
phi,3,phi,13
phi,4,phi,13
pickart,rpickart,whoi.edu,13
platform,misp,system,13
polycyclic,aromatic,hydrocarbons,13
radiation,measurement,program,13
recent,historical,1960,13
reconstruct,past,200,13
regions,gridded,daily,13
remote,sensing,field,13
research,program,lter,13
resolution,3,5cm,13
resolution,radiometer,avhrr,13
robert,pickart,rpickart,13
samples,include,3,13
sea,ice,analysis,13
sea,ice,charts,13
sea,ice,snowpack,13
seasons,april,2014,13
size,0,phi,13
soil,organic,matter,13
spectral,infrared,radiance,13
suv,100,spectroradiometer,13
synthetic,aperture,radar,13
system,transect,length,13
taxa,sediment,grain,13
transect,length,50,13
yukon,river,delta,13
16,avhrr,channel,12
1996,1997,1998,12
2004,u.s,coast,12
2008,0803,summer,12
2016,growing,season,12
adcp,system,onboard,12
administration,earth,system,12
administration's,earth,system,12
administrations's,earth,system,12
algorithm,detailed,information,12
arcss,program,grant,12
arm,program,field,12
atmospheric,administration,earth,12
atmospheric,administration's,earth,12
atmospheric,administrations's,earth,12
attenuation,beam,transmission,12
augment,similar,data,12
backscatter,detailed,information,12
backscatter,lidar,capabl,12
beam,attenuation,beam,12
beam,transmission,fluorescence,12
beaufort,sea,coast,12
biomass,data,sorted,12
boundary,layer,depth,12
bromine,monoxide,bro,12
canada,field,operations,12
carbon,accumulation,rates,12
center,doi,10.18739,12
cloud,liquid,water,12
cloud,optical,depth,12
combining,remote,sensing,12
components,stores,pathways,12
coupled,plasma,mass,12
cubic,meter,volume,12
daily,wind,sondes,12
data,excel,epstein,12
data,files,contained,12
data,files,including,12
delimited,data,file,12
density,beam,attenuation,12
depth,data,files,12
derived,snowfall,rate,12
diattenuation,detailed,information,12
dioxide,co2,bromine,12
doppler,spectra,detailed,12
doppler,spectrum,width,12
elevated,soil,temperature,12
energy's,atmospheric,radiation,12
environment,canada,field,12
f13,f14,f15,12
field,measurements,remote,12
fluxes,including,streamflow,12
geochronology,14c,data,12
geophys,res,lett,12
glacier,permafrost,hydrological,12
hh:mm,latitude,degrees,12
hr,detailed,information,12
http,psc.apl.washington.edu,beringstrait.html,12
hydrologic,fluxes,including,12
ice,sheet,mass,12
ice,wedge,degradation,12
icecaps,project,detailed,12
identification,system,ais,12
including,streamflow,source,12
including,wind,tracking,12
index,ndvi,values,12
international,arctic,buoy,12
june,6,2002,12
km,2,arcss,12
lakes,focus,lakes,12
layer,depth,data,12
measurement,program,field,12
measurements,remote,sensing,12
microbial,community,composition,12
micropulse,lidar,mpl,12
mixed,layer,depth,12
mm,hr,detailed,12
modeling,jarvis,creek,12
mountain,glacier,melting,12
natural,sciences,ans,12
nims,transect,length,12
north,pacific,research,12
northeastern,chukchi,sea,12
nps,autonomous,ocean,12
numerical,modeling,jarvis,12
observed,mountain,glacier,12
observed,radar,reflectivity,12
occurrence,sensor,system,12
ocean,atmosphere,sea,12
oceanographic,institution,whoi,12
orbiting,environmental,satellites,12
oxygen,density,beam,12
pacific,research,board,12
parameters,include,backscatter,12
parameters,pressure,temperature,12
permafrost,hydrological,system,12
phi,size,total,12
polar,orbiting,environmental,12
poss,makes,measurements,12
postgraduate,school,nps,12
precipitable,water,vapor,12
precipitation,occurrence,sensor,12
pressure,temperature,degrees,12
project,detailed,information,12
properties,carbon,accumulation,12
proprietary,algorithm,detailed,12
relative,backscatter,detailed,12
relative,humidity,wind,12
salinity,oxygen,density,12
sampling,event,occurred,12
school,nps,autonomous,12
seasonal,ice,zone,12
sensing,field,measurements,12
sensor,system,poss,12
settlement,survey,scass,12
similar,data,sets,12
sky,brightness,temperatures,12
source,components,stores,12
spectra,detailed,information,12
standard,vaisala,processing,12
streamflow,source,components,12
subarctic,glacier,permafrost,12
supporting,radar,measureables,12
surface,data,files,12
system,science,program,12
systems,nims,transect,12
temperature,soil,moisture,12
time,series,files,12
time,utc,horizon,12
total,visibility,based,12
transmission,fluorescence,irradiance,12
u.s,national,ice,12
utc,horizon,pictures,12
vaisala,processing,software,12
vaisala's,proprietary,algorithm,12
vertically,reflectivity,measurements,12
watershed,scale,perspective,12
white,board,located,12
wind,tracking,information,12
100,spectroradiometer,installed,11
11,june,6,11
1999,ivotuk,ndvi,11
2,arcss,grid,11
3,south,chukchi,11
agency,sea,ice,11
air,base,greenland,11
antarctic,sea,ice,11
aperture,radar,sar,11
approximately,4,times,11
arctic,system,sciences,11
aromatic,hydrocarbons,pah,11
atlas,1999,ivotuk,11
binary,ice,extent,11
biweekly,operational,ice,11
board,incubations,conducted,11
boulder,workshop,2001,11
bromwich,2008,skamarock,11
brooks,range,alaska,11
carbon,dioxide,exchange,11
cells,gif,browse,11
chart,time,series,11
circumarctic,active,layer,11
coast,guard,components,11
cold,regions,research,11
collect,elevation,scan,11
comma,delimited,ascii,11
companion,data,set,11
compatible,format,nic,11
concentration,climatology,derived,11
continuous,ice,core,11
contributing,valuable,data,11
cr,cu,fe,11
cruise,hly,04,11
cruise,including,sediment,11
csv,files,metadata,11
cu,fe,hg,11
dataset,atlas,1999,11
dbo,3,south,11
dcc,data,files,11
defense,meteorological,satellites,11
defense,u.s,navy,11
derived,data,products,11
downwelling,brightness,temperature,11
ease,grid,cells,11
ecology,laboratory,sel,11
elevation,scan,data,11
field,station,alaska,11
files,ctd,data,11
files,metadata,files,11
flowmate,current,meter,11
fluctuation,kinetic,energy,11
forecasting,center,comprised,11
format,nic,charts,11
gif,browse,files,11
gis,compatible,format,11
global,positioning,system,11
greenland,ice,mapping,11
grid,cells,gif,11
grid,gridded,binary,11
gridded,binary,ice,11
healy,hly,04,11
homeland,security,u.s,11
ice,chart,time,11
ice,concentration,climatology,11
ice,free,season,11
ice,mapping,project,11
icecaps,field,operations,11
identified,cruise,including,11
including,sediment,grain,11
inter,agency,sea,11
ivotuk,ndvi,lai,11
liquid,nitrogen,approximately,11
longitude,universal,coordinated,11
measure,landscape,level,11
median,maximum,minimum,11
meteorological,satellites,program,11
microwave,algorithms,tend,11
microwave,derived,sea,11
microwave,time,series,11
model,data,sources,11
moist,tussock,tundra,11
mon,wea,rev,11
monthly,climatology,products,11
navigation,nic,charts,11
nitrogen,approximately,4,11
noaa,polar,orbiting,11
observing,system,bgos,11
ocean,observing,system,11
operational,ice,chart,11
pan,arctic,watershed,11
passive,microwave,algorithms,11
passive,microwave,derived,11
passive,microwave,sensors,11
passive,microwave,time,11
periodically,collect,elevation,11
plasma,mass,spectrometry,11
platform,misp,grid,11
processing,software,detailed,11
radiometer,physics,gmbh,11
radiometers,periodically,collect,11
retrieve,precipitable,water,11
retrieved,temperature,profiles,11
salinity,mclane,moored,11
satellites,program,dmsp,11
sbe,37,microcat,11
scan,data,horizon,11
science,program,arcss,11
sciences,arcss,program,11
sea,ice,dataset,11
seabird,sbe,19,11
security,u.s,coast,11
ship,board,incubations,11
situ,remote,sensing,11
software,detailed,information,11
soil,moisture,measurement,11
soil,temperature,soil,11
soil,water,content,11
south,chukchi,sea,11
spring,cruise,onboard,11
stream,flow,data,11
surface,energy,budgets,11
system,ecology,laboratory,11
system,gis,compatible,11
system,sciences,arcss,11
taking,individual,measurements,11
tip,curve,analysis,11
underestimate,ice,concentration,11
vapor,cloud,liquid,11
wading,rod,data,11
water,vapor,cloud,11
02,01,files,10
02,03,images,10
03,process,cruise,10
1,2,3,10
1,db,averaged,10
150b,spectroradiometer,installed,10
2,yr,1,10
2002,u.s,coast,10
2008,0802,late,10
25mm,whatman,gf,10
37,microcat,recorder,10
active,archive,center,10
adcp,system,measures,10
administration,noaa,department,10
administration,noaa,polar,10
aerial,inventory,flight,10
aerial,stereophotography,missions,10
alpha,helix,cruise,10
aon,arctic,observing,10
arctic,ecosystem,plot,10
arctic,environmental,change,10
arctic,ocean,sheba,10
ascii,formated,file,10
atlantic,water,boundary,10
august,21,2002,10
averaged,files,cnv,10
beaufort,gyre,bg,10
bottle,data,file,10
boulder,patch,community,10
budgets,carbon,cycling,10
carbon,accumulation,paleoecology,10
carbon,converted,biomass,10
carbon,dioxide,methane,10
carbon,toc,ton,10
casts,performed,aboard,10
cisl,acadis,http,10
citation,matrai,pa,10
climate,change,scenarios,10
comma,delimited,text,10
commerce,national,oceanic,10
converted,biomass,gc,10
council,site,station,10
csv,comma,delimited,10
ctd,casts,performed,10
ctd,profile,data,10
data,assimilation,system,10
data,center,nsidc,10
data,citation,matrai,10
data,include,raw,10
data,set,consisting,10
db,averaged,files,10
denali,national,park,10
deployment,ucar,ncar,10
doi,10.1175,bams,10
dry,sites,measurements,10
earth,grid,gridded,10
ecological,research,lter,10
energy,budgets,carbon,10
experiment,itex,plots,10
field,season,university,10
fire,soil,organic,10
flight,data,include,10
focus,lakes,readme,10
forecast,model,polar,10
geophysical,research,letters,10
glacier,2015,expedition,10
grain,size,values,10
greenhouse,gas,emissions,10
holocene,climate,change,10
https,doi.org,10.1029,10
hydrographic,cruise,conducted,10
i.e,wrf,arw,10
ice,sheet,gis,10
ice,sheet,project,10
include,time,series,10
including,coastal,waters,10
inter,annual,variability,10
inventory,flight,data,10
jun,jul,aug,10
kinematic,vertical,momentum,10
lake,field,station,10
lakes,readme,files,10
land,atmosphere,ice,10
low,ridge,adjacent,10
marine,species,www.marinespecies.org,10
medium,range,weather,10
micro,meteorological,variables,10
model,polar,wrf,10
peat,carbon,accumulation,10
periodic,plant,measures,10
petermann,glacier,2015,10
phosphate,silicate,nitrate,10
phytomass,data,excel,10
plant,canopy,temperature,10
polar,modifications,developed,10
polar,wrf,i.e,10
pressure,temperature,rh,10
program,ibp,plots,10
project,conductivity,temperature,10
quality,time,series,10
range,weather,forecasts,10
rates,samples,included,10
readme,files,provide,10
recorded,active,layer,10
recorded,soil,moisture,10
recorded,soil,temperature,10
regional,forecast,model,10
sbe911,ctd,system,10
science,foundation,funded,10
sciences,ans,sponsor,10
sea,ice,loss,10
seabird's,text,format,10
sediment,oxygen,uptake,10
silicate,nitrate,nitrite,10
size,values,total,10
standard,techniques,data,10
surface,air,temperature,10
suspended,sediment,concentration,10
suv,150b,spectroradiometer,10
system,measures,currents,10
tar,file,format,10
temperature,rh,wind,10
toolik,lake,field,10
turbulent,dissipation,rate,10
underway,systems,onboard,10
updated,2014,07,10
uptake,rates,samples,10
values,total,organic,10
vertical,momentum,flux,10
wagb,20,data,10
water,boundary,current,10
water,column,temperature,10
water,content,data,10
water,quality,time,10
weather,forecasts,ecmwf,10
webber's,international,biological,10
whoi.edu,conductivity,temperature,10
world,data,center,10
wrf,i.e,wrf,10
xls,includes,data,10
02,01,cruise,9
1.5,degrees,celsius,9
10.1002,2016gl069563,skamarock,9
10.1002,qj,828,9
10.5194,tc,8,9
117.2w,nw,76.2n,9
13,00255.1,sanderson,9
1333,1349,doi,9
1349,doi,10.1175,9
136,1971,1989,9
137,553,597,9
15,km,3,9
15,km,spatial,9
1509,1518,doi,9
1518,doi,10.5194,9
19,august,21,9
2008,06,27,9
2015,august,2016,9
2016,sensor,data,9
2016,simulations,cover,9
39,vertical,levels,9
475,str,university,9
553,597,doi,9
597,doi,10.1002,9
8,1509,1518,9
8,1509,2014,9
96,1333,1349,9
abundance,wet,weight,9
acadis,http,dx.doi.org,9
accompanying,file,moran,9
adcp,data,ens,9
adcp,data,enx,9
additional,documentation,start,9
advanced,research,wrf,9
al,2008,datasets,9
al,2016,simulations,9
alaska,daylight,time,9
alaska,nsa,site,9
alaskan,north,slope,9
alfred,wegener,institute,9
american,meteorological,society,9
annual,ring,width,9
applied,physics,laboratory,9
archive,center,doi,9
arctic,buoy,program,9
arctic,carbon,accumulation,9
arctic,climate,impact,9
arctic,ice,pack,9
arctic,ocean,including,9
arm,program,north,9
ascii,data,nms,9
assimilation,system,quart,9
atmospheric,research,doi,9
atmospheric,technology,division,9
august,2015,august,9
august,2016,sensor,9
averaged,data,lta,9
averaged,data,n1r,9
averaged,nav,data,9
b.e,smith,2014,9
band,cloud,radar,9
barometric,pressure,wind,9
barrow,alaska,cloud,9
barrow,environmental,observatory,9
based,simulations,cover,9
beaufort,gyre,exploration,9
binary,ensemble,data,9
black,rapids,glacier,9
bottle,samples,include,9
bottom,water,parameters,9
boulder,colorado,usa,9
broad,time,periods,9
bromwich,2008,development,9
canopy,temperature,soil,9
center,distributed,active,9
center,doi,https,9
chemical,ionization,mass,9
climate,impact,assessment,9
climate,variability,bulletin,9
cloud,driven,atmospheric,9
cloud,driven,mixed,9
cloud,hydrometeor,base,9
cloud,turbulent,dissipation,9
co2,bromine,monoxide,9
colorado,usa,nasa,9
computing,system,scs,9
core,analytical,system,9
core,melt,season,9
cryosphere,8,1509,9
ctd,data,set,9
current,profiler,data,9
data,center,distributed,9
data,collected,aboard,9
data,ens,binary,9
data,enx,binary,9
data,laser,data,9
data,n1r,raw,9
data,nms,averaged,9
data,set,time,9
data,sta,short,9
dataset,includes,air,9
dataset,includes,calibration,9
delimited,text,data,9
depth,sounder,records,9
depth,sounder,system,9
disciplinary,bering,sea,9
dissipation,rate,retrieved,9
distributed,active,archive,9
doi,10.1002,2016gl069563,9
doi,10.1002,qj,9
doi,10.5065,d68s4mvh,9
doi,https,doi.org,9
domain,corner,coordinates,9
driven,atmospheric,mixing,9
driven,mixed,layer,9
driving,variables,required,9
dry,weight,biomass,9
earth,system,models,9
ease,grid,equal,9
ecmwf,erai,dee,9
edge,mooring,array,9
el,paso,utep,9
ellesmere,island,nunavut,9
emissions,scenarios,future,9
enr,raw,binary,9
ens,binary,adcp,9
ensemble,data,sta,9
ensemble,ncar,cesmle,9
ensemble,ncar,cesmlw,9
environmental,research,center,9
