word1,word2,n
aon,deep,3
aon,lr,3
app,site,3
apr,2014,3
araon,final.dat,3
asdn,daily,3
asdn,lemming,3
asdn,weather,3
assimilated.csv,accumulation,3
august2015,txt,3
basal,ice,3
bg1516,bpr,3
bg1617,bpr,3
bg1718,bpr,3
brw,201,3
bs3,2002,3
bs3,2003,3
burn,soil,3
bw,2015,3
bzc,201,3
cadis.csv,u22,3
cadis.csv,u23,3
cadis.csv,u24,3
cadis.csv,u25,3
cadis.csv,u26,3
cadis.csv,u27,3
cadis.csv,u28,3
cadis.csv,u40,3
cadis.csv,u43,3
cadis.csv,u60,3
cadis.csv,u74,3
calon.csv,fishcreek,3
calon.csv,teshekpuk,3
campos,taku,3
canopy,cover,3
canopy.csv,2016,3
catchment,connectivity,3
center,2017,3
cft,001,3
ch4,bw,3
cmp,bs3,3
cns,qc,3
cnsqc,strdprctc,3
colorregions,format,3
conductivity.csv,2015,3
connectivity,2018,3
core,alignment.csv,3
cr1000,1,3
cr1000,2,3
csv,2012amkspiderwarmingexperiment,3
csv,beo,3
csv,bsp,3
csv,cmdl,3
csv,co2,3
csv,duck,3
csv,goni,3
csv,ivo,3
csv,recruit,3
csv,ru13,3
csv,super,3
csv,u50,3
csv,u56,3
csv,u68,3
csv,u69,3
csv,u74,3
csv,us22,3
csv,us23,3
csv,us24,3
csv,us25,3
csv,us26,3
csv,us27,3
csv,us28,3
csv,us29,3
csv,us38,3
csv,us39,3
csv,us42,3
csv,waypoints,3
ctd,2018,3
data,cesm,3
data,d18o,3
data.csv,2000a,3
data.csv,2000b,3
data.csv,2001a,3
data.csv,2002a,3
data.csv,2003a,3
data.csv,2003b,3
data.csv,2003c,3
data.csv,2003d,3
data.csv,2003e,3
data.csv,2004a,3
data.csv,2004b,3
data.csv,2004c,3
data.csv,2004d,3
data.csv,2004e,3
data.csv,2005a,3
data.csv,2005b,3
data.csv,2005c,3
data.csv,2005d,3
data.csv,2005e,3
data.csv,2005f,3
data.csv,2006b,3
data.csv,2006c,3
data.csv,2006d,3
data.csv,2006e,3
data.csv,2006f,3
data.csv,2007b,3
data.csv,2007d,3
data.csv,2007e,3
data.csv,2007f,3
data.csv,2007h,3
data.csv,2007i,3
data.csv,2007j,3
data.csv,2007k,3
data.csv,2008a,3
data.csv,2008b,3
data.csv,2008d,3
data.csv,2008e,3
data.csv,2008f,3
data.csv,2009a,3
data.csv,2009d,3
data.csv,2009e,3
data.csv,2009f,3
data.csv,2009g,3
data.csv,2010a,3
data.csv,2010b,3
data.csv,2010c,3
data.csv,2010f,3
data.csv,2010g,3
data.csv,2010h,3
data.csv,2011a,3
data.csv,2011b,3
data.csv,2011c,3
data.csv,2011d,3
data.csv,2011e,3
data.csv,2011f,3
data.csv,2011g,3
data.csv,2011i,3
data.csv,2011j,3
data.csv,2011k,3
data.csv,2011l,3
data.csv,2011m,3
data.csv,2012a,3
data.csv,2012b,3
data.csv,2012c,3
data.csv,2012d,3
data.csv,2012e,3
data.csv,2012f,3
data.csv,2012g,3
data.csv,2012h,3
data.csv,2012i,3
data.csv,2012j,3
data.csv,2012l,3
data.csv,2012m,3
data.csv,2013a,3
data.csv,2013b,3
data.csv,2013c,3
data.csv,2013d,3
data.csv,2013e,3
data.csv,2013f,3
data.csv,2013g,3
data.csv,2013h,3
data.csv,2013i,3
data.csv,2014b,3
data.csv,2014c,3
data.csv,2014d,3
data.csv,2014e,3
data.csv,2014f,3
data.csv,2014g,3
data.csv,2014i,3
data.csv,2015a,3
data.csv,2015b,3
data.csv,2015c,3
data.csv,2015d,3
data.csv,2015e,3
data.csv,2015f,3
data.csv,2015g,3
data.csv,2015h,3
data.csv,2015i,3
data.csv,2015j,3
data.csv,2015k,3
data.csv,2016a,3
database,120216,3
dbo,mmwatch,3
dbo,regions.csv,3
dbo4,csv,3
dboregionscolor,format,3
deep,mcat,3
dhs,011,3
dhs,012,3
dhs,013,3
dhs,015,3
dhw,001,3
discharge,1999,3
dp.csv,khromov,3
druffel,corr.csv,3
e1,dissoxy.csv,3
e5,dissoxy.csv,3
e5,spconductance.csv,3
e6,dissoxy.csv,3
e6,spconductance.csv,3
elson,cr1000,3
eml,2015,3
enspctl16,gris,3
enspctl5,gris,3
enspctl50,gris,3
enspctl84,gris,3
enspctl95,gris,3
experimental,burn,3
export.txt,m1,3
ext,migtk,3
fa16,5,3
fbf,201,3
fbf,202,3
fbf,401,3
fcw,catchment,3
firn,temperatures,3
firn,temperatures.csv,3
flux,simplified,3
fluxes,2012,3
fluxes,simplified.csv,3
fw,data,3
g600m,v3a,3
g9000m,v3a,3
gapfilled,20141231,3
gapfilled,20151231,3
gapfilled,20161231,3
gisp2d,yd,3
gr,hi.nc,3
greenland,basal,3
gris,g600m,3
gris,g9000m,3
gt125,csv,3
healy,final.txt,3
historical,discharge,3
hour,data.csv,3
hourly,2020,3
imn,002,3
imn,003,3
imn,004,3
imn,005,3
imn,006,3
imn,007,3
imnavait,1985,3
imnaviat,misp,3
isa,ib,3
itex,community,3
jois,4,3
khromov,rusalca,3
kling,aon,3
kzb,001,3
l1,20181008,3
lake,16,3
lake,contour.zip,3
lgd,102,3
lr,adcp,3
lut,active,3
lut,passive,3
mat,negis,3
mmwatch,dboregionscolor,3
mob,101,3
mob,102,3
nc,cp1,3
nc,enspctl16,3
nc,enspctl5,3
nc,enspctl84,3
nc,enspctl95,3
nests.csv,asdn,3
northamerica,occasional,3
npeo,4,3
nsfadc,druffel,3
nsidc.csv,u22,3
nsidc.csv,u23,3
nsidc.csv,u24,3
nsidc.csv,u25,3
nsidc.csv,u26,3
nsidc.csv,u27,3
nsidc.csv,u28,3
nsidc.csv,u32,3
nsidc.csv,u39,3
nsidc.csv,u74,3
nutrient,data,3
o2calc,qc,3
o3,nl,3
oa3,zip,3
obs.nc,nasa,3
oxygen,isotope,3
percent,gris,3
peters,150423,3
peters,170903,3
phenology,2015,3
phenology,ndvi,3
profile.csv,fa16,3
qc,skq201711s,3
qc,strdprctc,3
region,dbo5,3
releve,snowdata.csv,3
releve,snowdata.xlsx,3
releve,sppdata.csv,3
res,temp.csv,3
rev01,xyz,3
river,data,3
rmt,002,3
rmt,003,3
rmt,005,3
ru13,0001,3
sag,001,3
sag,002,3
sap,flux.csv,3
scenario,assimilated.csv,3
scenario,raw.csv,3
simplified,2017,3
site,metadata.csv,3
skq201612s,wain,3
sml,501,3
smtceilx1,b1,3
smtmmcrmomx1,b1,3
snow,water,3
snowdata.csv,arcsees,3
snowdata.xlsx,arcsees,3
strainrate,2012,3
strainrate,2013,3
suicide,usgs,3
surface.nc,nasa,3
swk,001,3
swk,002,3
swk,004,3
swk,005,3
swk,006,3
swk,007,3
swk,014,3
table,dbo4,3
taku,august2015,3
temp,light.csv,3
temperature.csv,2016,3
temperatures,depths.csv,3
temperatures.csv,fa,3
teshekpuk,tes,3
tfw,shakan2m,3
tif,shakan2m,3
tif.aux.xml,shakan2m,3
toolik,experimental,3
txt,lav,3
txt,nicegain,3
txt,nicelose,3
txt,oksgain,3
txt,snow,3
uaf,001,3
uaf,002,3
understory.csv,2016,3
usgs,station,3
v.txt,bec,3
viper,canopy,3
viper,coordinates,3
viper,finedead,3
viper,finelive,3
viper,soil,3
viper,tree,3
water,isotopes.csv,3
woody,debris,3
www1202,bf005,3
www1202,sf014,3
www1204,df003,3
wx1,elson,3
yd,laser,3
zip,waccm,3
0,arctic,2
0001,07,2
0001,08,2
0001,11,2
000100,cdf,2
0003,07,2
0003,12,2
0003,13,2
0003,15,2
0004,10,2
0004,11,2
0004,12,2
0004,13,2
0005,07,2
0005,08,2
0005,13,2
0006,19,2
0007,13,2
0007,15,2
0007,16,2
0007,19,2
0008,19,2
0009,07,2
0010,09,2
0010,10,2
0010,11,2
0010,12,2
0010,13,2
0010,15,2
0011,09,2
0011,11,2
0011,12,2
0011,13,2
0011,15,2
0012,08,2
0012,09,2
0012,11,2
0012,13,2
0013,07,2
0013,08,2
0013,09,2
0013,13,2
0014,08,2
0014,09,2
0014,10,2
0014,11,2
0014,12,2
0014,14,2
0014,19,2
0015,09,2
0015,13,2
0016,08,2
0016,10,2
0016,14,2
0017,07,2
0017,08,2
0017,11,2
0017,12,2
0017,13,2
0017,14,2
0017,15,2
0017,16,2
0017,19,2
0018,09,2
0018,14,2
0018,15,2
0018,16,2
0019,07,2
0019,09,2
0019,10,2
0019,11,2
0019,12,2
0019,scs,2
0020,09,2
0020,10,2
0020,14,2
0020,16,2
0020,19,2
0021,08,2
0021,16,2
0021,scs,2
0022,09,2
0022,11,2
0022,12,2
0022,13,2
0022,14,2
0022,19,2
0022,scs,2
0023,09,2
0023,11,2
0023,12,2
0023,13,2
0023,14,2
0023,scs,2
0024,08,2
0024,09,2
0024,10,2
0024,11,2
0024,12,2
0024,13,2
0024,14,2
0024,scs,2
0025,08,2
0025,09,2
0025,11,2
0025,12,2
0025,13,2
0025,scs,2
0026,08,2
0027,08,2
0027,09,2
0027,10,2
0028,08,2
0029,07,2
0029,08,2
0029,10,2
0030,08,2
0031,08,2
0033,08,2
0034,08,2
0037,10,2
0038,08,2
0039,08,2
0040,08,2
0041,08,2
0044,12,2
0046,10,2
0047,10,2
0047,12,2
005,2018,2
0053,11,2
0053,12,2
0053,13,2
006,2015,2
006,2016,2
006,2017,2
006,cnv,2
007,2015,2
007,2016,2
009,dcc,2
01,001,2
010,dcc,2
012,2016,2
012,2017,2
012,2018,2
013,2016,2
013,2017,2
013,2018,2
014,2018,2
015,2015,2
016,2015,2
016,dcc,2
017,dcc,2
02,csv,2
02,xtf,2
024,dcc,2
025,2015,2
026,2015,2
028,2015,2
03,0047,2
03,0058,2
03,0059,2
03,0060,2
03,0061,2
03,0062,2
03,0063,2
03,0064,2
03,0065,2
03,sizrs,2
03,xtf,2
031,2015,2
032,2015,2
033,2015,2
036,2015,2
038,2015,2
039,2015,2
04,0005,2
04,0021,2
04,0022,2
04,sizrs,2
05,27,2
05,csv,2
06,0003,2
06,0005,2
06,0023,2
06,0024,2
06,03,2
06,09,2
06,11,2
06,15,2
06,22,2
06,29,2
06,suharnaya,2
0617,0918,2
069,2015,2
07,09,2
07,15,2
07,19,2
07,21,2
07,22,2
07,25,2
075,2015,2
08,0006,2
08,0011,2
08,0016,2
08,0022,2
08,01,2
08,03,2
08,05,2
08,06,2
08,07,2
08,08,2
08,09,2
08,12,2
08,15,2
08,19,2
08,20,2
08,21,2
08,29,2
08,31,2
09,01,2
09,08,2
09,22,2
0918,txt,2
093,2015,2
096,2016,2
098,2015,2
1,area.zip,2
1,deep,2
1,firn,2
1,hypsography.csv,2
1,perimeter.zip,2
1,sonar,2
10,0015,2
10,0027,2
10,0042,2
10,09,2
10,15,2
10,2019,2
10,21,2
10,30,2
103,2013,2
103,2015,2
103,2016,2
103,2017,2
107,2012,2
11,15,2
11,g08,2
11,nsidc.csv,2
112,2015,2
115,2015,2
116,2015,2
12,09,2
12,cadis.csv,2
121418,csv,2
13,0001,2
13,0006,2
13,0008,2
13,0009,2
13,0010,2
13,0011,2
13,0012,2
13,0013,2
13,0014,2
13,0016,2
13,firn,2
135,2015,2
14,17core15spurw2,2
14,2019,2
14c,data,2
150423,150705,2
150731,csv,2
156,2015,2
16,daily.csv,2
160419,150705,2
164,2015,2
17,2019,2
17,core14spiral,2
170428,150705,2
170903,dem,2
18,daily.csv,2
190723,ver1,2
190730,ver1,2
190802,ver1,2
190810,ver1,2
1953,2017,2
1974,csv,2
1985,2017,2
1992,flight,2
1992,raster.zip,2
1997,2017,2
1998,2008,2
2,bathy,2
2,dat,2
2,firn,2
2,txt,2
20,2019,2
20,jun,2
2002,csv,2
2005,12juneaug,2
2005,nc,2
2006,juneaug,2
2007,12june,2
2007,aon,2
20080302,r1,2
2009,012,2
2009,013,2
2009,014,2
2009,026,2
2009,028,2
2009,031,2
2009,032,2
2009,033,2
2009,039,2
2009,075,2
2009,13,2
2009,2017,2
201,2019,2
2010,02,2
2010,03,2
2010,07,2
2010,156,2
2010,2014,2
2010,baseflow,2
2010,model,2
2010,river,2
2010,snow,2
2010,soil,2
2010,txt,2
2011,01,2
2011,025,2
2011,jois,2
2011,npeo,2
20110411,iceberg,2
20110629.000000,cdf,2
2012,corrected,2
2012,monthly,2
2012,npeo,2
20120524.000000,cdf,2
20120527.000000,cdf,2
20120529,xyz,2
20120529.000000,cdf,2
20120530.000000,cdf,2
20120531.000000,cdf,2
20120601.000000,cdf,2
20120602.000000,cdf,2
20120606.000000,cdf,2
20120607.000000,cdf,2
20120608.000000,cdf,2
20120609.000000,cdf,2
20120610.000000,cdf,2
20120611.000000,cdf,2
20120612.000000,cdf,2
20120613.000000,cdf,2
20120614.000000,cdf,2
20120615.000000,cdf,2
20120616.000000,cdf,2
20120617.000000,cdf,2
20120618.000000,cdf,2
20120619.000000,cdf,2
20120620.000000,cdf,2
20120621.000000,cdf,2
20120626.000000,cdf,2
20120627.000000,cdf,2
20120630.000000,cdf,2
20120703.000000,cdf,2
20120704.000000,cdf,2
20120706.000000,cdf,2
20120707.000000,cdf,2
20120708.000000,cdf,2
20120709.000000,cdf,2
20120710.000000,cdf,2
20120711.000000,cdf,2
20120712.000000,cdf,2
20120713.000000,cdf,2
20120714.000000,cdf,2
20120715.000000,cdf,2
20120716.000000,cdf,2
20120719.000000,cdf,2
20120720.000000,cdf,2
20120721.000000,cdf,2
20120722.000000,cdf,2
20120725.000000,cdf,2
20120726.000000,cdf,2
20120727.000000,cdf,2
20120728.000000,cdf,2
20120729.000000,cdf,2
20120730.000000,cdf,2
20120731.000000,cdf,2
20120801.000000,cdf,2
20120802.000000,cdf,2
20120803.000000,cdf,2
20120804.000000,cdf,2
2013,01,2
2013,corrected,2
2013,itex,2
2013,mooring,2
2013,npeo,2
2013,txt,2
20130212.000000,cdf,2
20130213.000000,cdf,2
20130214.000000,cdf,2
20130215.000000,cdf,2
20130220.000000,cdf,2
20130221.000000,cdf,2
20130222.000000,cdf,2
20130223.000000,cdf,2
20130225.000000,cdf,2
20130226.000000,cdf,2
20130228.000000,cdf,2
20130301.000000,cdf,2
20130302.000000,cdf,2
20130303.000000,cdf,2
20130315.000000,cdf,2
20130317.000000,cdf,2
20130326.000001,cdf,2
20130327.000000,cdf,2
20130329.000000,cdf,2
20130331.000000,cdf,2
20130401.000000,cdf,2
20130402.000000,cdf,2
20130403.000000,cdf,2
20130408.000000,cdf,2
20130409.000000,cdf,2
20130414.000000,cdf,2
20130417.000000,cdf,2
20130418.000000,cdf,2
20130420.000000,cdf,2
20130422.000000,cdf,2
20130426.000000,cdf,2
20130428.000000,cdf,2
20130429.000000,cdf,2
20130430.000000,cdf,2
20130501.000000,cdf,2
20130502.000000,cdf,2
20130504.000000,cdf,2
20130505.000000,cdf,2
20130506.000000,cdf,2
20130507.000000,cdf,2
20130509.000000,cdf,2
20130518.000000,cdf,2
20130519.000000,cdf,2
20130520.142835,cdf,2
20130521.000000,cdf,2
20130522.000000,cdf,2
20130524.000000,cdf,2
20130525.000000,cdf,2
20130526.000000,cdf,2
20130527.000000,cdf,2
20130528.022025,cdf,2
20130529.000000,cdf,2
20130609.000001,cdf,2
20130614.000000,cdf,2
20130619.000000,cdf,2
20130620.000000,cdf,2
20130624.000000,cdf,2
20130625.000000,cdf,2
20130626.000000,cdf,2
20130627.000000,cdf,2
20130630.000000,cdf,2
20130701.000000,cdf,2
20130702.000000,cdf,2
20130703.000000,cdf,2
20130704.000000,cdf,2
20130705.000000,cdf,2
20130706.000000,cdf,2
20130708.000000,cdf,2
20130710.000000,cdf,2
20130715.000000,cdf,2
20130716.000000,cdf,2
20130717.000000,cdf,2
20130718.000000,cdf,2
20130721.001859,cdf,2
20130722.001900,cdf,2
20130724.000000,cdf,2
20130727.000000,cdf,2
20130728.000000,cdf,2
20130729.000000,cdf,2
20130730.000000,cdf,2
20130731.000000,cdf,2
20130803.000000,cdf,2
20130804.000000,cdf,2
20130806.000000,cdf,2
20130807.000000,cdf,2
20130808.000000,cdf,2
20130809.000000,cdf,2
20130810.000000,cdf,2
20130811.000000,cdf,2
20130812.000000,cdf,2
20130813.001908,cdf,2
20130814.000000,cdf,2
20130816.000000,cdf,2
20130817.000000,cdf,2
20130818.000000,cdf,2
20130820.000000,cdf,2
20130821.000000,cdf,2
20130822.000000,cdf,2
20130823.000000,cdf,2
20130824.000000,cdf,2
20130825.000000,cdf,2
20130828.000000,cdf,2
20130829.000000,cdf,2
20130830.000000,cdf,2
20130831.000000,cdf,2
20130901.000000,cdf,2
20130902.000000,cdf,2
20130903.000000,cdf,2
20130904.000000,cdf,2
20130905.000000,cdf,2
20130906.000000,cdf,2
20130907.000000,cdf,2
20130908.000000,cdf,2
20130910.000000,cdf,2
20130912.000000,cdf,2
20130913.000000,cdf,2
20130914.000000,cdf,2
20130915.000000,cdf,2
20130916.000000,cdf,2
20130917.000000,cdf,2
20130920.000000,cdf,2
20130921.000000,cdf,2
20130922.000000,cdf,2
20130923.000000,cdf,2
20130924.000000,cdf,2
20130925.000000,cdf,2
20130926.000000,cdf,2
20130927.000000,cdf,2
20130928.000000,cdf,2
20130929.000000,cdf,2
20130930.000000,cdf,2
20131001.000000,cdf,2
20131002.000000,cdf,2
20131003.000000,cdf,2
20131004.000000,cdf,2
20131005.000000,cdf,2
20131006.000000,cdf,2
20131007.000000,cdf,2
20131008.000000,cdf,2
20131009.000000,cdf,2
20131010.000000,cdf,2
20131011.000000,cdf,2
20131015.000000,cdf,2
20131016.000000,cdf,2
20131017.000000,cdf,2
20131018.000000,cdf,2
20131022.000000,cdf,2
20131023.000000,cdf,2
20131024.000000,cdf,2
20131025.000000,cdf,2
20131026.000000,cdf,2
20131027.000000,cdf,2
20131029.000000,cdf,2
20131030.000000,cdf,2
20131031.000000,cdf,2
20131101.000000,cdf,2
20131102.000000,cdf,2
20131103.000000,cdf,2
20131104.000000,cdf,2
20131105.000000,cdf,2
20131106.000000,cdf,2
20131107.000000,cdf,2
20131108.000000,cdf,2
20131109.000000,cdf,2
20131110.000000,cdf,2
20131111.000000,cdf,2
20131112.000000,cdf,2
20131113.000000,cdf,2
20131114.000000,cdf,2
20131115.000000,cdf,2
20131120.120001,cdf,2
20131124.000000,cdf,2
20131127.000000,cdf,2
20131202.000000,cdf,2
20131203.000000,cdf,2
20131205.000837,cdf,2
20131206.000000,cdf,2
20131212.000000,cdf,2
20131215.010014,cdf,2
20131225.000000,cdf,2
20131228.000000,cdf,2
20131229.000000,cdf,2
2013to2015,alongfjordstudy.nc,2
2014,01,2
2014,08,2
2014,daily.csv,2
2014,ic,2
2014,itex,2
2014,mooring,2
2014,zip,2
20140102.004528,cdf,2
20140103.000000,cdf,2
20140107.000000,cdf,2
20140113.004533,cdf,2
20140119.060000,cdf,2
20140208.000000,cdf,2
20140215.000000,cdf,2
20140216.000000,cdf,2
20140218.000000,cdf,2
20140220.000000,cdf,2
20140223.000000,cdf,2
20140224.000000,cdf,2
20140225.000000,cdf,2
20140228.000000,cdf,2
20140301.000000,cdf,2
20140304.000000,cdf,2
20140305.000000,cdf,2
20140306.000000,cdf,2
20140307.000000,cdf,2
20140308.000000,cdf,2
20140309.000000,cdf,2
20140310.000000,cdf,2
20140311.000000,cdf,2
20140312.000000,cdf,2
20140314.000000,cdf,2
20140315.000000,cdf,2
20140316.000000,cdf,2
20140319.000000,cdf,2
20140320.000000,cdf,2
20140321.000000,cdf,2
20140322.000000,cdf,2
20140323.000000,cdf,2
20140324.000000,cdf,2
20140326.000000,cdf,2
20140330.000000,cdf,2
20140331.034358,cdf,2
20140401.000000,cdf,2
20140402.000000,cdf,2
20140403.000000,cdf,2
20140404.000000,cdf,2
20140405.000000,cdf,2
20140406.000000,cdf,2
20140408.000000,cdf,2
20140409.000000,cdf,2
20140410.000000,cdf,2
20140411.000000,cdf,2
20140416.000000,cdf,2
20140417.000000,cdf,2
20140418.000000,cdf,2
20140419.000000,cdf,2
20140420.000000,cdf,2
20140421.000000,cdf,2
20140422.000000,cdf,2
20140424.000000,cdf,2
20140425.000000,cdf,2
20140426.000000,cdf,2
20140428.000000,cdf,2
20140430.000000,cdf,2
20140502.000000,cdf,2
20140503.000000,cdf,2
20140504.000000,cdf,2
20140505.000000,cdf,2
20140508.000000,cdf,2
20140512.000000,cdf,2
20140513.000000,cdf,2
20140514.000000,cdf,2
20140515.000000,cdf,2
20140517.000000,cdf,2
20140518.004731,cdf,2
20140523.000000,cdf,2
20140524.000000,cdf,2
20140525.000000,cdf,2
20140526.000000,cdf,2
20140527.000000,cdf,2
20140528.000000,cdf,2
20140529.000000,cdf,2
20140530.000000,cdf,2
20140531.000000,cdf,2
20140601.000000,cdf,2
20140602.000000,cdf,2
20140603.000000,cdf,2
20140604.000000,cdf,2
20140605.000000,cdf,2
20140607.000000,cdf,2
20140608.000000,cdf,2
20140609.000000,cdf,2
20140610.000000,cdf,2
20140616,csv,2
20140616.000000,cdf,2
20140617.000000,cdf,2
20140618.000000,cdf,2
20140619.000000,cdf,2
20140620.000000,cdf,2
20140621.000000,cdf,2
20140622.000000,cdf,2
20140623.000000,cdf,2
20140624.000000,cdf,2
20140625,csv,2
20140625.000000,cdf,2
20140626.000000,cdf,2
20140627.000000,cdf,2
20140628.000000,cdf,2
20140629.000000,cdf,2
20140630.000000,cdf,2
2015,12,2
2015,2019,2
2015,corrected,2
2015,daily.csv,2
2015,data.csv,2
2015,ice,2
2015,itex,2
2015,nc,2
2015,root,2
2016,01,2
2016,corrected,2
2016,daily.csv,2
2016,itex,2
2016,leaf,2
2017,04,2
2017,10,2
2017,corrected,2
2017,ic,2
2017,kadko,2
2017,mar.tif,2
2017,monthly.nc,2
2017,sapflow,2
2017,sitesroster.csv,2
20170510xx00a,17n,2
20170510xx00a,17o,2
20170511xx00a,17n,2
20170511xx00a,17o,2
20170512xx00a,17n,2
20170512xx00a,17o,2
20170513xx00a,17n,2
20170513xx00a,17o,2
20170514xx00a,17n,2
20170514xx00a,17o,2
20170515xx00a,17n,2
20170515xx00a,17o,2
20170516xx00a,17n,2
20170516xx00a,17o,2
20170517xx00a,17n,2
20170517xx00a,17o,2
20170523xx00a,17n,2
20170523xx00a,17o,2
20170524xx00a,17n,2
20170524xx00a,17o,2
20170525xx00a,17n,2
20170525xx00a,17o,2
20170526xx00a,17n,2
20170526xx00a,17o,2
20170527xx00a,17n,2
20170527xx00a,17o,2
20170531xx00a,17n,2
20170531xx00a,17o,2
20170601xx00a,17n,2
20170601xx00a,17o,2
20170602xx00a,17n,2
20170602xx00a,17o,2
20170603xx00a,17n,2
20170603xx00a,17o,2
20170604xx00a,17n,2
20170604xx00a,17o,2
20170606xx00a,17n,2
20170606xx00a,17o,2
20170607xx00a,17n,2
20170607xx00a,17o,2
20170608xx00a,17n,2
20170608xx00a,17o,2
20170609xx00a,17n,2
20170609xx00a,17o,2
20170610xx00a,17n,2
20170610xx00a,17o,2
20170611xx00a,17n,2
20170611xx00a,17o,2
20170612xx00a,17n,2
20170612xx00a,17o,2
20170613xx00a,17n,2
20170613xx00a,17o,2
20170614xx00a,17n,2
20170614xx00a,17o,2
20170615xx00a,17n,2
20170615xx00a,17o,2
20170616xx00a,17n,2
20170616xx00a,17o,2
20170617xx00a,17n,2
20170617xx00a,17o,2
20171231,csv,2
2018,corrected,2
2018,dat,2
2018,ic,2
2018,itex,2
2018,sitesroster.csv,2
20180608,headless.csv,2
20181126,csv,2
2019,10,2
2019,2020,2
2019,itex,2
2019,siberia,2
2019,sitesroster.csv,2
2019,wacp,2
20190812,csv,2
202,2018,2
2044,gapfilled,2
21,dem,2
21,ortho,2
22,daily.csv,2
22,rtk,2
24,2016,2
24,apr,2
24,csv,2
25,daily.csv,2
26904,190730,2
26904,190802,2
26906,190723,2
26906,190810,2
27,2016,2
28,2019,2
28,csv,2
29,csv,2
2as,a2bs,2
2b,enviro,2
3,1,2
3,2,2
3,3,2
3,4,2
3,5,2
3,6,2
3,7,2
3,8,2
3,bathy,2
301,2015,2
301,2016,2
301,2017,2
301,2018,2
30jul,calib,2
31,rtk,2
3b,releve,2
3b,statistics,2
3b1,meanstddev,2
4,bathy,2
4,dcc,2
4,obswell,2
4,pumpwell,2
401,2015,2
4b,t3,2
5,bathy,2
501,2016,2
50cm,0,2
5tm,eager,2
6,11,2
6,bathy,2
6,obswell1,2
6,obswell2,2
6,temp,2
67roll2,csv,2
67roll4,csv,2
6hw,bathy,2
7,bathy,2
7,csv,2
8,bathy,2
860,zip,2
95,site1,2
95,site10,2
95,site2,2
95,site3,2
95,site4,2
95,site5,2
95,site6,2
95,site7,2
95,site8,2
95,site9,2
95,sitelake,2
96,site1,2
96,site10,2
96,site13,2
96,site14,2
96,site15,2
96,site16,2
96,site17,2
96,site18,2
96,site2,2
96,site3,2
96,site4,2
96,site5,2
96,site6,2
96,site7,2
96,site8,2
96,site9,2
96,sitelake,2
a1.20130101.000000,cdf,2
a1.20140101.000000,cdf,2
a1.20150101.000000,cdf,2
a1.20160101.000000,cdf,2
a1.20170101.000000,cdf,2
a1.20170117.000000,cdf,2
a2bs,statistics,2
ablation,height.csv,2
ablation,met.csv,2
access,cm2,2
accumulation,2009,2
acids.csv,uppercapsulelake,2
acomm,node1,2
acz,lab,2
air,temperature,2
al,2019,2
al,reindeer,2
alldata,toacadis,2
aon,aw,2
aon,imnavait,2
aon,wh,2
aplis,final.dat,2
archive,2016,2
arctic,gro,2
arctic,mask,2
arcticdatacenter.csv,tedesco,2
asdn,camp,2
asdn,pred,2
atq,fluxes,2
atq,meteo,2
atqasuk,calm,2
aw,bs3,2
aydinetaljgr2007,csv,2
b01901avg.cnv,c01801avg.cnv,2
b1.20110101.000307,cdf,2
b1.20110701.000314,cdf,2
baffin,14c,2
banding.csv,utqiagvik,2
barrow,20080302,2
base,20170510xx00a,2
base,20170511xx00a,2
base,20170512xx00a,2
base,20170513xx00a,2
base,20170514xx00a,2
base,20170515xx00a,2
base,20170516xx00a,2
base,20170517xx00a,2
base,20170523xx00a,2
base,20170524xx00a,2
base,20170525xx00a,2
base,20170526xx00a,2
base,20170527xx00a,2
base,20170531xx00a,2
base,20170601xx00a,2
base,20170602xx00a,2
base,20170603xx00a,2
base,20170604xx00a,2
base,20170606xx00a,2
base,20170607xx00a,2
base,20170608xx00a,2
base,20170609xx00a,2
base,20170610xx00a,2
base,20170611xx00a,2
base,20170612xx00a,2
base,20170613xx00a,2
base,20170614xx00a,2
base,20170615xx00a,2
base,20170616xx00a,2
base,20170617xx00a,2
base.txt,acomm,2
basins,modelled,2
bay,20120524,2
bay,20120525,2
bay,20120526,2
bay,snow,2
bcc,csm2,2
bcc,esm1,2
beaver,dams,2
beo,fluxes,2
bf005,1,2
bf005,2,2
bf021,3,2
biomass,coordinates,2
biomass,site,2
blanquet,spp.csv,2
borehole,33km,2
bottle,data.csv,2
boulderpatch,ph,2
bpr,a.csv,2
bpr,b.csv,2
bpr,d.csv,2
braun,blanquet,2
bsp,fuel,2
btl,skq201612s,2
burn,phenology,2
c01801avg.cnv,d01701avg.cnv,2
cadis.csv,u29,2
cadis.csv,u33,2
cadis.csv,u37,2
cadis.csv,u38,2
cadis.csv,u69,2
cadis.csv,us37,2
cah,nutritional,2
calm,soiltemp,2
calm,uas,2
calon.csv,inigok,2
camden,bay,2
canesm5,arctic,2
cburn,climate,2
cburn,flux,2
cdf,smtaerisummaryx1,2
cesm2,arctic,2
cesm2,fv2,2
cfore,climate,2
cfore,flux,2
ch4,hourly,2
ch4,sf6,2
clean,feb.csv,2
clean,jan.csv,2
clean,june.csv,2
clean,mar.csv,2
clean,may.csv,2
climate,v2,2
cm2,arctic,2
cm6,1,2
cm6a,lr,2
cmdl,meteo,2
cnrm,cm6,2
cnrm,esm2,2
cnvqc,snc03,2
co2,ch4,2
