token,n,unique_ids,unique_authors
jarviscreekdwnstrdischarge2014,1,1,1
jarviscreekdwnstrdischarge2015,1,1,1
jarviscreekdwnstrdischarge2016,1,1,1
jarviscreekupstrdischarge2015,1,1,1
jarviscreekupstrdischarge2016,1,1,1
jarviswatershedsnow,1,1,1
jeco,1,1,1
journal.pone,1,1,1
jul1853,1,1,1
jul2017,1,1,1
july2011,1,1,1
july2013,1,1,1
july2017,1,1,1
julyaug,1,1,1
jun1853,1,1,1
junction,1,1,1
june2018,1,1,1
ka,1,1,1
kaktovik,1,1,1
kanger,1,1,1
kangerlussuaq,1,1,1
kc1,1,1,1
khromov10,1,1,1
khromov11,1,1,1
kml,1,1,1
krilllengthdata.csv,1,1,1
kugurak,1,1,1
kugururok.ring.widths.long.csv,1,1,1
kupaa.csv,1,1,1
kupatr.csv,1,1,1
kupba.csv,1,1,1
kupbic.csv,1,1,1
kupbok.csv,1,1,1
kupbwh.csv,1,1,1
kuproadq.csv,1,1,1
kuptr.csv,1,1,1
l520top,1,1,1
l9819,1,1,1
l9820,1,1,1
laicpms.csv,1,1,1
lakedepthpoints,1,1,1
lakeicethickness,1,1,1
lakes,1,1,1
land,1,1,1
language,1,1,1
larch,1,1,1
larchbai,1,1,1
larchrecruitment,1,1,1
launches,1,1,1
layers,1,1,1
ldt2018,1,1,1
leads,1,1,1
leafwax,1,1,1
lemm.csv,1,1,1
levelogger,1,1,1
lichen,1,1,1
light,1,1,1
lignin.csv,1,1,1
liljedahl,1,1,1
line01dbo,1,1,1
line09,1,1,1
lipid,1,1,1
litter,1,1,1
litterndecomp,1,1,1
livengood,1,1,1
livetrees,1,1,1
locational,1,1,1
locations.csv,1,1,1
locs.csv,1,1,1
log,1,1,1
long.csv,1,1,1
longitidinal,1,1,1
lose,1,1,1
lssl,1,1,1
lter2,1,1,1
lw,1,1,1
lz337to364,1,1,1
lz346to364,1,1,1
lzw.tif,1,1,1
m14101avg.cnv,1,1,1
m95,1,1,1
m9925,1,1,1
macrofaunal,1,1,1
mag,1,1,1
magentic,1,1,1
magicc,1,1,1
majorelements.csv,1,1,1
majorfeatures20151202,1,1,1
mammalmammalwatchdata,1,1,1
management,1,1,1
mar1853,1,1,1
mar2020,1,1,1
marinemammalwatchdata,1,1,1
massbalance,1,1,1
masspertiller,1,1,1
master.csv,1,1,1
material,1,1,1
may1853,1,1,1
mccallglacieruppercirquewaterisotopes,1,1,1
mcfall,1,1,1
mclaren,1,1,1
mctops,1,1,1
meandailyq.csv,1,1,1
means,1,1,1
measurements.csv,1,1,1
melt.csv,1,1,1
melting.csv,1,1,1
meltpercent,1,1,1
membranes,1,1,1
mendenhall.csv,1,1,1
mesic,1,1,1
metabolites.csv,1,1,1
metadata.txt,1,1,1
meteorological.txt,1,1,1
methane,1,1,1
microprobe.txt,1,1,1
microprobes.tsv,1,1,1
microsatellites,1,1,1
middle,1,1,1
minute,1,1,1
misc,1,1,1
mitesoilpredsurfpredbacfun,1,1,1
mmp.nc,1,1,1
mocat,1,1,1
model.zip,1,1,1
modeledbathymetry,1,1,1
modern,1,1,1
module,1,1,1
module.txt,1,1,1
mois,1,1,1
moist,1,1,1
moisture.csv,1,1,1
molefraction,1,1,1
monthly.csv,1,1,1
mooregrebmeiervagle.csv,1,1,1
mosaic.zip,1,1,1
mount,1,1,1
mountain,1,1,1
mpn.csv,1,1,1
msa,1,1,1
msc,1,1,1
mscl.csv,1,1,1
mslp,1,1,1
myco,1,1,1
n14201avg.cnv,1,1,1
n20,1,1,1
na.csv,1,1,1
nabos18,1,1,1
nagapdata.csv,1,1,1
nagapuniqueidentifiers.csv,1,1,1
ncepv1,1,1,1
ndvi.csv,1,1,1
ndvimax,1,1,1
nee.csv,1,1,1
neem,1,1,1
neem2008s3,1,1,1
neem2009s2,1,1,1
neighbor,1,1,1
neighborhoodvegetation2015,1,1,1
nejanilinimacrofossil.csv,1,1,1
nep,1,1,1
nest,1,1,1
net,1,1,1
network,1,1,1
ngrip,1,1,1
nice,1,1,1
nicegaindis.csv,1,1,1
nitrate.txt,1,1,1
nline3,1,1,1
nline5,1,1,1
nmhc,1,1,1
nmin.csv,1,1,1
nmr,1,1,1
no.txt,1,1,1
noaa,1,1,1
noble,1,1,1
nome,1,1,1
northland,1,1,1
northmountainthule.csv,1,1,1
northslope,1,1,1
nov1853,1,1,1
nov2017,1,1,1
nox.txt,1,1,1
np,1,1,1
npeo2010bottledata.csv,1,1,1
npeo2012,1,1,1
npeochem2000data.csv,1,1,1
npeochem2001data.csv,1,1,1
npeochem2002data.csv,1,1,1
npeochem2003data.csv,1,1,1
npeochem2004data.csv,1,1,1
npeochem2005data.csv,1,1,1
npeochem2006data.csv,1,1,1
npeochem2007data.csv,1,1,1
npeochem2008data.csv,1,1,1
npeochem2015,1,1,1
npeochemdata2011,1,1,1
npeochemdata2013,1,1,1
npeochemdata2014,1,1,1
npr,1,1,1
ns,1,1,1
nsfshelfbreak,1,1,1
nu2015,1,1,1
nutrients,1,1,1
nuus2015,1,1,1
nuussuaqfirn2014,1,1,1
nuussuaqsnowpit2014,1,1,1
nuussuaqsnowpit2015,1,1,1
o14301avg.cnv,1,1,1
oas,1,1,1
observations,1,1,1
observed,1,1,1
oct1853,1,1,1
od1507mctopsqxrd.csv,1,1,1
oddi,1,1,1
oden2012,1,1,1
odv.csv,1,1,1
ojp,1,1,1
oksgaindis.csv,1,1,1
okslosedis.csv,1,1,1
om,1,1,1
opp,1,1,1
optical.csv,1,1,1
optical2,1,1,1
orig.xlsx,1,1,1
original.nsres.csv,1,1,1
outflow,1,1,1
ouyangchinare2012,1,1,1
ouyangchinare2014,1,1,1
overlap,1,1,1
owenicecore,1,1,1
p14401avg.cnv,1,1,1
p2,1,1,1
p3,1,1,1
pacmars,1,1,1
pahs.csv,1,1,1
paper.nc,1,1,1
par.txt,1,1,1
parameters,1,1,1
part1,1,1,1
part2,1,1,1
pasqual,1,1,1
pc,1,1,1
pcb,1,1,1
pco2,1,1,1
pd.txt,1,1,1
pdf,1,1,1
percentcov.csv,1,1,1
percentcover,1,1,1
perchlorate,1,1,1
permafrost,1,1,1
permeability,1,1,1
pf,1,1,1
pf.txt,1,1,1
phenologyndvisenescenceactvieleaves,1,1,1
phlebovirus,1,1,1
photobioaqy,1,1,1
photosynthesis,1,1,1
photosynthetic,1,1,1
phoxmelt,1,1,1
physical.csv,1,1,1
pigments,1,1,1
pilotstudy.nc,1,1,1
plankton,1,1,1
pleistocene,1,1,1
plotdata.csv,1,1,1
plotffluxes,1,1,1
plotlevelpercentcover2015,1,1,1
pollen,1,1,1
polygon,1,1,1
polygons,1,1,1
polygons.zip,1,1,1
pon.txt,1,1,1
poopplots.csv,1,1,1
pore,1,1,1
porevolumes,1,1,1
porewater,1,1,1
porewater.txt,1,1,1
porosity,1,1,1
positions,1,1,1
positions.csv,1,1,1
potential,1,1,1
pp.txt,1,1,1
ppm.csv,1,1,1
ppt,1,1,1
pre2014,1,1,1
prelim,1,1,1
procedural,1,1,1
product,1,1,1
production,1,1,1
proglacial,1,1,1
project,1,1,1
projectedretreat.nc,1,1,1
psii,1,1,1
pstuv,1,1,1
ptdelor,1,1,1
ptdelor1m.tfw,1,1,1
ptdelor1m.tif,1,1,1
ptdelor1m.tif.aux.xml,1,1,1
ptdelor1m.tif.ovr,1,1,1
ptframe,1,1,1
ptintercept,1,1,1
putuligayuk,1,1,1
pw.txt,1,1,1
pwtr,1,1,1
q.csv,1,1,1
q14701avg.cnv,1,1,1
qfo,1,1,1
qk,1,1,1
qpcr.csv,1,1,1
quad,1,1,1
quality,1,1,1
quality.csv,1,1,1
quantum,1,1,1
qxrd.csv,1,1,1
r0,1,1,1
r0066,1,1,1
r14601avg.cnv,1,1,1
r1969,1,1,1
radiocarbon,1,1,1
radiochemistry,1,1,1
radium,1,1,1
radon,1,1,1
rain.csv,1,1,1
random,1,1,1
range,1,1,1
rapids,1,1,1
rar,1,1,1
rates.csv,1,1,1
rating,1,1,1
raven,1,1,1
ravenlakethule.csv,1,1,1
rawcounts.csv,1,1,1
rayleigh,1,1,1
rb1505,1,1,1
rdrp.csv,1,1,1
reagent,1,1,1
rechargeyear.csv,1,1,1
ref.csv,1,1,1
reflectors.zip,1,1,1
refugio,1,1,1
regional,1,1,1
regions,1,1,1
regions.zip,1,1,1
regionscolor,1,1,1
relaxed,1,1,1
rentention2009,1,1,1
resample.csv,1,1,1
researchsites,1,1,1
resightings.csv,1,1,1
resights.csv,1,1,1
resin.csv,1,1,1
result.csv,1,1,1
results,1,1,1
rgb,1,1,1
riverdischargedata,1,1,1
rivers,1,1,1
road,1,1,1
rocks,1,1,1
rootbiomass.csv,1,1,1
rootbiomass2015,1,1,1
roots,1,1,1
roster,1,1,1
routepoints.zip,1,1,1
rs22,1,1,1
rs27,1,1,1
rs29,1,1,1
rs31,1,1,1
rt,1,1,1
rtf,1,1,1
run01,1,1,1
run02,1,1,1
run03,1,1,1
run04,1,1,1
run05,1,1,1
run06,1,1,1
run07,1,1,1
run08,1,1,1
run09,1,1,1
run10,1,1,1
run11,1,1,1
run12,1,1,1
run13,1,1,1
run14,1,1,1
run15,1,1,1
run16,1,1,1
run17,1,1,1
run18,1,1,1
run19,1,1,1
run20,1,1,1
run21,1,1,1
rusalca10057,1,1,1
rusalca10058,1,1,1
rusalca10059,1,1,1
rusalca10060,1,1,1
rusalca10061,1,1,1
rusalca10062,1,1,1
rusalca10063,1,1,1
rusalca10064,1,1,1
rusalca10065,1,1,1
rusalca10066,1,1,1
rusalca10067,1,1,1
rusalca10068,1,1,1
rusalca10069,1,1,1
rusalca10070,1,1,1
rusalca10071,1,1,1
rusalca10072,1,1,1
rusalca10073,1,1,1
rusalca10074,1,1,1
rusalca10075,1,1,1
rusalca10076,1,1,1
rusalca10077,1,1,1
rusalca10078,1,1,1
rusalca11061,1,1,1
rusalca11062,1,1,1
rusalca11063,1,1,1
rusalca11064,1,1,1
rusalca11065,1,1,1
rusalca11066,1,1,1
rusalca11067,1,1,1
rusalca11068,1,1,1
rusalca11069,1,1,1
rusalca11070,1,1,1
rusalca11071,1,1,1
rusalca2013sightingsonly,1,1,1
rusalcamammal2010,1,1,1
s001,1,1,1
s14501avg.cnv,1,1,1
s2,1,1,1
s4,1,1,1
sagmat,1,1,1
sagmnt,1,1,1
sami11,1,1,1
sami12,1,1,1
sami14,1,1,1
sami55,1,1,1
sami56,1,1,1
sami58,1,1,1
sami87,1,1,1
sami88,1,1,1
sample.nc,1,1,1
samples.csv,1,1,1
san,1,1,1
santa,1,1,1
saplings.csv,1,1,1
sapwood,1,1,1
sar,1,1,1
saturated,1,1,1
sbe09,1,1,1
sbe25,1,1,1
sbg,1,1,1
sbi2002,1,1,1
scattering,1,1,1
scd.aon.txt,1,1,1
schools,1,1,1
seawater,1,1,1
seb,1,1,1
sectors.nc,1,1,1
sediment.csv,1,1,1
sediments.csv,1,1,1
seedlingdata.csv,1,1,1
seedlings,1,1,1
segmentsnumber.zip,1,1,1
selective,1,1,1
senescence,1,1,1
sensorinfo.txt,1,1,1
sep1853,1,1,1
september2009,1,1,1
settlementtilesnormalized.csv,1,1,1
seward,1,1,1
sexes.csv,1,1,1
shallow,1,1,1
shapefile,1,1,1
sheet,1,1,1
sheet1,1,1,1
sheet3,1,1,1
shelf,1,1,1
shrub.csv,1,1,1
shrubmetric,1,1,1
siberia.csv,1,1,1
sidekick1,1,1,1
sidekick2,1,1,1
sidekick3,1,1,1
sidekick4,1,1,1
sikuiui2017loi.txt,1,1,1
sikuiui2017moss.txt,1,1,1
sikuiui2017xrf.txt,1,1,1
silicate.txt,1,1,1
sirwilfridlaurier2014,1,1,1
sirwilfridlaurier2016,1,1,1
sirwilfridlaurier2017,1,1,1
sirwilfridlaurier2018,1,1,1
sitedata.csv,1,1,1
sitegps.csv,1,1,1
siteinfo.csv,1,1,1
sites,1,1,1
sites.csv,1,1,1
sites.kml,1,1,1
sites.zip,1,1,1
sites95,1,1,1
sitesroster.xlsx,1,1,1
sixgill,1,1,1
skq2016,1,1,1
skq2017,1,1,1
sl.csv,1,1,1
sl5,1,1,1
sl6,1,1,1
sli.csv,1,1,1
sline1,1,1,1
sline3,1,1,1
sline5,1,1,1
slump.csv,1,1,1
sm07c2,1,1,1
small.txt,1,1,1
smoore,1,1,1
smoore.xlsx,1,1,1
sn10522,1,1,1
sn10523,1,1,1
sn10524,1,1,1
sn10525,1,1,1
sn10529,1,1,1
sn11187,1,1,1
sn11292,1,1,1
sn11765,1,1,1
sn12921,1,1,1
sn12923,1,1,1
sn12924,1,1,1
sn12925,1,1,1
sn12927,1,1,1
sn19033,1,1,1
sn19035,1,1,1
sn19063,1,1,1
sn19143,1,1,1
sn22021,1,1,1
sn22119,1,1,1
sn2355,1,1,1
sn2357,1,1,1
sn2362,1,1,1
sn2365,1,1,1
sn2371,1,1,1
sn2373,1,1,1
sn2378,1,1,1
sn2379,1,1,1
sn2381,1,1,1
sn2418,1,1,1
sn2420,1,1,1
sn2421,1,1,1
sn2422,1,1,1
sn2423,1,1,1
sn2425,1,1,1
sn2426,1,1,1
sn2427,1,1,1
sn2428,1,1,1
sn2429,1,1,1
sn2430,1,1,1
sn2432,1,1,1
sn2433,1,1,1
sn2434,1,1,1
sn2436,1,1,1
sn3380,1,1,1
sn3441,1,1,1
sn6278,1,1,1
sn6279,1,1,1
sn6280,1,1,1
sn6282,1,1,1
sn6309,1,1,1
snmr,1,1,1
snowdata,1,1,1
snowfence,1,1,1
snowfences,1,1,1
snowonseaice.csv,1,1,1
snowonseaice.nc,1,1,1
snowpits,1,1,1
snowremvoalmethod,1,1,1
soilnitrogen,1,1,1
soilnitrogen2016,1,1,1
soilnutrients,1,1,1
soilrespiration,1,1,1
soilsdata.csv,1,1,1
soilsdesc.csv,1,1,1
soiltemps.csv,1,1,1
solid,1,1,1
solids.csv,1,1,1
solutes.csv,1,1,1
solution,1,1,1
som.csv,1,1,1
sources.xlsx,1,1,1
southsli,1,1,1
species.csv,1,1,1
specific,1,1,1
specs.csv,1,1,1
spectra,1,1,1
spp,1,1,1
spruce,1,1,1
sr,1,1,1
ss.csv,1,1,1
ss1,1,1,1
ss2,1,1,1
ss3,1,1,1
ss4,1,1,1
sse,1,1,1
st.csv,1,1,1
st1,1,1,1
st11,1,1,1
st3,1,1,1
st7,1,1,1
st8,1,1,1
stablecarbonnitrogenisotopes.csv,1,1,1
staff.csv,1,1,1
stand,1,1,1
stanresults.csv,1,1,1
star,1,1,1
staroddi,1,1,1
static,1,1,1
stationdata.csv,1,1,1
stemht.csv,1,1,1
sterols.csv,1,1,1
stomatal,1,1,1
stream,1,1,1
stress.csv,1,1,1
sts,1,1,1
submission.csv,1,1,1
subplot,1,1,1
success.csv,1,1,1
summit2013,1,1,1
summitbid,1,1,1
summitsnowdensity,1,1,1
summitsnowgrains,1,1,1
summitsnowtemperature,1,1,1
super16data.csv,1,1,1
surf.tif,1,1,1
survey.csv,1,1,1
susceptibility,1,1,1
susp,1,1,1
sv1,1,1,1
svalbard,1,1,1
sw1,1,1,1
sw2,1,1,1
sw4,1,1,1
sw5,1,1,1
sw6,1,1,1
sw7,1,1,1
sw8,1,1,1
swgreenland.csv,1,1,1
swgreenland.xlsx,1,1,1
swl15,1,1,1
swl16,1,1,1
swl2012,1,1,1
swl2013,1,1,1
swl2014,1,1,1
swl2016,1,1,1
swt,1,1,1
synthetic,1,1,1
t1stemht.csv,1,1,1
t2stemht.csv,1,1,1
t3stemht.csv,1,1,1
table.txt,1,1,1
table2,1,1,1
table4,1,1,1
tag,1,1,1
taylor2017,1,1,1
tbl3.10,1,1,1
tbl3.11,1,1,1
tbl3.12,1,1,1
tbl3.13,1,1,1
tbl3.1a,1,1,1
tbl3.1b,1,1,1
tbl3.2a,1,1,1
tbl3.2b,1,1,1
tbl3.2c,1,1,1
tbl3.3,1,1,1
tbl3.4a,1,1,1
tbl3.4b,1,1,1
tbl3.4c,1,1,1
tbl3.5,1,1,1
tbl3.6,1,1,1
tbl3.7,1,1,1
tbl3.8,1,1,1
tbl3.9,1,1,1
tc,1,1,1
templogger,1,1,1
temploggerdata.csv,1,1,1
tephra,1,1,1
tephras,1,1,1
test,1,1,1
tfs1011,1,1,1
tfs1415,1,1,1
tfs1616,1,1,1
thaw.csv,1,1,1
thawdepth.csv,1,1,1
therm.csv,1,1,1
thickness,1,1,1
thickness.txt,1,1,1
thicknssfroznlayr.csv,1,1,1
thru20100305,1,1,1
thule2017spring.pdf,1,1,1
thuleafb,1,1,1
tidbitdepths.txt,1,1,1
tidbitwatertemperature,1,1,1
tiller,1,1,1
tilt124,1,1,1
tilt125,1,1,1
tilt126,1,1,1
time.csv,1,1,1
tippingbucket,1,1,1
togiakdebitage.csv,1,1,1
togiakradiocarbon.csv,1,1,1
tooliklakeprecipitationisotopes.csv,1,1,1
toolikleafisotopes.csv,1,1,1
toolikprecipisotopes.csv,1,1,1
tooliksoilisotopes.csv,1,1,1
total.csv,1,1,1
tr3,1,1,1
trace,1,1,1
traceelements.csv,1,1,1
tracer,1,1,1
transect,1,1,1
transect.csv,1,1,1
transpiration.csv,1,1,1
trap.csv,1,1,1
traps.csv,1,1,1
tritium.csv,1,1,1
truffer.csv,1,1,1
tubuk,1,1,1
tubuktulik,1,1,1
tunu13,1,1,1
tunuvadataadc.csv,1,1,1
tussock.csv,1,1,1
twlv.dat,1,1,1
txyuvpt2013,1,1,1
type,1,1,1
types.txt,1,1,1
u10,1,1,1
u42,1,1,1
u44,1,1,1
u46,1,1,1
u47,1,1,1
u51,1,1,1
u55,1,1,1
u57,1,1,1
u58,1,1,1
u94,1,1,1
u95,1,1,1
ucb,1,1,1
uf,1,1,1
ufarm.csv,1,1,1
uls,1,1,1
umiat,1,1,1
uncertainty.csv,1,1,1
understory,1,1,1
underway.txt,1,1,1
units.zip,1,1,1
update.csv,1,1,1
updated.csv,1,1,1
updatedchla.csv,1,1,1
upingers.csv,1,1,1
upperkuparuk,1,1,1
upstrsporadicdischarge,1,1,1
us36,1,1,1
us43,1,1,1
us49,1,1,1
us50,1,1,1
utm5,1,1,1
v0.1,1,1,1
v041116,1,1,1
v10,1,1,1
v21,1,1,1
va,1,1,1
va108,1,1,1
va152,1,1,1
vaginatum,1,1,1
valley,1,1,1
variables.csv,1,1,1
veg,1,1,1
vegbiomass,1,1,1
vegcover,1,1,1
vege,1,1,1
vegetation,1,1,1
vegetation.csv,1,1,1
vegetationheight2015,1,1,1
vegpercentcover,1,1,1
vertical,1,1,1
vf.csv,1,1,1
viable,1,1,1
viablearea.rar,1,1,1
village.csv,1,1,1
viral,1,1,1
virkkala,1,1,1
voc,1,1,1
volumetric,1,1,1
vspeedmismatch,1,1,1
vulcan,1,1,1
vviper,1,1,1
waisdivide,1,1,1
watercolumn.csv,1,1,1
waterisotopes.csv,1,1,1
watertemp.csv,1,1,1
wave,1,1,1
wavelogger,1,1,1
wavelogger2,1,1,1
waveloggertemperature,1,1,1
wd1,1,1,1
wdn,1,1,1
weir.csv,1,1,1
west,1,1,1
westgreenland2013wm1,1,1,1
westgreenland2013wm2,1,1,1
wet,1,1,1
wfps.csv,1,1,1
wg2013adcp.nc,1,1,1
wg2013ctd.nc,1,1,1
wind.ring.widths.long.csv,1,1,1
winterco2flux,1,1,1
wl.csv,1,1,1
woodyspecies.csv,1,1,1
world,1,1,1
ws10,1,1,1
wsl.csv,1,1,1
wt,1,1,1
wt1procarchive,1,1,1
wt1procarchive.nc,1,1,1
wt2procarchive,1,1,1
wt2procarchive.nc,1,1,1
www10,1,1,1
www11,1,1,1
www12,1,1,1
xjw.csv,1,1,1
xrf,1,1,1
xrf.csv,1,1,1
y4,1,1,1
yakutsk,1,1,1
ydholomayewski.csv,1,1,1
yield,1,1,1
young.xlsx,1,1,1
yub,1,1,1
yyddd,1,1,1
zl.txt,1,1,1
zodiac,1,1,1
zp.txt,1,1,1
zport,1,1,1
zs.txt,1,1,1
δ18o,1,1,1
