word1,word2,word3,n
araon,final.dat,uptempo,3
assimilated.csv,accumulation,rate,3
atq,calm,activelayer,3
atqasuk,itex,community,3
bs3,2002,2003,3
bs3,2003,2004,3
bw,2015,2016,3
ca,mob,101,3
ca,mob,102,3
calon.csv,teshekpuk,tes,3
campos,taku,august2015,3
canopy.csv,2016,terrace,3
catchment,connectivity,2018,3
center,2017,2018,3
ch4,bw,2015,3
chukchi,cr1000,2,3
cns,qc,strdprctc,3
cnsqc,strdprctc,skq201711s,3
colorregions,format,dp.csv,3
conductivity.csv,2015,2016,3
csv,2012amkspiderwarmingexperiment,data,3
csv,96,heath,3
csv,atq,calm,3
csv,ecl,accumulation,3
csv,ecl,isotopes,3
csv,fa16,4,3
csv,ru13,0001,3
csv,strainrate,2012,3
csv,strainrate,2013,3
csv,summit,2013,3
csv,viper,finelive,3
csv,viper,td,3
ctd,2018,ongoing,3
ctd,cns,qc,3
ctd,cnsqc,strdprctc,3
ctd,www1202,bf005,3
ctd,www1202,sf014,3
ctd,www1204,df003,3
daily.csv,app,site,3
data,2016,csv,3
data,2016,xlsx,3
data,center,2017,3
database,120216,csv,3
dbo,region,dbo5,3
dbo4,csv,dbo,3
dboregionscolor,format,dp.csv,3
deep,mcat,bs3,3
diffdem.tif,peters,160419,3
diffdem.tif,peters,170428,3
dp.csv,khromov,rusalca,3
edge.tif,ru,cyn,3
elson,cr1000,1,3
enspctl16,gris,g1800m,3
enspctl5,gris,g1800m,3
enspctl50,gris,g1800m,3
enspctl84,gris,g1800m,3
enspctl95,gris,g1800m,3
ext,migtk,crop,3
fa,15,1,3
fa,15,2,3
fcw,catchment,connectivity,3
final.dat,uptempo,2017,3
firn,obs.nc,nasa,3
firn,temperatures,depths.csv,3
firn,temperatures.csv,fa,3
format,dp.csv,khromov,3
fw,data,cesm,3
g600m,v3a,rcp,3
g9000m,v3a,rcp,3
gapfilled,20141231,csv,3
gapfilled,20151231,csv,3
gapfilled,20161231,csv,3
gisp2d,yd,laser,3
green.tif,ru,bp,3
greenland,basal,ice,3
gris,g600m,v3a,3
gris,g9000m,v3a,3
hourly,2020,txt,3
ic,1991,gapfilled,3
imnaviat,misp,spectral.zip,3
itex,community,v1,3
jois,4,csv,3
jun,2010,01,3
lake,16,cadis.csv,3
laketimeseries,calon.csv,fishcreek,3
laketimeseries,calon.csv,teshekpuk,3
length,phenology,2015,3
line07,nc,5,3
lr,adcp,bs3,3
microcat,data,mclane,3
mmwatch,dboregionscolor,format,3
nc,5,12,3
nc,5,22,3
nc,6,1,3
nc,6,17,3
nc,6,19,3
nc,6,3,3
nc,aon,deep,3
nc,enspctl16,gris,3
nc,enspctl5,gris,3
nc,enspctl84,gris,3
nc,enspctl95,gris,3
nc,gris,g1800m,3
nc,gris,g3600m,3
nc,gris,g4500m,3
ndvi.tif,ru,cyn,3
nmm3d,lut,active,3
nmm3d,lut,passive,3
npeo,4,csv,3
nsfadc,druffel,corr.csv,3
o2calc,qc,skq201711s,3
percent,gris,g1800m,3
precipitation,scenario,assimilated.csv,3
precipitation,scenario,raw.csv,3
qc.txt,m1,2b,3
red.tif,ru,cyn,3
releve,snowdata.csv,arcsees,3
releve,snowdata.xlsx,arcsees,3
releve,sppdata.csv,arcsees,3
report,core,alignment.csv,3
rgb.tif,ru,aln,3
ru,03,0033,3
ru,03,0056,3
ru,04,0015,3
ru,04,0016,3
ru,04,0017,3
ru,06,0020,3
ru,06,0022,3
ru,08,0017,3
ru,10,0053,3
ru,13,0003,3
ru,13,0015,3
scenario,assimilated.csv,accumulation,3
sf014,cnv,ctd,3
siberia,12,16,3
simplified,2017,2019,3
single.csv,ru,04,3
snc02,strdprctc,skq201711s,3
snowdata.csv,arcsees,2016datarpt,3
snowdata.xlsx,arcsees,2016datarpt,3
soda,l1,20181008,3
station,table,dbo4,3
strainrate,2007,federov,3
stratigraphy,profile.csv,fa16,3
strdprctc,skq201612s,wain,3
subset,uas,ms,3
subset,uas,ndvi,3
suicide,usgs,station,3
summer,e1,temperature.csv,3
summer,n2,temperature.csv,3
table,dbo4,csv,3
taku,august2015,txt,3
temperature.csv,2016,summer,3
toolik,experimental,burn,3
ts,gris,g3600m,3
ts,gris,g4500m,3
ts,gris,g600m,3
ts,gris,g9000m,3
tsp,northamerica,occasional,3
understory.csv,2016,terrace,3
v2,csv,goni,3
v20171130,csv,2016,3
v73,mat,negis,3
viper,canopy,cover,3
winter,e1,dissoxy.csv,3
winter,e1,spconductance.csv,3
winter,e5,dissoxy.csv,3
winter,e5,spconductance.csv,3
winter,e6,dissoxy.csv,3
winter,e6,spconductance.csv,3
winter,toolik,dissoxy.csv,3
wx1,elson,cr1000,3
zip,waccm,clm40,3
0,arctic,sea,2
00,xtf,esquibel,2
0001,07,nsidc.csv,2
0001,08,nsidc.csv,2
0001,12,csv,2
0001,13,csv,2
0002,11,15,2
0002,11,csv,2
0002,12,csv,2
0003,07,nsidc.csv,2
0003,12,csv,2
0003,13,csv,2
0003,15,csv,2
0004,10,csv,2
0004,11,csv,2
0004,12,csv,2
0004,13,csv,2
0005,07,nsidc.csv,2
0005,08,nsidc.csv,2
0005,13,csv,2
0006,13,csv,2
0006,19,csv,2
0007,15,csv,2
0007,16,csv,2
0007,19,csv,2
0008,08,csv,2
0008,13,csv,2
0008,16,csv,2
0008,19,csv,2
0009,07,nsidc.csv,2
0009,13,csv,2
001,2017,08,2
001,2017,laketimeseries,2
001,2018,08,2
001,2019,07,2
001,2019,09,2
0010,08,csv,2
0010,09,csv,2
0010,10,csv,2
0010,11,csv,2
0010,12,csv,2
0010,13,csv,2
0010,15,csv,2
0011,09,csv,2
0011,11,csv,2
0011,12,csv,2
0011,13,csv,2
0011,15,csv,2
0012,08,nsidc.csv,2
0012,09,csv,2
0012,11,csv,2
0013,08,nsidc.csv,2
0013,09,csv,2
0013,13,csv,2
0014,08,nsidc.csv,2
0014,09,csv,2
0014,10,csv,2
0014,11,csv,2
0014,12,csv,2
0014,14,csv,2
0014,19,csv,2
0015,08,csv,2
0015,09,csv,2
0016,10,csv,2
0016,14,csv,2
0017,11,csv,2
0017,12,csv,2
0017,13,csv,2
0017,14,csv,2
0017,15,csv,2
0017,16,csv,2
0017,19,csv,2
0018,09,csv,2
0018,14,csv,2
0018,15,csv,2
0018,16,csv,2
0019,09,csv,2
0019,10,csv,2
0019,11,csv,2
0019,12,csv,2
0019,13,csv,2
0019,scs,3,2
002,2018,06,2
0020,09,csv,2
0020,10,csv,2
0020,14,csv,2
0020,16,csv,2
0020,19,csv,2
0021,08,csv,2
0021,16,csv,2
0021,scs,3,2
0022,09,csv,2
0022,10,csv,2
0022,11,csv,2
0022,12,csv,2
0022,13,csv,2
0022,14,csv,2
0022,19,csv,2
0022,scs,3,2
0023,09,csv,2
0023,11,csv,2
0023,12,csv,2
0023,13,csv,2
0023,14,csv,2
0023,scs,3,2
0024,09,csv,2
0024,10,csv,2
0024,11,csv,2
0024,12,csv,2
0024,13,csv,2
0024,14,csv,2
0024,scs,3,2
0025,09,csv,2
0025,10,csv,2
0025,scs,3,2
0027,09,csv,2
003,2015,08,2
004,2015,08,2
0044,12,csv,2
0046,10,csv,2
0047,10,csv,2
0047,12,csv,2
005,2018,06,2
0053,11,csv,2
0053,12,csv,2
0053,13,csv,2
006,2016,06,2
007,2016,06,2
009,dcc,010,2
01,2015,12,2
012,2016,06,2
012,2017,06,2
012,2018,06,2
013,2016,06,2
013,2017,06,2
013,2018,06,2
014,2015,06,2
014,2018,06,2
016,dcc,017,2
03,0001,10,2
03,0002,10,2
03,0025,10,2
03,0027,10,2
03,0029,07,2
03,0029,08,2
03,0029,10,2
03,0031,08,2
03,0037,10,2
04,0002,11,2
04,0002,16,2
04,0007,15,2
04,0007,16,2
04,0008,15,2
04,0008,16,2
04,0009,15,2
04,0009,16,2
04,0018,15,2
04,0018,16,2
04,0019,15,2
04,0019,16,2
04,0020,15,2
04,0020,16,2
04,0021,16,2
04,0022,16,2
05,27,2019,2
05,28,2019,2
05,30,2019,2
05,31,2019,2
06,0015,08,2
06,03,2019,2
06,06,2019,2
06,09,2019,2
06,11,2019,2
06,15,2019,2
06,16,2019,2
06,16,daily.csv,2
06,18,2019,2
06,19,2019,2
06,20,2019,2
06,20,csv,2
06,21,2019,2
06,21,csv,2
06,22,2019,2
06,25,2019,2
06,26,2019,2
06,27,2019,2
06,29,2019,2
06,suharnaya,16,2
0617,0918,txt,2
07,02,2019,2
07,04,2019,2
07,05,2019,2
07,05,csv,2
07,06,2019,2
07,08,2019,2
07,10,2019,2
07,11,2019,2
07,12,2019,2
07,13,csv,2
07,14,2019,2
07,15,2019,2
07,16,2019,2
07,17,2019,2
07,18,2019,2
07,19,2019,2
07,22,2019,2
07,23,2019,2
07,25,2019,2
07,27,2017,2
07,27,2019,2
07,29,2019,2
07,31,2019,2
07,nsidc.csv,u60,2
08,01,csv,2
08,02,2019,2
08,03,2019,2
08,05,2019,2
08,06,2019,2
08,07,2019,2
08,09,csv,2
08,12,2019,2
08,16,2019,2
08,18,2019,2
08,18,csv,2
08,19,2019,2
08,20,csv,2
08,21,2017,2
08,24,2016,2
08,26,2019,2
08,27,2016,2
08,27,csv,2
08,29,csv,2
08,31,rtk,2
09,08,csv,2
09,22,rtk,2
09,cadis.csv,u37,2
096,2016,corrected,2
098,2015,corrected,2
1,bathy,interp.zip,2
1,bathy,points.zip,2
1,dcc,cs17,2
1,dcc,cs8r,2
1,deep,spots.zip,2
1,sonar,final,2
10,0001,09,2
10,0002,09,2
10,0003,09,2
10,0004,09,2
10,0005,09,2
10,0006,09,2
10,0007,09,2
10,0008,09,2
10,0009,09,2
10,0010,09,2
10,0015,11,2
10,0042,10,2
10,0044,10,2
10,0044,11,2
10,0044,12,2
10,0045,10,2
10,0045,11,2
10,0045,12,2
10,0046,10,2
10,0046,11,2
10,0046,12,2
10,0047,10,2
10,0047,11,2
10,0047,12,2
10,0049,10,2
10,0049,11,2
10,0049,12,2
10,0051,10,2
10,0051,11,2
10,0051,12,2
10,09,csv,2
10,15,csv,2
10,2019,dat,2
10,21,csv,2
10,30,csv,2
10,csv,u56,2
1000,nc,enspctl50,2
1000,nc,percent,2
101,2018,08,2
101,2019,08,2
102,2016,09,2
102,2017,corrected,2
103,2013,corrected,2
103,2015,06,2
103,2016,06,2
103,2017,06,2
103,2018,06,2
103,2018,corrected,2
107,2012,corrected,2
10snw3,flux.dat,nr12mu,2
11,15,csv,2
11,17,core14spiral,2
11,cadis.csv,u30,2
11,cadis.csv,u34,2
11,g08,z192cm.tif,2
12,09,daily.csv,2
12,csv,ru13,2
12juneaug,v.txt,bes,2
13,0002,16,2
13,0003,15,2
13,0006,15,2
13,0008,15,2
13,0009,15,2
13,0010,15,2
13,0011,15,2
13,0012,16,2
13,0013,16,2
13,0014,16,2
13,0015,16,2
13,0016,15,2
14,2019,dat,2
14,csv,u40,2
14,csv,u41,2
14c,data,repository,2
15,1,firn,2
15,2,firn,2
150423,150705,n83,2
160419,150705,n83,2
17,2019,dat,2
170428,150705,n83,2
170903,dem,50cm,2
190723,ver1,tif,2
190730,ver1,tif,2
190802,ver1,tif,2
190810,ver1,tif,2
1980,2010,baseflow,2
1980,2010,model,2
1980,2010,river,2
1980,2010,snow,2
1980,2010,soil,2
1992,flight,routes.zip,2
1997,2017,txt,2
1b,sbe37,sn12926,2
2,cnv,201118,2
20,2019,dat,2
20,jun,2010,2
2000,2012,monthly,2
2000,txt,ak,2
2000,txt,lav,2
2001,txt,ak,2
2002,csv,ecl,2
2003,nc,aon,2
2004,nc,aon,2
2005,12juneaug,v.txt,2
2006,juneaug,v.txt,2
2007,12june,31aug,2
2007,aon,ic,2
2009,13,csv,2
2009,aon,ic,2
201,2018,06,2
2010,02,xtf,2
2010,03,xtf,2
2010,2017,monthly.nc,2
2010,aon,ic,2
2010,model,domain,2
2010,river,discharge,2
2010,snow,water,2
2010,soil,temperatures,2
2011,txt,melt,2
20110411,iceberg,meltinfo.txt,2
2012,corrected,0,2
2012,monthly,gr,2
2012,monthly.nc,jra55,2
2012,monthly.nc,merra,2
2013,aon,ic,2
2013,corrected,0,2
2013,itex,barrow,2
2013,nc,canesm5,2
2013,nc,cesm,2
2013,nc,ec,2
2013,nc,ipsl,2
2013,nc,mri,2
2013,summer,n2,2
2013,winter,toolik,2
2014,2016,txt,2
2014,csv,doc,2
2014,csv,soil,2
2014,itex,barrow,2
2014,summer,e1,2
2014,summer,n2,2
20140625,csv,20140616,2
2015,08,24,2
2015,08,27,2
2015,12,09,2
2015,2019,csv,2
2015,co2,soil,2
2015,corrected,0,2
2015,csv,u32,2
2015,csv,us34,2
2015,csv,us38,2
2015,daily.csv,isa,2
2015,itex,barrow,2
2015,summer,e1,2
2016,06,16,2
2016,07,05,2
2016,07,06,2
2016,07,12,2
2016,07,27,2
2016,08,09,2
2016,08,16,2
2016,08,21,2
2016,08,25,2
2016,09,21,2
2016,09,27,2
2016,corrected,0,2
2016,csv,brw,2
2016,csv,e1,2
2016,csv,e5,2
2016,csv,e6,2
2016,csv,ecl,2
2016,csv,fbd,2
2016,csv,frost,2
2016,csv,hv1,2
2016,csv,isa,2
2016,csv,n2,2
2016,itex,barrow,2
2016,leaf,length,2
2016,orcutt,l129ff,2
2016,summer,toolik,2
2016,terrace,t1percov,2
2016,terrace,t2percov,2
2016,terrace,t3percov,2
2016,winter,e5,2
20160408,csv,lomo09,2
2016jschedlbauer,transplant,sagwon,2
2016jschedlbauer,transplant,sla,2
2016jschedlbauer,transplant,toolik,2
2017,07,10,2
2017,07,13,2
2017,07,17,2
2017,07,18,2
2017,08,18,2
2017,10,21,2
2017,corrected,0,2
2017,csv,atq,2
2017,csv,brw,2
2017,csv,ecl,2
2017,mar.tif,fac10,2
2017,txt,snow,2
20170510xx00a,17n,gtr,2
20170510xx00a,17o,gtr,2
20170511xx00a,17n,gtr,2
20170511xx00a,17o,gtr,2
20170512xx00a,17n,gtr,2
20170512xx00a,17o,gtr,2
20170513xx00a,17n,gtr,2
20170513xx00a,17o,gtr,2
20170514xx00a,17n,gtr,2
20170514xx00a,17o,gtr,2
20170515xx00a,17n,gtr,2
20170515xx00a,17o,gtr,2
20170516xx00a,17n,gtr,2
20170516xx00a,17o,gtr,2
20170517xx00a,17n,gtr,2
20170517xx00a,17o,gtr,2
20170523xx00a,17n,gtr,2
20170523xx00a,17o,gtr,2
20170524xx00a,17n,gtr,2
20170524xx00a,17o,gtr,2
20170525xx00a,17n,gtr,2
20170525xx00a,17o,gtr,2
20170526xx00a,17n,gtr,2
20170526xx00a,17o,gtr,2
20170527xx00a,17n,gtr,2
20170527xx00a,17o,gtr,2
20170531xx00a,17n,gtr,2
20170531xx00a,17o,gtr,2
20170601xx00a,17n,gtr,2
20170601xx00a,17o,gtr,2
20170602xx00a,17n,gtr,2
20170602xx00a,17o,gtr,2
20170603xx00a,17n,gtr,2
20170603xx00a,17o,gtr,2
20170604xx00a,17n,gtr,2
20170604xx00a,17o,gtr,2
20170606xx00a,17n,gtr,2
20170606xx00a,17o,gtr,2
20170607xx00a,17n,gtr,2
20170607xx00a,17o,gtr,2
20170608xx00a,17n,gtr,2
20170608xx00a,17o,gtr,2
20170609xx00a,17n,gtr,2
20170609xx00a,17o,gtr,2
20170610xx00a,17n,gtr,2
20170610xx00a,17o,gtr,2
20170611xx00a,17n,gtr,2
20170611xx00a,17o,gtr,2
20170612xx00a,17n,gtr,2
20170612xx00a,17o,gtr,2
20170613xx00a,17n,gtr,2
20170613xx00a,17o,gtr,2
20170614xx00a,17n,gtr,2
20170614xx00a,17o,gtr,2
20170615xx00a,17n,gtr,2
20170615xx00a,17o,gtr,2
20170616xx00a,17n,gtr,2
20170616xx00a,17o,gtr,2
20170617xx00a,17n,gtr,2
20170617xx00a,17o,gtr,2
2018,05,28,2
2018,05,29,2
2018,07,11,2
2018,08,23,2
2018,08,27,2
2018,09,10,2
2018,09,21,2
2018,10,09,2
2018,10,30,2
2018,corrected,0,2
2018,itex,barrow,2
2018,ongoing,dissolved,2
2018,ongoing,tilt,2
2019,06,07,2
2019,06,20,2
2019,06,25,2
2019,06,28,2
2019,07,05,2
2019,07,08,2
2019,07,24,2
2019,08,29,2
2019,08,31,2
2019,09,22,2
2019,09,27,2
2019,10,15,2
2019,csv,beo,2
2019,csv,bes,2
2019,csv,cmdl,2
2019,csv,ivo,2
2019,csv,recruit,2
2019,csv,tree,2
2019,itex,barrow,2
202,2018,06,2
2020,nc,pr,2
21,dem,final,2
21,ortho,final,2
22nov2013,csv,site,2
22nov2013,csv,soilrespirationdatabase,2
24,2016,05,2
24,2019,dat,2
24,apr,2014,2
26,id,niso,2
26,id,sia,2
26904,190730,ver1,2
26904,190802,ver1,2
26906,190723,ver1,2
26906,190810,ver1,2
27,2016,05,2
28,2019,dat,2
2as,a2bs,statistics,2
2b,sbe37,sn10527,2
2b,sbe37,sn10528,2
2b,sbe37,sn12929,2
3,1,cnv,2
3,2,cnv,2
3,3,cnv,2
3,4,cnv,2
3,5,cnv,2
3,6,cnv,2
3,7,cnv,2
3,8,cnv,2
3,cnv,201118,2
301,2015,06,2
301,2016,06,2
301,2017,06,2
301,2018,06,2
30min,v3,csv,2
31aug,v.txt,ben,2
3b,statistics,releve,2
3b1,meanstddev,releve,2
4,cnv,201118,2
401,2015,06,2
401,2016,06,2
401,2016,08,2
401,2017,06,2
401,2018,06,2
45,id,niso,2
45,id,sia,2
4b,sbe37,sn12960,2
4b,sbe37,sn6284,2
5,cnv,201118,2
50cm.tif,peters,170428,2
5b,sbe37,sn6158,2
5tm,eager,czimczik,2
6,11,17,2
6,14,17core15spurw2,2
6,cnv,201118,2
6,csv,strainrate,2
7,cnv,201118,2
8,cnv,station,2
85,id,niso,2
85,id,sia,2
access,cm2,arctic,2
accumulation,2009,2017,2
acids.csv,uppercapsulelake,data,2
activelayer,data,2016,2
acz,lab,results.csv,2
al,2019,wacp,2
alldata,toacadis,20180608,2
analysis,treeline,summary2017,2
analysis,treeline,summary2018,2
ann,temp,temps,2
aon,aw,bs3,2
aon,wh,adcp,2
aplis,final.dat,uptempo,2
app,2009,012,2
app,2009,013,2
app,2009,014,2
app,2009,026,2
app,2009,028,2
app,2009,031,2
app,2009,032,2
app,2009,033,2
app,2009,039,2
app,2009,075,2
app,2010,156,2
app,2011,025,2
apr,2014,zip,2
arctic,gro,iii,2
atq,fluxes,simplified,2
atq,misp,kap,2
atqasuk,calm,subset,2
atqasuk,climate,v2,2
b01901avg.cnv,c01801avg.cnv,d01701avg.cnv,2
baffin,14c,data,2
barrow,20080302,r1,2
bay,snow,depth,2
bcc,esm1,arctic,2
bf005,1,cnv,2
bf005,2,cnv,2
bf021,3,cnv,2
biomass,coordinates,2015,2
biomass,site,information,2
blanquet,spp.csv,arcsees,2
braun,blanquet,spp.csv,2
brw,misp,kap,2
burn,phenology,ndvi,2
bzc,102,2016,2
c01801avg.cnv,d01701avg.cnv,e02101avg.cnv,2
cah,nutritional,landscape,2
calm,soiltemp,data,2
calon.csv,inigok,ini,2
camden,bay,snow,2
campsite,lake,area.zip,2
campsite,lake,deep,2
campsite,lake,hypsography.csv,2
campsite,lake,perimeter.zip,2
campsite,lake,sonar,2
canesm5,arctic,sea,2
cesm,le,arctic,2
cesm2,arctic,sea,2
cesm2,fv2,arctic,2
cesm2,waccm,arctic,2
cesm2,waccm,fv2,2
ch,2044,gapfilled,2
clean,feb.csv,elson,2
clean,jan.csv,elson,2
clean,june.csv,chukchi,2
clean,may.csv,chukchi,2
climate,v2,csv,2
clpx,depth,103,2
cm2,arctic,sea,2
cm6,1,arctic,2
cm6a,lr,arctic,2
cnrm,cm6,1,2
cnrm,esm2,1,2
cnv,qc,snc03,2
co2,soil,field,2
co2,v20171129,csv,2
continuous,2017,sitesroster.csv,2
corrected,deltao2toar,xuelong,2
corrected,underwayo2,o2ar.txt,2
cover,coordinates,2015,2
cover,site,information,2
creek,discharge,1999,2
csv,2014,itex,2
csv,2014,reciprocal,2
csv,20140616,csv,2
csv,2015,itex,2
csv,2016,itex,2
csv,30jul,calib,2
csv,95,site1,2
csv,atq,meteo,2
csv,beo,fluxes,2
csv,cmdl,meteo,2
csv,depth,april2015,2
csv,doc,lability,2
csv,drp,eml,2
csv,e1,lake,2
csv,e5,lake,2
csv,e6,lake,2
csv,n2,lake,2
csv,site,information,2
csv,site,metadata,2
csv,soil,gasses,2
csv,soilrespirationdatabase,tk,2
csv,u66,09,2
csv,viper,canopy,2
csv,viper,coordinates,2
csv,viper,finedead,2
csv,viper,soil,2
csv,viper,tree,2
ctd,www1202,bf013,2
ctd,www1202,sf009,2
ctd,www1204,bf005,2
ctd,www1204,df001,2
ctd9,csv,site,2
czimczik,0617,0918,2
d01701avg.cnv,e02101avg.cnv,f02201avg.cnv,2
d18o,sims.csv,data,2
daily.csv,isa,ib,2
dat,petermanniceshelf,26,2
data,2017,csv,2
data,2017,xlsx,2
data,cesm,le,2
data,d18o,sims.csv,2
data,lowell,tcm,2
data.csv,sea,ice,2
database,121418,csv,2
database,tk,ldocdata,2
database,tkhydrodatabase,31,2
daugaardjensen,crevasse,sizes,2
dbo,mmwatch,hly1702,2
dbo.txt,station,table,2
dcc,010,dcc,2
dcc,017,dcc,2
decagon,5tm,eager,2
definition,ghaas,basins,2
dem,50cm,0,2
density,2016,sapflow,2
density,2017,sapflow,2
depth,096,2016,2
depth,098,2015,2
depth,102,2017,2
depth,103,2013,2
depth,103,2018,2
depth,107,2012,2
depths.csv,fa,15,2
detailed,microclimate,v2,2
dic,ta,data.csv,2
dimple,lake,bathy,2
dischargeandratingcurve.csv,arctic,data,2
dissolved,nitrogen,data,2
dissolved,nitrogen,personnel,2
doc,lability,database,2
domain,definition,ghaas,2
drp,eml,2015,2
dsa,1953,2017,2
e02101avg.cnv,f02201avg.cnv,g02301avg.cnv,2
e1,spconductance.csv,2014,2
e1,spconductance.csv,2015,2
eager,czimczik,0617,2
earth3,arctic,sea,2
eastern,lakewater,locationcodes,2
ec,earth3,arctic,2
eml,2015,root,2
enviro.csv,arcsees,colleen,2
esm1,arctic,sea,2
esm2,0,arctic,2
esm2,1,arctic,2
esquibel,20,jun,2
exp,burn,soil,2
experiment,2016,leaf,2
experimental,burn,phenology,2
extensive,2018,2019,2
f02201avg.cnv,g02301avg.cnv,h02401avg.cnv,2
fa,13,firn,2
fa16,4,obswell,2
fa16,4,pumpwell,2
fa16,6,obswell1,2
fa16,6,obswell2,2
fac10,dsa,1953,2
fac10,lapa,1998,2
fac10,pa,2010,2
feb.csv,elson,clean,2
final,report,sed,2
fine,root,biomass,2
flight,routes.zip,1992,2
flux,friedman2012,csv,2
flux,simplified,2017,2
flux.dat,nr12mu,dpen3,2
fluxes,2012,csv,2
fluxes,simplified,2013,2
format,dp.csv,norseman2,2
g02301avg.cnv,h02401avg.cnv,station,2
g08,z192cm.tif,peters,2
gapfilled,20171231,csv,2
gapfilled,20181126,csv,2
gasses,tk,soilgasdata,2
geochemistry.csv,lakee5,data,2
ghaas,basins,modelled,2
glacial,sube,concatenated,2
gmp343,eager,czimczik,2
golden,pond,bathy,2
gps,v20171130,csv,2
gr,hi.nc,cfsr,2
greeenland,precipitation,corrected,2
green.tif,ru,cyn,2
greencabin,lake,bathy,2
gris,2081,2100,2
gtr,base,20170510xx00a,2
gtr,base,20170511xx00a,2
gtr,base,20170512xx00a,2
gtr,base,20170513xx00a,2
gtr,base,20170514xx00a,2
gtr,base,20170515xx00a,2
gtr,base,20170516xx00a,2
gtr,base,20170517xx00a,2
gtr,base,20170523xx00a,2
gtr,base,20170524xx00a,2
gtr,base,20170525xx00a,2
gtr,base,20170526xx00a,2
gtr,base,20170527xx00a,2
gtr,base,20170531xx00a,2
gtr,base,20170601xx00a,2
gtr,base,20170602xx00a,2
gtr,base,20170603xx00a,2
gtr,base,20170604xx00a,2
gtr,base,20170606xx00a,2
gtr,base,20170607xx00a,2
gtr,base,20170608xx00a,2
gtr,base,20170609xx00a,2
gtr,base,20170610xx00a,2
gtr,base,20170611xx00a,2
gtr,base,20170612xx00a,2
gtr,base,20170613xx00a,2
gtr,base,20170614xx00a,2
gtr,base,20170615xx00a,2
gtr,base,20170616xx00a,2
gtr,base,20170617xx00a,2
gtr,rov1,20170506xx00a,2
gtr,rov1,20170507xx00a,2
gtr,rov1,20170508xx00a,2
gtr,rov1,20170509xx00a,2
gtr,rov1,20170510xx00a,2
gtr,rov1,20170511xx00a,2
gtr,rov1,20170512xx00a,2
gtr,rov1,20170513xx00a,2
gtr,rov1,20170514xx00a,2
gtr,rov1,20170515xx00a,2
gtr,rov1,20170516xx00a,2
gtr,rov1,20170517xx00a,2
gtr,rov1,20170522xx00a,2
gtr,rov1,20170523xx00a,2
gtr,rov1,20170524xx00a,2
gtr,rov1,20170525xx00a,2
gtr,rov1,20170526xx00a,2
gtr,rov1,20170527xx00a,2
gtr,rov1,20170531xx00a,2
gtr,rov1,20170601xx00a,2
gtr,rov1,20170602xx00a,2
gtr,rov1,20170603xx00a,2
gtr,rov1,20170604xx00a,2
gtr,rov1,20170606xx00a,2
gtr,rov1,20170607xx00a,2
gtr,rov1,20170608xx00a,2
gtr,rov1,20170609xx00a,2
gtr,rov1,20170610xx00a,2
gtr,rov1,20170611xx00a,2
gtr,rov1,20170612xx00a,2
gtr,rov1,20170613xx00a,2
gtr,rov1,20170614xx00a,2
gtr,rov1,20170615xx00a,2
gtr,rov1,20170616xx00a,2
gtr,rov1,20170617xx00a,2
gtr,rov1,20170618xx00a,2
gtr,rov1,20170619xx00a,2
h02401avg.cnv,station,table,2
haroldmoltke,crevasse,sizes,2
hdr,station,table,2
healy,final.txt,uptempo,2
heimdal,crevasse,sizes,2
helheim,crevasse,sizes,2
horn,lake,bathy,2
hourly,2019,txt,2
hv,depth,103,2
ib,daily,2016,2
ice,core,measurements,2
ice,snow,data,2
iceberg,meltinfo.txt,kb,2
icecoretracegasdata,aydinetaljgr2007,csv,2
igdlugdlip,crevasse,sizes,2
imnavait,calm,uas,2
inc20,seaice.dat,nmm3d,2
inc30,seaice.dat,nmm3d,2
information,tkhydrodatabase,31,2
ingia,crevasse,sizes,2
ipsl,cm6a,lr,2
irr,05,27,2
irr,05,28,2
irr,05,30,2
irr,05,31,2
irr,06,01,2
irr,06,03,2
irr,06,06,2
irr,06,09,2
irr,06,11,2
irr,06,15,2
irr,06,16,2
irr,06,18,2
irr,06,19,2
irr,06,20,2
irr,06,21,2
irr,06,22,2
irr,06,25,2
irr,06,26,2
irr,06,27,2
irr,06,29,2
irr,07,02,2
irr,07,04,2
irr,07,05,2
irr,07,06,2
irr,07,08,2
irr,07,10,2
irr,07,11,2
irr,07,12,2
irr,07,14,2
irr,07,15,2
irr,07,16,2
irr,07,17,2
irr,07,18,2
irr,07,19,2
irr,07,22,2
irr,07,23,2
irr,07,24,2
irr,07,25,2
irr,07,27,2
irr,07,29,2
irr,07,31,2
irr,08,02,2
irr,08,03,2
irr,08,05,2
irr,08,06,2
irr,08,07,2
irr,08,12,2
irr,08,16,2
irr,08,18,2
irr,08,19,2
irr,08,26,2
island,lake,bathy,2
jakobshavn,crevasse,sizes,2
jan.csv,elson,clean,2
jun,2010,02,2
jun,2010,03,2
june.csv,chukchi,clean,2
kangerdlugssuaq,crevasse,sizes,2
kap,metadata,2016,2
kap,metadata,2017,2
kling,aon,imnavait,2
kogebugt,crevasse,sizes,2
kongoscar,crevasse,sizes,2
kuparuk,1997,2017,2
lability,database,tk,2
laketimeseries,calon.csv,inigok,2
lakewater,locationcodes,calon.csv,2
lapa,1998,2008,2
ldocdata,22nov2013,csv,2
le,arctic,sea,2
line07,nc,6,2
lm,arctic,sea,2
logger,30min,v3,2
low,precipitation,scenario,2
