word1,word2,n
temp,58.00,44
temperature,depth,44
vertical,momentum,44
0.50m,measured,43
1.00m,measured,43
1.50m,measured,43
2.00m,measured,43
4.00m,measured,43
6.00m,measured,43
beginning,scan,43
change,rate,43
estimated,ice,43
firing,position,43
measurement,ground,43
observation,period,43
sensor,2,43
sensor,firing,43
surface,net,43
type,date,43
voltage,7,43
yakutsk,region,43
0,200m,42
1,max,42
2,max,42
average,change,42
averaged,si,42
averaged,surface,42
averaged,vertically,42
buoyancy,production,42
calculating,ambient,42
calculating,hot,42
change,average,42
code,species,42
column,density,42
concentration,µmol,42
constant,schmidt,42
control,parameter,42
coordinate,metric,42
coordinate,stretching,42
curvilinear,coordinate,42
date,month,42
dates,estimated,42
dates,standard,42
depth,2,42
depth,40.0,42
domain,length,42
elevations,average,42
elevations,vertical,42
exponent,turbulent,42
fixed,resistor,42
flux,time,42
free,surface,42
geos,chem,42
https,doi.org,42
image,vertical,42
km3,yr,42
late,elevations,42
mirror,position,42
momentum,nudging,42
mrc,tp101m,42
observation,type,42
parameter,power,42
rate,silicon,42
rate,uncertainty,42
resistive,temperature,42
roughness,surface,42
sample,location,42
saturation,grazing,42
short,time,42
sky,observation,42
species,common,42
species,numeric,42
steps,size,42
stretching,curves,42
supply,temperature,42
surface,flux,42
switch,2d,42
switch,3d,42
temperature,rim,42
tp101m,probes,42
tracer,climatology,42
turbulent,kinetic,42
valid,flag,42
vertical,terrain,42
vertically,integrated,42
water,column,42
20,cm,41
3,voltage,41
6,sound,41
ble,lter,41
cherskiy,region,41
crevasse,depth,41
dates,centroid,41
depth,60.0,41
fluxes,signify,41
incoming,shortwave,41
information,readings,41
longitude,coordinate,41
lter,core,41
measurement,day,41
mineral,soils,41
north,depth,41
obukhov,stability,41
positive,fluxes,41
sink,export,41
surface,air,41
time,utc,41
voltage,3,41
1.5m,height,40
automatically,generated,40
coordinated,universal,40
depth,15.0,40
dioxide,co2,40
elapsed,altimeter,40
field,strength,40
global,radiation,40
integrated,2,40
mineral,layer,40
polar,stereographic,40
sequential,unique,40
water,vapor,40
1,depth,39
10m,temperature,39
base_time,measured,39
core,depth,39
epoch,measured,39
net,fluxes,39
organic,horizon,39
profile,3,39
rain,sensor,39
top,depth,39
yellow,springs,39
4,temperature,38
depth,crevasse,38
feature,geometry,38
heat,storage,38
lake,520,38
latitude,coordinate,38
magnetic,field,38
meters,layer,38
model,estimated,38
oven,dried,38
profile,1,38
sampling,block,38
soils,data,38
visible,expressed,38
000.05m,temperature,37
000.07m,temperature,37
01,31,37
2,30,37
2,6,37
centerline,swath,37
channel,2,37
cm,filtered,37
color,combo,37
crevasse,observation,37
crevasse,walls,37
crevasse,width,37
date,decimal,37
day,01,37
depth,0.01m,37
doy,1.000000,37
easting,location,37
electrical,conductivity,37
geometry,shape,37
interval,latitude,37
lake,depth,37
level,crevasse,37
longitude,east,37
manta,lake,37
meters,1,37
northing,greenland,37
oib,centerline,37
pit,1,37
position,surface,37
sensor,3,37
swath,relative,37
terminus,position,37
total,organic,37
walls,meters,37
wgs84,longitude,37
1,30,36
1,pit,36
2,pit,36
2000,origin,36
201,model,36
3,30,36
3,pit,36
3.0m,height,36
3m,temperature,36
70,45,36
acidic,tundra,36
ambient,temperature,36
bulb,air,36
channel,1,36
dark,green,36
date,observation,36
depth,1,36
depth,3,36
details,_pi,36
distance,switch,36
drops,expressed,36
field,valid,36
filling,processing,36
flux,co2,36
flux,soil,36
fluxes,convention,36
fw,stored,36
gap,filling,36
hertz,frequency,36
kilo,hertz,36
lake,56,36
layer,time,36
lowest,cloud,36
magnetic,distance,36
metre,water,36
network,qa,36
petal,drops,36
photosynthetic,active,36
pi,tower,36
pico,tesla,36
pit,2,36
pit,3,36
probe,date,36
qc,filtered,36
radiance,standard,36
reciprocal,centimeters,36
snow,tower,36
soil,10,36
spectrometer,measurement,36
station,frequency,36
storage,correction,36
team,independently,36
tesla,frequency,36
turbulent,flux,36
user,entered,36
vlf,station,36
vlf,total,36
width,crevasse,36
biomass,depth,35
centimeters,soil,35
date,time,35
depth,0.0,35
depth,10.0,35
depth,2.5,35
depth,5.0,35
depth,7.5,35
discharge,measurement,35
fw,flux,35
goose,grazing,35
latitude,mooring,35
longitudinal,coordinates,35
mooring,anchor,35
probes,temperature,35
record,ocean,35
root,biomass,35
satellite,imagery,35
soil,organic,35
000.08m,temperature,34
1.00000,longitude,34
2,beam,34
2,corrected,34
cable,model,34
co2,mole,34
collection,measurement,34
ctd,sensor,34
drainage,gradients,34
estimated,depth,34
firn,core,34
irradiance,percentage,34
latitudinal,coordinates,34
measurement,unc,34
nitrogen,dioxide,34
organic,correction,34
oxygen,2,34
plain,lakes,34
pore,water,34
positive,latitude,34
pressure,hpa,34
raw,data,34
sky,view,34
station,relative,34
storage,flux,34
thermistor,based,34
time,measurement,34
tree,sample,34
ug.g,1,34
utc,time,34
_pi,provided,33
0,meters,33
10.1029,2007jb004949,33
14,meters,33
7,sound,33
arctic,ocean,33
attenuation,fluoresence,33
base,station,33
basestation,qing,33
biological,observatory,33
calibration,check,33
distributed,biological,33
doi.org,10.1029,33
ease,grid,33
experimental,plot,33
generated,feature,33
gps,basestation,33
h2o,m2,33
http,itrf.ensg.ign.fr,33
imagery,analysis,33
incoming,photosynthetically,33
incoming,radiation,33
international,terrestrial,33
itrf.ensg.ign.fr,general.php,33
itrf2005,coordinates,33
itrf2005,reference,33
itrf2005,spatial,33
joe,2008,33
lake,water,33
licor,bottom,33
measurement,quality,33
meter,squared,33
north,longitude,33
percent,beam,33
qualifier,_pi,33
receiver,calibration,33
reflected,photosynthetically,33
snowpack,measurement,33
soil,3,33
spatial,reference,33
station,qing,33
system,information,33
terrestrial,reference,33
total,concentration,33
visible,sensors,33
000.23m,temperature,32
009.00m,time,32
1,radiance,32
25,meters,32
520,water,32
56,water,32
co2,m2,32
date,measurement,32
dried,weight,32
filtered,qc,32
fire,scar,32
ice,period,32
jan,1st,32
june,july,32
methods,seasonal,32
partial,pressure,32
quadrat,code,32
resolution,icp,32
thermo,element2,32
wgs,84,32
woody,debris,32
000.02m,temperature,31
000.11m,temperature,31
1,degc,31
1,mv,31
2,degc,31
2,mv,31
21x,battery,31
3,degc,31
3,mv,31
4,degc,31
abundance,data,31
adt,hhmm,31
air,degc,31
balance,closure,31
campbell,datalogger,31
datalogger,21x,31
day,specific,31
degc,relative,31
fire,based,31
hhmm,temperature,31
hpa,net,31
humidity,percents,31
intercalibration,standard,31
julian,date,31
lower,dry,31
lower,wet,31
m2,global,31
m2,net,31
m2,photosynthetic,31
metal,band,31
micromol,m2,31
mv,campbell,31
percents,air,31
radiation,intercalibration,31
radiation,micromol,31
radiation,rebs,31
radiation,shortwave,31
shortwave,incoming,31
signal,1,31
signal,2,31
signal,3,31
signal,4,31
solubility,concentration,31
spectral,averages,31
standard,swissteco,31
temperature,mv,31
temperature,recorded,31
time,adt,31
time,fraction,31
upper,dry,31
upper,wet,31
voltage,volts,31
water,level,31
water,solubility,31
000.03m,temperature,30
000.13m,temperature,30
1999,doi,30
2002.808301,data,30
air,calculated,30
air,monin,30
air,specific,30
celsius,salinity,30
centre,polygons,30
classification,mask,30
cloud,microphysical,30
cm,plot,30
co2,concentratin,30
co2,kg,30
colzy,1999,30
composite,depth,30
compound,found,30
data,counts,30
dataset,annual,30
degrees,east,30
degrees,north,30
flag,id,30
flux,moisture,30
flux,sensor,30
h2o,kg,30
instrument,photosynthetically,30
mask,consistent,30
methanesulfonic,acid,30
net,ecosystem,30
obtain,cloud,30
period,julian,30
quantity,raw,30
radiation,voltage,30
sample,stream,30
sediment,sample,30
solar,radiation,30
species,species,30
specific,co2,30
stability,parameter,30
station,code,30
supersucker,sample,30
surface,soil,30
thermo,finnigan,30
time,mark,30
time,zone,30
type,classification,30
water,practical,30
water,table,30
weather,station,30
0,5,29
0.25,meters,29
0.2m,temperature,29
000.20m,temperature,29
000.40m,temperature,29
12,digit,29
1st,2007,29
2,icp,29
90,salinity,29
adcp,bin,29
array,flag,29
average,maximum,29
ble,lter's,29
campbell,107,29
ch4,flux,29
chemical,concentration,29
community,treatment,29
dd,yyyy,29
decimal,divergence,29
divergence,rate,29
element,2,29
factor,ratio,29
filtered,partitioned,29
finnigan,element,29
flag,shape,29
latitude,centre,29
level,pressure,29
longitude,centre,29
maximum,shear,29
monitoring,record,29
ms,na,29
normal,shear,29
north,julian,29
observatory,dbo,29
organic,layer,29
percent,saturation,29
pure,shear,29
raw,partitioned,29
shape,factor,29
shear,strain,29
soil,samples,29
surface,precipitation,29
3,soil,28
apex,weight,28
blackbody,average,28
blackbody,controller,28
celsius,deg,28
cm,measured,28
constant,utc,28
controller,unit,28
corrected,filtered,28
corrective,offset,28
cycle,cooler,28
decimal,hours,28
digit,integer,28
direction,wd,28
direction,wind,28
family,species,28
field,notebook,28
flow,measurement,28
flux,partitioning,28
frequency,corrected,28
horizontal,velocity,28
hour,minute,28
instrument,milliliter,28
kohm,fixed,28
level,maximum,28
limit,chemical,28
maximum,temperature,28
measured,mixing,28
measurement,measured,28
mineral,soil,28
mirror,motor,28
mirror,positioning,28
mirror,rotation,28
mm,day,28
northeast,science,28
northern,hemisphere,28
period,time,28
pmol,mol,28
pressure,mbar,28
rate,mm,28
resistor,located,28
rim,top,28
salinity,measurement,28
sampling,time,28
sand,percent,28
scene,view,28
science,station,28
sky,aperature,28
sonic,anemometer,28
species,family,28
species,latin,28
stirling,cooler,28
stirling,cycle,28
tau,uncorrected,28
temperature,apex,28
temperature,sat,28
time,constant,28
top,weight,28
volts,julian,28
0.5m,temperature,27
000.01m,temperature,27
000.18m,temperature,27
1,nominal,27
1x1,meter,27
2,3,27
3x3,meters,27
altitude,measured,27
analysis,transect,27
depth,30.0,27
diagnostic,flag,27
ecosystem,exchange,27
equivalent,calculated,27
firn,temperature,27
genetic,analysis,27
gmt,ranges,27
instrument,altitude,27
itex,plots,27
lake,bottom,27
land,surface,27
layer,simulated,27
letter,code,27
located,3x3,27
mbar,battery,27
measurement,location,27
meter,plots,27
north,west,27
ocean,depth,27
panel,temperature,27
percent,fluoresence,27
plot,stem,27
plots,located,27
record,gmt,27
reindeer,herds,27
simulated,firn,27
single,burn,27
station,observation,27
subset,subset,27
surface,sample,27
003.00m,time,26
06,00,26
111,ir,26
205cm,m.s,26
412,nm,26
adcp,instrument,26
average,aeri,26
carbon,concentration,26
character,string,26
cm,2,26
cubic,centimeter,26
d2,d7,26
d7,h2,26
detector,temperature,26
feather,score,26
filtered,soil,26
h2,h7,26
h7,depth,26
licor,weight,26
longitude,file,26
millivolts,measured,26
moist,acidic,26
month,hour,26
organic,soils,26
oxygen,beam,26
radiation,measured,26
sap,flow,26
si,111,26
snowfall,rate,26
sonic,205cm,26
square,kilometers,26
temperature,relative,26
thermistors,corrective,26
time,north,26
total,dissolved,26
water,velocity,26
weight,fraction,26
yyyy,hh:mm,26
10cm,wm,25
2,depth,25
6,meters,25
chromophoric,dissolved,25
core,measured,25
exact,coordinates,25
field,conditions,25
flux,flux,25
format,mm,25
humidity,rh,25
lab,temperature,25
measurement,salinity,25
ocean,domain,25
oxygen,18,25
plate,10cm,25
radiation,incoming,25
temperature,ambient,25
total,accumulation,25
unique,id,25
wet,soil,25
00,00z,24
000.09m,temperature,24
000.17m,temperature,24
000.28m,temperature,24
000.70m,temperature,24
003.00m,temperature,24
1,4,24
1.0,northern,24
12,day,24
2,concentration,24
200m,approximate,24
3,digit,24
4,soil,24
400,700nm,24
700nm,range,24
adc,input,24
al,2011,24
alphanumeric,code,24
attenuated,backscatter,24
auto,incremented,24
blackbody,view,24
close,vicinity,24
conditions,sampling,24
confidence,interval,24
coordinates,based,24
dark,blue,24
data,flag,24
data's,temporal,24
degrees,note,24
depth,radiosity,24
detection_status,4,24
digit,alphanumeric,24
dissolved,inorganic,24
distance,recorded,24
east,west,24
epsg,3408,24
error,orienation,24
essen,instruments,24
factory,setting,24
flag,1,24
flag,engraved,24
flight,route,24
flux,measurement,24
green,flag,24
grid,1.0,24
heat,quality,24
heat,turbulent,24
height,field,24
hemisphere,epsg,24
incoming,par,24
instruments,kitchener,24
internal,adc,24
interval,northing,24
ir,radiometer,24
iso,timestamp,24
kitchener,canada,24
laser,pulse,24
laser,temperature,24
left,leg,24
logger,van,24
manual,quality,24
marker,user,24
massive,ice,24
measurement,days,24
measurement,orienation,24
measurement,time,24
model,grid,24
month,01,24
multispectral,sensors,24
nad83,easting,24
nitrogen,millimoles,24
nominal,factory,24
north,south,24
orientation,analog,24
orientation,digital,24
otu,abundance,24
parallel,digital,24
parallel,perpendicular,24
photon,counts,24
photons,received,24
plot,1,24
polarization,channel,24
posterior,ensemble,24
previous,hour,24
prior,ensemble,24
probe,signal,24
quantity,bromine,24
radiance,average,24
radiation,outgoing,24
raw,measurement,24
raw,probe,24
reflected,par,24
rms,height,24
scatters,analog,24
scatters,digital,24
site,location,24
sonic,distance,24
sr50a,sonic,24
subtracted,total,24
supersucker,temperature,24
switch,recorded,24
temperature,31.40,24
temporal,resolution,24
thermo,degradation,24
total,parallel,24
transmit,pulse,24
van,essen,24
vertical,column,24
white,flag,24
_1,gap,23
000.24m,temperature,23
000.30m,temperature,23
1,1970,23
1,nitrate,23
10.5194,acp,23
19,meters,23
50,cm,23
8,meters,23
albedo,filtered,23
amplitude,low,23
analysis,microsatellite,23
automatic,gain,23
bottom,layer,23
channel,standard,23
chopper,warning,23
closure,ambient,23
co2,_1,23
co2,channel,23
co2,density,23
co2,filtered,23
co2,gap,23
co2,spikes,23
co2_1,filtered,23
concentration,co2_1,23
concentration,concentration,23
content,swc_1,23
content,swc_2,23
content,volumetric,23
control,co2,23
correction,fc_cwb_gf,23
correction,filtered,23
correction,gas,23
correction,uw,23
cover,percentage,23
crbasic,timestamp,23
csat3,statistical,23
cumulative,incoming,23
cumulative,reflected,23
deficit,vpd,23
delta,temperature,23
density,co2,23
density,friction,23
density,h2o_1,23
depth,measurements,23
depth,snowd,23
detector,warning,23
direction,wd_1,23
displacement,uw,23
doi,10.5194,23
elevation,atmospheric,23
exchange,frequency,23
fc,fc,23
fc_cw,filtered,23
fc_cw,gap,23
fcle_freqresp,fc,23
fcle_freqresp,wpl,23
filled,albedo,23
filled,ambient,23
filled,atmospheric,23
filled,diagnostic,23
filled,fc_cw,23
filled,h2o,23
filled,le,23
filled,relative,23
filled,solar,23
filled,specific,23
filled,surface,23
filled,wpl,23
filtered,fc_cw,23
filtered,g1,23
filtered,g2,23
filtered,g3,23
filtered,g4,23
filtered,h_c,23
filtered,h2o_1,23
filtered,le_cw,23
filtered,net,23
filtered,par,23
filtered,par_out,23
filtered,rh,23
filtered,rl,23
filtered,rl_out,23
filtered,rnet,23
filtered,snow,23
filtered,snowd,23
filtered,swc_1,23
filtered,swc_2,23
filtered,ta,23
filtered,ta_1,23
filtered,tsoil_1,23
filtered,tsoil_2,23
filtered,tsurf,23
filtered,vp,23
filtered,vp_1,23
filtered,vpd,23
filtered,wd,23
filtered,wd_1,23
flag,automatic,23
flag,chopper,23
flag,detector,23
flag,ground,23
flag,pll,23
flag,poor,23
flag,synchronization,23
flux,covariance,23
flux,g1,23
flux,g2,23
flux,g3,23
flux,g4,23
footprint,probability,23
g1,filtered,23
g1,gap,23
g2,filtered,23
g2,gap,23
g3,filtered,23
g3,gap,23
g4,filtered,23
g4,gap,23
gain,control,23
gas,exchange,23
h_c,filtered,23
h_c,gap,23
h_freqresp,h_c,23
h2o,channel,23
h2o,density,23
h2o,spikes,23
h2o_1,filtered,23
h2o_1,gap,23
heat,capacity,23
horizon,percentage,23
hour,sap,23
incoming,short,23
interval,rainfall,23
interval,reflected,23
le,le,23
le_cw,filtered,23
le_cw,gap,23
li7500,delta,23
li7500,percentage,23
lock,warning,23
low,warning,23
measurements,battery,23
minimum,panel,23
minute,crbasic,23
missing,values,23
notes,column,23
outgoing,short,23
outgoing,shortwave,23
par,filtered,23
par,gap,23
par_out,filtered,23
par_out,gap,23
picomol,mol,23
plane,displacement,23
pll,warning,23
poor,signal,23
precipitable,water,23
pressure,vp,23
pressure,vp_1,23
probability,energy,23
radiation,par_out,23
radiation,rg,23
radiation,rg_out,23
radiation,rl,23
radiation,rl_out,23
radiation,rnet,23
rainfall,filtered,23
rainfall,rainfall,23
recorded,air,23
recorded,h2o,23
recorded,horizontal,23
recorded,lateral,23
recorded,percentage,23
recorded,vertical,23
rg,filtered,23
rg_out,filtered,23
rh,filtered,23
rh,gap,23
rl,filtered,23
rl,gap,23
rl_out,filtered,23
rl_out,gap,23
rnet,filtered,23
rnet,gap,23
si,concentration,23
sigma,uncertainty,23
signal,lock,23
site,community,23
snowd,filtered,23
snowd,gap,23
