token,n,unique_ids,unique_authors
comments,15,7,7
Concentration,15,15,3
date_time,15,5,4
Datetime,15,2,2
double time_offset[time],15,15,1
DoY,15,12,2
file_name,15,15,2
float alt[Record],15,15,1
"float Avg_CloudFraction[nheights,time]",15,15,1
"float Avg_IceEffectiveRadius[nheights,time]",15,15,1
"float Avg_LiqEffectiveRadius[nheights,time]",15,15,1
"float Avg_Retrieved_IWC[nheights,time]",15,15,1
"float Avg_Retrieved_LWC[nheights,time]",15,15,1
float Heights[nheights],15,15,1
float lat[Record],15,15,1
float long[Record],15,15,1
GPP,15,15,2
int base_time,15,15,1
K,15,13,10
LONG,15,3,2
Mg,15,13,10
migdata,15,1,1
Na,15,13,10
Reco,15,15,2
"short CloudPhaseMask[nheights,time]",15,15,1
"short CloudRetrievalMask[nheights,time]",15,15,1
short Instruments[instrum],15,15,1
site_name,15,9,7
SST,15,9,4
T1,15,5,2
Temp_107_+000.23m,15,4,1
Temp_MRC_+000.16m,15,4,1
Temp_MRC_+000.23m,15,4,1
Temp_MRC_+000.26m,15,4,1
Temp_MRC_+000.38m,15,4,1
Temp_MRC_+000.47m,15,4,1
Time_AST,15,2,2
Time_UTC,15,1,1
u*,15,3,2
x_coord,15,1,1
y_coord,15,1,1
14.8_meters,14,1,1
ABBapexTemp,14,12,1
ABBapexTempWeight,14,12,1
ABBbottomTemp,14,12,1
ABBbottomTempWeight,14,12,1
ABBmaxTempDiff,14,12,1
ABBtempOffset,14,12,1
ABBtopTemp,14,12,1
ABBtopTempWeight,14,12,1
AERIunitNumber,14,12,1
AGC,14,14,1
airNearBBsTemp,14,12,1
airNearInterferometerTemp,14,12,1
atmosphericPressure,14,12,1
atmosphericRelativeHumidity,14,12,1
BBcavityFactor,14,12,1
BBcontroller1temp,14,12,1
BBcontroller2temp,14,12,1
BBsupportStructureTemp,14,12,1
calibratedSceneID,14,12,1
calibrationAmbientTemp,14,12,1
calibrationCBBtemp,14,12,1
calibrationHBBtemp,14,12,1
channelNumber,14,12,1
computerTemp,14,12,1
coolerCompressorTemp,14,12,1
coolerCurrent,14,12,1
coolerExpanderTemp,14,12,1
coolerPowerSupplyTemp,14,12,1
Core_ID,14,3,3
dateYYMMDD,14,12,1
detectorTemp,14,12,1
E_0,14,14,1
FC_cwu_f,14,14,1
FC_cwu_gf,14,14,1
FC_FreqR,14,14,1
fixed12KohmResistor,14,12,1
fixed2500ohmResistor,14,12,1
fixed97KohmResistor,14,12,1
FP_NEEnight,14,14,1
FP_Temp,14,14,1
GPP_f,14,14,1
H_FreqR,14,14,1
hatchOpen,14,12,1
HBBapexTemp,14,12,1
HBBapexTempWeight,14,12,1
HBBbottomTemp,14,12,1
HBBbottomTempWeight,14,12,1
HBBmaxTempDiff,14,12,1
HBBtempOffset,14,12,1
HBBtopTemp,14,12,1
HBBtopTempWeight,14,12,1
height,14,13,3
instrumentUnitNumber,14,12,1
Intensity,14,13,3
interferometerEnclosureRelativeHumidity,14,12,1
interferometerSecondPortTemp,14,12,1
interferometerWindowTemp,14,12,1
JOSSTIME,14,1,1
LE_FreqR,14,14,1
maxPitch,14,12,1
maxRoll,14,12,1
maxSampleStdDev,14,12,1
mirrorMotorTemp,14,12,1
missingDataFlag,14,12,1
motorDriverTemp,14,12,1
NEE,14,3,3
opticsCompartmentRelativeHumidity,14,12,1
outsideAirTemp,14,12,1
PotRad,14,14,1
qc_ch4_flux,14,5,2
qc_FC_cw,14,14,1
qc_FC_cwu_gf,14,14,1
qc_H_c_f,14,14,1
qc_H_c_gf,14,14,1
qc_LE_cw_f,14,14,1
qc_LE_cw_gf,14,14,1
qc_Rg_gf,14,14,1
qc_RH_gf,14,14,1
qc_Ta_gf,14,14,1
qc_TAU_c,14,14,1
qc_time,14,12,1
qc_VPD_gf,14,14,1
R_ref,14,14,1
rackAmbientTemp,14,12,1
rainSensorIntensity,14,12,1
Reco_f,14,14,1
RH_f,14,14,1
RH_gf,14,14,1
sceneMirPosCount,14,12,1
sceneMirPosEncoder,14,12,1
sceneMirPosEncoderDrift,14,12,1
sceneMirPosEncoderMaxDrift,14,12,1
sceneMirrorAngle,14,12,1
sceneMirrorMotorStep,14,12,1
sceneMirrorPosition,14,12,1
sceneViewDuration,14,12,1
SCEtemp,14,12,1
Sr,14,11,7
surface_temperature,14,2,1
systemReleaseNumber,14,12,1
TAU_FreqR,14,14,1
Temp_C,14,13,4
Temp_MRC_+000.18m,14,4,1
Temp_MRC_+000.70m,14,4,1
Temp_MRC_+000.78m,14,4,1
Temp_TMB_+000.50m,14,3,1
Time_UTC_hours,14,12,1
timeHHMMSS,14,12,1
TS_1,14,12,7
TS_2,14,12,7
TTIME,14,1,1
wnum2,14,12,1
X,14,3,3
Analyte,13,13,1
CTD_Salinity,13,1,1
d13CO,13,1,1
Day_of_year,13,1,1
dC17O,13,1,1
dC18O,13,1,1
FC_cwbNEGu_f,13,13,1
FC_cwbNEGu_gf,13,13,1
Height,13,12,2
numHr,13,6,2
O2,13,4,3
OBJECTID,13,8,6
qc_FC_cwbNEGu_gf,13,13,1
rh,13,11,5
Sample_Name,13,13,1
sat,13,2,2
SnowD_f,13,13,1
strAlaska,13,6,2
Tair,13,2,2
Temp_MRC_-000.05m,13,4,1
Temp_MRC_+000.12m,13,4,1
Temp_MRC_+000.39m,13,4,1
Temp_MRC_+000.54m,13,4,1
Temp_MRC_+000.56m,13,4,1
Temp_TMC_air,13,3,1
temperature_3,13,1,1
Tsurf,13,2,2
Wavelength,13,13,2
AirTemperatureC,12,11,1
alt_highest_signal,12,11,1
AnalogBSCounts,12,11,1
AnalogDelta,12,11,1
AnalogDepol,12,11,1
AnalogDepolSigma,12,11,1
AnalogDiat,12,11,1
AnalogDiatSigma,12,11,1
AnDeltaSigma,12,11,1
Azimuth_Beam1,12,11,1
background_light,12,11,1
backscatter,12,11,1
backscatter_1,12,11,1
backscatter_2,12,11,1
Bottle_Salinity,12,1,1
Bottom_depth,12,3,3
coaditionsCount,12,12,1
cor-nT,12,1,1
cs616_1,12,12,1
cs616_2,12,12,1
CTD_Temperature,12,1,1
Date and Time,12,2,2
deer_count,12,12,1
deer_dens,12,12,1
Depth (m),12,7,6
detection_status,12,11,1
DO,12,4,4
Elevation_Beam1,12,11,1
energy,12,11,1
Ethane,12,2,1
first_cbh,12,11,1
H2O,12,12,8
HeaderIndex,12,11,1
herds_cnt,12,12,1
initial_cbh,12,11,1
laser_pulse_energy,12,11,1
laser_temperature,12,11,1
mean_rad,12,12,1
measurement_parameters,12,11,1
mn_background_1,12,11,1
mn_background_2,12,11,1
nshots,12,11,1
nT,12,1,1
nT/m,12,1,1
numberOfPCs,12,12,1
PCDelta,12,11,1
PCDeltaSigma,12,11,1
PCDepol,12,11,1
PCDepolSigma,12,11,1
PCDiat,12,11,1
PCDiatSigma,12,11,1
PhotonCountingBSCounts,12,11,1
picket-x,12,1,1
picket-y,12,1,1
PulseLength,12,11,1
qc_Tsoil_gf,12,12,1
QcFlag,12,11,1
qcH,12,1,1
qcLE,12,1,1
qcNEE,12,1,1
qcRg,12,1,1
qcrH,12,1,1
qcTair,12,1,1
qcTsoil,12,1,1
qcustar,12,1,1
qcVPD,12,1,1
range,12,11,1
Range,12,11,1
receiver_sensitivity,12,11,1
RecordDelay,12,11,1
ReflectivityData,12,11,1
rep_rate,12,11,1
rH,12,1,1
SampleLength,12,11,1
SampleRate,12,11,1
sd_background_1,12,11,1
sd_background_2,12,11,1
second_cbh,12,11,1
snow depth,12,1,1
sq,12,1,1
standard_dev_mean_rad,12,12,1
station_name,12,9,1
status_flag,12,11,1
status_string,12,11,1
sum_backscatter,12,11,1
temp_detector,12,11,1
temp_laser,12,11,1
Temp_MRC_+000.04m,12,4,1
Temp_MRC_+000.05m,12,3,1
Temp_MRC_+000.20m,12,4,1
Temp_MRC_+000.41m,12,4,1
Temp_MRC_+000.62m,12,4,1
temp_telescope,12,11,1
TempC_8.50m,12,3,1
Temperature_3,12,3,1
third_cbh,12,11,1
tilt_angle,12,11,1
Tsoil,12,1,1
Tsoil_f,12,12,1
Tsoil_gf,12,12,1
Turbidity,12,3,3
TxFrequency,12,11,1
Ustar,12,1,1
UTMzone,12,1,1
vertical_visibility,12,11,1
window_contamination,12,11,1
wnum,12,12,1
0.59_meters,11,1,1
0.9_meters,11,1,1
air_temperature,11,2,2
alpha_150,11,10,1
alpha_22,11,10,1
alpha_23,11,10,1
alpha_24,11,10,1
alpha_25,11,10,1
alpha_26,11,10,1
alpha_28,11,10,1
alpha_31,11,10,1
alpha_51,11,10,1
alpha_52,11,10,1
alpha_54,11,10,1
alpha_55,11,10,1
alpha_56,11,10,1
alpha_57,11,10,1
alpha_58,11,10,1
alpha_90,11,10,1
AvgNoiseLevel,11,11,1
CalCheckLevel,11,11,1
CalCheckTime,11,11,1
CircularDepolarizationRatio,11,11,1
Cl,11,8,6
ClutterHeight,11,11,1
collection,11,2,1
core,11,6,6
Core,11,7,7
count_in_herds,11,11,1
CTD_Depth,11,1,1
DataQualityStatus,11,11,1
DCFilterONOFF,11,11,1
gain_150,11,10,1
gain_22,11,10,1
gain_23,11,10,1
gain_24,11,10,1
gain_25,11,10,1
gain_26,11,10,1
gain_28,11,10,1
gain_31,11,10,1
gain_51,11,10,1
gain_52,11,10,1
gain_54,11,10,1
gain_55,11,10,1
gain_56,11,10,1
gain_57,11,10,1
gain_58,11,10,1
gain_90,11,10,1
GateSpacing,11,11,1
GPP_fqc,11,11,1
habitat_type,11,8,1
InterPulsePeriod,11,11,1
irtemp,11,10,1
LAI,11,4,3
line,11,1,1
LW_IN,11,11,7
LW_OUT,11,11,7
lwp,11,10,1
lwp_90,11,10,1
manual_qc_hatpro,11,10,1
manual_qc_hf,11,10,1
MeanDopplerVelocity,11,11,1
MinimumDetectableReflectivity,11,11,1
ModeDescription,11,11,1
ModeNum,11,11,1
NoiseLevel,11,11,1
NumCodeBits,11,11,1
NumCoherentIntegrations,11,11,1
numEW,11,5,2
NumFFT,11,11,1
numGround,11,5,2
numHeight,11,5,2
NumHeights,11,11,1
NumReceivers,11,11,1
NumSpectralAverages,11,11,1
NyquistVelocity,11,11,1
PeakTransmittedPowerAvg,11,11,1
Power,11,11,1
PPFD_IN,11,11,7
PulseWidth,11,11,1
pwv,11,10,1
pwv_90,11,10,1
RadarConstant,11,11,1
RangeCorrectedPower,11,11,1
ReceiverMode,11,11,1
ReceiverNumber,11,11,1
Reflectivity,11,11,1
rhamb,11,10,1
Rx290KLevel,11,11,1
RxCalTimeStamp,11,11,1
RxGain,11,11,1
s_gain_150,11,10,1
s_gain_22,11,10,1
s_gain_23,11,10,1
s_gain_24,11,10,1
s_gain_25,11,10,1
s_gain_26,11,10,1
s_gain_28,11,10,1
s_gain_31,11,10,1
s_gain_51,11,10,1
s_gain_52,11,10,1
s_gain_54,11,10,1
s_gain_55,11,10,1
s_gain_56,11,10,1
s_gain_57,11,10,1
s_gain_58,11,10,1
s_gain_90,11,10,1
s_tbsky150,11,10,1
s_tbsky22,11,10,1
s_tbsky23,11,10,1
s_tbsky24,11,10,1
s_tbsky25,11,10,1
s_tbsky26,11,10,1
s_tbsky28,11,10,1
s_tbsky31,11,10,1
s_tbsky51,11,10,1
s_tbsky52,11,10,1
s_tbsky54,11,10,1
s_tbsky55,11,10,1
s_tbsky56,11,10,1
s_tbsky57,11,10,1
s_tbsky58,11,10,1
s_tbsky90,11,10,1
s_tsys_150,11,10,1
s_tsys_22,11,10,1
s_tsys_23,11,10,1
s_tsys_24,11,10,1
s_tsys_25,11,10,1
s_tsys_26,11,10,1
s_tsys_28,11,10,1
s_tsys_31,11,10,1
s_tsys_51,11,10,1
s_tsys_52,11,10,1
s_tsys_54,11,10,1
s_tsys_55,11,10,1
s_tsys_56,11,10,1
s_tsys_57,11,10,1
s_tsys_58,11,10,1
s_tsys_90,11,10,1
SignalToNoiseRatio,11,11,1
SixHour_horizontal_velocity,11,1,1
SixHour_horizontal_velocity_uncertainty,11,1,1
SkyNoiseLevel,11,11,1
Snow Depth (cm),11,1,1
SpectralWidth,11,11,1
StartGateDelay,11,11,1
strBFun,11,5,2
strNFun,11,5,2
SW_IN,11,11,7
SW_OUT,11,11,7
tamb,11,10,1
tbsky150,11,10,1
tbsky22,11,10,1
tbsky23,11,10,1
tbsky24,11,10,1
tbsky25,11,10,1
tbsky26,11,10,1
tbsky28,11,10,1
tbsky31,11,10,1
tbsky51,11,10,1
tbsky52,11,10,1
tbsky54,11,10,1
tbsky55,11,10,1
tbsky56,11,10,1
tbsky57,11,10,1
tbsky58,11,10,1
tbsky90,11,10,1
Temp_107_+000.22m,11,4,1
Temp_107_+001.00m,11,4,1
Temp_MRC_-000.03m,11,4,1
Temp_MRC_-000.10m,11,4,1
Temp_MRC_+000.11m,11,3,1
Temp_MRC_+000.22m,11,4,1
Temp_MRC_+000.34m,11,3,1
Temp_MRC_+000.37m,11,4,1
Temp_MRC_+000.53m,11,4,1
Temp_MRC_+000.55m,11,4,1
Temp_MRC_+000.67m,11,4,1
Temp_MRC_+000.72m,11,3,1
terrace,11,1,1
TimeAvg,11,11,1
TIMESTAMP_END,11,11,7
TIMESTAMP_START,11,11,7
tkbb1,11,10,1
tkbb2,11,10,1
tnd_inst_150,11,10,1
tnd_inst_22,11,10,1
tnd_inst_23,11,10,1
tnd_inst_24,11,10,1
tnd_inst_25,11,10,1
tnd_inst_26,11,10,1
tnd_inst_28,11,10,1
tnd_inst_31,11,10,1
tnd_inst_90,11,10,1
tnd_ln2_150,11,10,1
tnd_ln2_22,11,10,1
tnd_ln2_23,11,10,1
tnd_ln2_24,11,10,1
tnd_ln2_25,11,10,1
tnd_ln2_26,11,10,1
tnd_ln2_28,11,10,1
tnd_ln2_31,11,10,1
tnd_ln2_51,11,10,1
tnd_ln2_52,11,10,1
tnd_ln2_54,11,10,1
tnd_ln2_55,11,10,1
tnd_ln2_56,11,10,1
tnd_ln2_57,11,10,1
tnd_ln2_58,11,10,1
tnd_ln2_90,11,10,1
tnd_med_150,11,10,1
tnd_med_22,11,10,1
tnd_med_23,11,10,1
tnd_med_24,11,10,1
tnd_med_25,11,10,1
tnd_med_26,11,10,1
tnd_med_28,11,10,1
tnd_med_31,11,10,1
tnd_med_90,11,10,1
Top_depth,11,2,2
tsys_ln2_150,11,10,1
tsys_ln2_22,11,10,1
tsys_ln2_23,11,10,1
tsys_ln2_24,11,10,1
tsys_ln2_25,11,10,1
tsys_ln2_26,11,10,1
tsys_ln2_28,11,10,1
tsys_ln2_31,11,10,1
tsys_ln2_51,11,10,1
tsys_ln2_52,11,10,1
tsys_ln2_54,11,10,1
tsys_ln2_55,11,10,1
tsys_ln2_56,11,10,1
tsys_ln2_57,11,10,1
tsys_ln2_58,11,10,1
tsys_ln2_90,11,10,1
tsys_med_150,11,10,1
tsys_med_22,11,10,1
tsys_med_23,11,10,1
tsys_med_24,11,10,1
tsys_med_25,11,10,1
tsys_med_26,11,10,1
tsys_med_28,11,10,1
tsys_med_31,11,10,1
tsys_med_51,11,10,1
tsys_med_52,11,10,1
tsys_med_54,11,10,1
tsys_med_55,11,10,1
tsys_med_56,11,10,1
tsys_med_57,11,10,1
tsys_med_58,11,10,1
tsys_med_90,11,10,1
Tussock,11,7,2
TWTStatusCode,11,11,1
V,11,7,7
voltage_150,11,10,1
voltage_22,11,10,1
voltage_23,11,10,1
voltage_24,11,10,1
voltage_25,11,10,1
voltage_26,11,10,1
voltage_28,11,10,1
voltage_31,11,10,1
voltage_51,11,10,1
voltage_52,11,10,1
voltage_54,11,10,1
voltage_55,11,10,1
voltage_56,11,10,1
voltage_57,11,10,1
voltage_58,11,10,1
voltage_90,11,10,1
Water,11,6,2
wet_window,11,10,1
WindowingONOFF,11,11,1
X_position,11,1,1
X_uncertainty,11,1,1
Y_position,11,1,1
Y_uncertainty,11,1,1
YY,11,2,2
Z_position,11,1,1
Z_uncertainty,11,1,1
0.2_meters,10,1,1
3.5_meters,10,1,1
Acetylene_error,10,1,1
Air T,10,2,2
air_pressure,10,1,1
APAR,10,10,6
Bottle_Position,10,1,1
CO2_2,10,10,6
co2_flux,10,1,1
co2_mixing_ratio,10,1,1
co2_molar_density,10,1,1
co2_mole_fraction,10,1,1
Data_check,10,1,1
﻿Date,10,7,2
Date_adt,10,1,1
DateTime,10,3,3
daytime,10,1,1
Depth_2,10,3,3
Distance,10,3,3
FAPAR,10,10,6
flc,10,1,1
h2o_flux,10,1,1
NEE_PI,10,10,6
PPFD_DIF,10,10,6
PPFD_OUT,10,10,6
press,10,2,2
qc_co2_flux,10,1,1
qc_H,10,1,1
qc_h2o_flux,10,1,1
qc_LE,10,1,1
RECO_PI,10,10,6
Sal00,10,1,1
siteName,10,9,3
SLE,10,10,6
SO4,10,7,5
SW_DIF,10,10,6
T090C,10,1,1
TEMP,10,4,4
Temp_107_+000.28m,10,4,1
Temp_MRC_-000.04m,10,3,1
Temp_MRC_-000.15m,10,4,1
Temp_MRC_+000.13m,10,3,1
Temp_MRC_+000.19m,10,4,1
Temp_MRC_+000.52m,10,4,1
Temp_MRC_+000.57m,10,3,1
Temp_MRC_+000.76m,10,4,1
Temp_MRC_+000.92m,10,4,1
Temperature_4,10,3,1
VPD_PI,10,10,6
ZL,10,10,6
0.1_meters,9,1,1
3._meters,9,1,1
5._meters,9,1,1
7._meters,9,1,1
80,9,9,1
Abundance,9,9,4
age,9,5,5
Al,9,9,9
Alkalinity_mmol.kg,9,8,1
Ba_umol.kg,9,8,1
Battery Voltage,9,2,2
beginyear,9,9,1
Ca_umol.kg,9,8,1
Cations_mmol.kg,9,8,1
Cl_mmol.kg,9,8,1
compaction,9,1,1
conductivity_mmol.kg,9,8,1
CruiseID,9,9,1
DataDate,9,9,1
datasetid,9,9,1
DataYear,9,9,1
Date_UTC,9,2,2
ELEVATION,9,4,2
endyear,9,9,1
FC_cwbu_f,9,9,1
FCO2,9,2,2
Fe_umol.kg,9,8,1
FH2O,9,2,2
GF,9,1,1
givenname,9,9,1
H_surf_mod,9,1,1
H_surf_obs,9,1,1
Instrument,9,8,4
K_umol.kg,9,8,1
LakeDepth_m,9,1,1
Li_umol.kg,9,8,1
LRin,9,1,1
LRout,9,1,1
M_FC,9,1,1
M_G,9,1,1
M_H,9,1,1
M_LE,9,1,1
melt,9,1,1
meltfllux,9,1,1
Mg_umol.kg,9,8,1
Microcat_Temp,9,4,1
middlename,9,9,1
ML,9,1,1
MMEANCO2,9,1,1
MMEANH2O,9,1,1
MMEANP,9,1,1
MMEANT,9,1,1
MMEANWD,9,1,1
MMEANWS,9,1,1
Mn_umol.kg,9,8,1
MPAR,9,1,1
MPRESS,9,1,1
MPYR,9,1,1
MRAIN,9,1,1
MRH1,9,1,1
MRH2,9,1,1
MSHFP1,9,1,1
MSHFP2,9,1,1
MSHFP3,9,1,1
MSHFP4,9,1,1
MSHFP5,9,1,1
MWS1,9,1,1
MWS2,9,1,1
Na_umol.kg,9,8,1
Number.of.node,9,1,1
numCover,9,3,2
numDead,9,3,2
numDisease,9,3,2
numEaten,9,3,2
numHit,9,4,2
numInflo,9,3,2
numJul,9,3,2
numLive,9,3,2
numNS,9,4,2
orcid,9,9,1
Potential temperature,9,1,1
Pressure_kPa,9,9,1
qc_FC_cwbu_gf,9,9,1
RH_2m,9,1,1
RH_2m_origin,9,1,1
Rlong_f,9,9,1
Rlong_out_f,9,9,1
role,9,9,1
S_mmol.kg,9,8,1
S1,9,2,2
sbeox0Mg/L,9,1,1
season,9,8,2
Si_umol.kg,9,8,1
SiteName,9,9,2
slwc,9,1,1
snowbkt,9,1,1
snowfall,9,1,1
snowfall_origin,9,1,1
Soil T1_0,9,2,2
Soil T1_10,9,2,2
Soil T1_5,9,2,2
Soil T2_0,9,2,2
Soil T2_10,9,2,2
Soil T2_5,9,2,2
Sr_umol.kg,9,8,1
SRin,9,1,1
SRin_origin,9,1,1
SRout,9,1,1
SRout_origin,9,1,1
strIdLo2,9,3,2
strSubplot,9,3,2
Sublimation,9,1,1
surname,9,9,1
T_firn,9,1,1
T_ice,9,1,1
t2,9,3,3
Ta_2m,9,1,1
Ta_2m_origin,9,1,1
Temp_107_+000.13m,9,4,1
Temp_MRC_-000.01m,9,4,1
Temp_MRC_-000.11m,9,4,1
Temp_MRC_-000.14m,9,3,1
Temp_MRC_-000.21m,9,4,1
Temp_MRC_-000.23m,9,4,1
Temp_MRC_+000.28m,9,3,1
Temp_MRC_+000.30m,9,4,1
Temp_MRC_+000.69m,9,4,1
Temp_MRC_+000.85m,9,4,1
Temp_MRC_+000.86m,9,4,1
Temp_THP_+000.05m,9,4,1
Temp_THP_+000.15m,9,4,1
Temp_TMB_+001.25m,9,3,1
Temp_TMC_+003.00m,9,3,1
TempBed_C,9,1,1
Temperature_Air,9,2,1
temperature_C,9,4,3
Temperature_surface,9,1,1
Thaw.depth..cm,9,1,1
TM,9,2,2
TOC,9,9,3
Total,9,3,3
Tsoil_2_f,9,9,1
WS_10m,9,1,1
WS_10m_origin,9,1,1
Zone,9,3,3
0._meters,8,1,1
0.02_meters,8,1,1
Ag_nmol.kg,8,8,1
Al_nmol.kg,8,8,1
As_nmol.kg,8,8,1
B_umol.kg,8,8,1
beamc,8,1,1
Behavior,8,1,1
BottomDepth,8,8,2
class,8,3,3
CN,8,8,2
Co_nmol.kg,8,8,1
code,8,1,1
collar,8,2,2
Comment,8,3,2
count_year,8,2,2
Cr_nmol.kg,8,8,1
Cu_nmol.kg,8,8,1
DO_mg.L,8,7,1
DOY_UTC,8,1,1
dpt,8,7,1
E_Vel,8,4,1
ELLIPSOID HEIGHT,8,1,1
FC_cwbEXPu_f,8,8,1
FC_cwbEXPu_gf,8,8,1
Fe,8,8,8
fish_bathy,8,1,1
fish_depth,8,1,1
flsp,8,1,1
Fluorescence,8,3,2
G1_str,8,8,1
G2_str,8,8,1
GTNP_ID,8,8,1
heights,8,8,1
Hours (UTC),8,1,1
La_nmol.kg,8,8,1
lagoon,8,7,1
LI_192_0,8,2,1
LI_192_1,8,3,1
LI_192_2,8,3,1
LI_192_3,8,3,1
Light_Lux,8,8,1
LOCATION,8,3,3
Microcat_Depth,8,3,1
Microcat_Sal,8,3,1
Mn,8,8,8
Mo_nmol.kg,8,8,1
N_Vel,8,4,1
NewPt,8,1,1
Ni_nmol.kg,8,8,1
Niskin,8,7,5
No,8,1,1
node,8,7,1
NumObs,8,1,1
Ocean Pressure (dB) at Sensor #1,8,1,1
Pb_nmol.kg,8,8,1
Photo,8,6,2
plot_num,8,3,3
posterior_5,8,1,1
posterior_95,8,1,1
posterior_mean,8,1,1
prior_5,8,1,1
prior_95,8,1,1
prior_mean,8,1,1
Pt,8,1,1
qc_FC_cwbEXPu_gf,8,8,1
Quartz,8,3,2
remov_treatment,8,1,1
Route,8,1,1
S0,8,1,1
Sal,8,4,3
SAMI_pH,8,3,1
Sample type,8,5,4
Sea Level Pressure,8,1,1
Section,8,2,2
ship_bathy,8,1,1
sigt0,8,1,1
sigt1,8,1,1
Site ID,8,7,3
SiteCodeHistorical,8,8,1
SiteCountry,8,8,1
SiteEquipment,8,8,1
SiteVegetation,8,8,1
Sn_nmol.kg,8,8,1
StartTime,8,1,1
State,8,4,3
station_sampling_priority,8,7,1
strData,8,3,2
strDataType,8,3,2
strIdPl,8,3,2
strJulianDay,8,3,2
strPlantID,8,3,2
strPlotName,8,3,2
strSex,8,3,2
surveyEffort,8,1,1
T_TSG,8,1,1
T0,8,1,1
TD,8,6,5
tdry,8,7,1
Temp_107_+000.07m,8,4,1
Temp_107_+000.10m,8,4,1
Temp_107_+000.14m,8,4,1
Temp_107_+000.30m,8,4,1
Temp_107_+000.36m,8,4,1
Temp_107_+000.54m,8,4,1
Temp_107_+000.60m,8,4,1
Temp_MRC_-000.02m,8,3,1
Temp_MRC_-000.07m,8,4,1
Temp_MRC_-000.12m,8,4,1
Temp_MRC_-000.13m,8,4,1
Temp_MRC_+000.27m,8,4,1
Temp_MRC_+000.71m,8,4,1
Temp_MRC_+000.97m,8,4,1
Temp_THP_+000.03m,8,3,1
Temp_THP_+000.10m,8,4,1
Temp_THP_+000.13m,8,3,1
Temp_THP_+000.23m,8,3,1
Temp_THS_+001.00m,8,4,1
Temp_THS_+002.00m,8,4,1
Temp_THS_+003.00m,8,4,1
Temp_THS_+005.00m,8,4,1
Temp_THS_+010.00m,8,4,1
Temp_THS_+015.00m,8,4,1
Temperature at nominal depth 0.0 m,8,1,1
Temperature at nominal depth 10.0 m,8,1,1
Temperature at nominal depth 15.0 m,8,1,1
Temperature at nominal depth 2.5 m,8,1,1
Temperature at nominal depth 20.0 m,8,1,1
Temperature at nominal depth 25.0 m,8,1,1
Temperature at nominal depth 5.0 m,8,1,1
Temperature at nominal depth 7.5 m,8,1,1
Temperature_1.5.m,8,1,1
TempSurface_C,8,1,1
Ti_nmol.kg,8,8,1
time_AKDT,8,1,1
time_post,8,7,1
Tl_nmol.kg,8,8,1
tree,8,8,3
trkdist,8,1,1
V_nmol.kg,8,8,1
V_xmis,8,1,1
VChl,8,1,1
ViPER_Site,8,1,1
waterHeight_ft,8,1,1
wdir,8,7,1
wspd,8,7,1
x_utm,8,1,1
y_utm,8,1,1
Zn_nmol.kg,8,8,1
1.5 m,7,1,1
12_meters,7,1,1
14.2_meters,7,1,1
16,7,4,3
2,7,4,3
20_meters,7,1,1
22_meters,7,1,1
4,7,4,3
7 m,7,1,1
7.5_meters,7,1,1
Area_sq_km,7,2,2
Bottle,7,6,3
CastNum,7,7,1
category,7,2,2
collection_method,7,7,2
count_FI,7,1,1
Date_1,7,1,1
date_collected,7,6,1
DBO_StationName,7,7,2
Depth_1,7,2,2
Depth_2.000,7,1,1
Depth_5.000,7,1,1
Depth_8.000,7,1,1
DoY_1,7,1,1
doy_NO3Snc,7,1,1
doy_PO4Snc,7,1,1
E,7,3,3
Eriophorum angustifolium,7,2,1
FC_M,7,5,1
Filename,7,7,2
G_1,7,1,1
G_2,7,1,1
G_M,7,5,1
G5,7,4,1
G6,7,4,1
graz_treatment,7,1,1
grazing,7,1,1
Grazing,7,2,2
H_M,7,5,1
HistStationNme,7,7,1
Identifier,7,2,2
L_M,7,5,1
LakeElev_masl,7,1,1
LE_M,7,5,1
mb,7,1,1
MDIR_M,7,5,1
MNCO2_M,7,5,1
MNH2O_M,7,5,1
MNP_M,7,5,1
MNT_M,7,5,1
MWS_M,7,5,1
ndvi,7,2,2
numNaCl,7,3,2
numTemp0,7,3,2
numTemp10,7,3,2
numTemp13,7,3,2
numTemp15,7,3,2
numTemp30,7,3,2
numTemp45,7,3,2
numTemp5,7,3,2
numTempCa,7,3,2
numThaw,7,3,2
numWFV,7,3,2
PctHiFI_00,7,1,1
PctHiFI_02,7,1,1
PctHiFI_03,7,1,1
PctHiFI_04,7,1,1
PctHiFI_05,7,1,1
PctHiFI_06,7,1,1
PctHiFI_07,7,1,1
PctHiFI_08,7,1,1
PctHiFI_09,7,1,1
PctHiFI_10,7,1,1
PctHiFI_92,7,1,1
PctHiFI_93,7,1,1
PctHiFI_94,7,1,1
PctHiFI_95,7,1,1
PctHiFI_96,7,1,1
PctHiFI_98,7,1,1
phenol,7,1,1
Phenol,7,2,2
phi_1,7,7,1
phi_2,7,7,1
phi_3,7,7,1
phi_4,7,7,1
POC,7,4,3
prcp,7,1,1
prctBFI_00,7,1,1
prctBFI_02,7,1,1
prctBFI_03,7,1,1
prctBFI_04,7,1,1
prctBFI_05,7,1,1
prctBFI_06,7,1,1
prctBFI_07,7,1,1
prctBFI_08,7,1,1
prctBFI_09,7,1,1
prctBFI_10,7,1,1
prctBFI_92,7,1,1
prctBFI_93,7,1,1
prctBFI_94,7,1,1
prctBFI_95,7,1,1
prctBFI_96,7,1,1
