token,n
s_tbsky150,11
s_tbsky22,11
s_tbsky23,11
s_tbsky24,11
s_tbsky25,11
s_tbsky26,11
s_tbsky28,11
s_tbsky31,11
s_tbsky51,11
s_tbsky52,11
s_tbsky54,11
s_tbsky55,11
s_tbsky56,11
s_tbsky57,11
s_tbsky58,11
s_tbsky90,11
s_tsys_150,11
s_tsys_22,11
s_tsys_23,11
s_tsys_24,11
s_tsys_25,11
s_tsys_26,11
s_tsys_28,11
s_tsys_31,11
s_tsys_51,11
s_tsys_52,11
s_tsys_54,11
s_tsys_55,11
s_tsys_56,11
s_tsys_57,11
s_tsys_58,11
s_tsys_90,11
SignalToNoiseRatio,11
SixHour_horizontal_velocity,11
SixHour_horizontal_velocity_uncertainty,11
SkyNoiseLevel,11
SLE,11
Snow Depth (cm),11
SpectralWidth,11
StartGateDelay,11
strBFun,11
strNFun,11
SW_DIF,11
tamb,11
tbsky150,11
tbsky22,11
tbsky23,11
tbsky24,11
tbsky25,11
tbsky26,11
tbsky28,11
tbsky31,11
tbsky51,11
tbsky52,11
tbsky54,11
tbsky55,11
tbsky56,11
tbsky57,11
tbsky58,11
tbsky90,11
Temp_107_+000.22m,11
Temp_107_+001.00m,11
Temp_MRC_-000.03m,11
Temp_MRC_-000.10m,11
Temp_MRC_+000.11m,11
Temp_MRC_+000.22m,11
Temp_MRC_+000.34m,11
Temp_MRC_+000.37m,11
Temp_MRC_+000.53m,11
Temp_MRC_+000.55m,11
Temp_MRC_+000.67m,11
Temp_MRC_+000.72m,11
terrace,11
TimeAvg,11
tkbb1,11
tkbb2,11
tnd_inst_150,11
tnd_inst_22,11
tnd_inst_23,11
tnd_inst_24,11
tnd_inst_25,11
tnd_inst_26,11
tnd_inst_28,11
tnd_inst_31,11
tnd_inst_90,11
tnd_ln2_150,11
tnd_ln2_22,11
tnd_ln2_23,11
tnd_ln2_24,11
tnd_ln2_25,11
tnd_ln2_26,11
tnd_ln2_28,11
tnd_ln2_31,11
tnd_ln2_51,11
tnd_ln2_52,11
tnd_ln2_54,11
tnd_ln2_55,11
tnd_ln2_56,11
tnd_ln2_57,11
tnd_ln2_58,11
tnd_ln2_90,11
tnd_med_150,11
tnd_med_22,11
tnd_med_23,11
tnd_med_24,11
tnd_med_25,11
tnd_med_26,11
tnd_med_28,11
tnd_med_31,11
tnd_med_90,11
Top_depth,11
tsys_ln2_150,11
tsys_ln2_22,11
tsys_ln2_23,11
tsys_ln2_24,11
tsys_ln2_25,11
tsys_ln2_26,11
tsys_ln2_28,11
tsys_ln2_31,11
tsys_ln2_51,11
tsys_ln2_52,11
tsys_ln2_54,11
tsys_ln2_55,11
tsys_ln2_56,11
tsys_ln2_57,11
tsys_ln2_58,11
tsys_ln2_90,11
tsys_med_150,11
tsys_med_22,11
tsys_med_23,11
tsys_med_24,11
tsys_med_25,11
tsys_med_26,11
tsys_med_28,11
tsys_med_31,11
tsys_med_51,11
tsys_med_52,11
tsys_med_54,11
tsys_med_55,11
tsys_med_56,11
tsys_med_57,11
tsys_med_58,11
tsys_med_90,11
Tussock,11
TWTStatusCode,11
V,11
voltage_150,11
voltage_22,11
voltage_23,11
voltage_24,11
voltage_25,11
voltage_26,11
voltage_28,11
voltage_31,11
voltage_51,11
voltage_52,11
voltage_54,11
voltage_55,11
voltage_56,11
voltage_57,11
voltage_58,11
voltage_90,11
VPD_PI,11
Water,11
wet_window,11
WindowingONOFF,11
X_position,11
X_uncertainty,11
Y_position,11
Y_uncertainty,11
YY,11
Z_position,11
Z_uncertainty,11
ZL,11
0.2_meters,10
3.5_meters,10
Acetylene_error,10
Air T,10
air_pressure,10
Bottle_Position,10
co2_flux,10
co2_mixing_ratio,10
co2_molar_density,10
co2_mole_fraction,10
Data_check,10
﻿Date,10
Date_adt,10
DateTime,10
daytime,10
Depth_2,10
Distance,10
flc,10
h2o_flux,10
press,10
qc_co2_flux,10
qc_H,10
qc_h2o_flux,10
qc_LE,10
Sal00,10
siteName,10
SO4,10
T090C,10
TEMP,10
Temp_107_+000.28m,10
Temp_MRC_-000.04m,10
Temp_MRC_-000.15m,10
Temp_MRC_+000.13m,10
Temp_MRC_+000.19m,10
Temp_MRC_+000.52m,10
Temp_MRC_+000.57m,10
Temp_MRC_+000.76m,10
Temp_MRC_+000.92m,10
Temperature_4,10
0.1_meters,9
3._meters,9
5._meters,9
7._meters,9
80,9
Abundance,9
age,9
Al,9
Alkalinity_mmol.kg,9
Ba_umol.kg,9
Battery Voltage,9
beginyear,9
Ca_umol.kg,9
Cations_mmol.kg,9
Cl_mmol.kg,9
compaction,9
conductivity_mmol.kg,9
CruiseID,9
DataDate,9
datasetid,9
DataYear,9
Date_UTC,9
ELEVATION,9
endyear,9
FC_cwbu_f,9
FCO2,9
Fe_umol.kg,9
FH2O,9
GF,9
givenname,9
H_surf_mod,9
H_surf_obs,9
Instrument,9
K_umol.kg,9
LakeDepth_m,9
Li_umol.kg,9
LRin,9
LRout,9
M_FC,9
M_G,9
M_H,9
M_LE,9
melt,9
meltfllux,9
Mg_umol.kg,9
Microcat_Temp,9
middlename,9
ML,9
MMEANCO2,9
MMEANH2O,9
MMEANP,9
MMEANT,9
MMEANWD,9
MMEANWS,9
Mn_umol.kg,9
MPAR,9
MPRESS,9
MPYR,9
MRAIN,9
MRH1,9
MRH2,9
MSHFP1,9
MSHFP2,9
MSHFP3,9
MSHFP4,9
MSHFP5,9
MWS1,9
MWS2,9
Na_umol.kg,9
Number.of.node,9
numCover,9
numDead,9
numDisease,9
numEaten,9
numHit,9
numInflo,9
numJul,9
numLive,9
numNS,9
orcid,9
Potential temperature,9
Pressure_kPa,9
qc_FC_cwbu_gf,9
RH_2m,9
RH_2m_origin,9
Rlong_f,9
Rlong_out_f,9
role,9
S_mmol.kg,9
S1,9
sbeox0Mg/L,9
season,9
Si_umol.kg,9
SiteName,9
slwc,9
snowbkt,9
snowfall,9
snowfall_origin,9
Soil T1_0,9
Soil T1_10,9
Soil T1_5,9
Soil T2_0,9
Soil T2_10,9
Soil T2_5,9
Sr_umol.kg,9
SRin,9
SRin_origin,9
SRout,9
SRout_origin,9
strIdLo2,9
strSubplot,9
Sublimation,9
surname,9
T_firn,9
T_ice,9
t2,9
Ta_2m,9
Ta_2m_origin,9
Temp_107_+000.13m,9
Temp_MRC_-000.01m,9
Temp_MRC_-000.11m,9
Temp_MRC_-000.14m,9
Temp_MRC_-000.21m,9
Temp_MRC_-000.23m,9
Temp_MRC_+000.28m,9
Temp_MRC_+000.30m,9
Temp_MRC_+000.69m,9
Temp_MRC_+000.85m,9
Temp_MRC_+000.86m,9
Temp_THP_+000.05m,9
Temp_THP_+000.15m,9
Temp_TMB_+001.25m,9
Temp_TMC_+003.00m,9
TempBed_C,9
Temperature at nominal depth  12.5 (m),9
Temperature at nominal depth  17.5 (m),9
Temperature at nominal depth  45.0 (m),9
Temperature at nominal depth  55.0 (m),9
Temperature_Air,9
temperature_C,9
Temperature_surface,9
Thaw.depth..cm,9
TM,9
TOC,9
Total,9
Tsoil_2_f,9
WS_10m,9
WS_10m_origin,9
Zone,9
0._meters,8
0.02_meters,8
Ag_nmol.kg,8
Al_nmol.kg,8
As_nmol.kg,8
B_umol.kg,8
beamc,8
Behavior,8
BottomDepth,8
class,8
CN,8
Co_nmol.kg,8
code,8
collar,8
Comment,8
count_year,8
Cr_nmol.kg,8
Cu_nmol.kg,8
DO_mg.L,8
DOY_UTC,8
dpt,8
E_Vel,8
ELLIPSOID HEIGHT,8
FC_cwbEXPu_f,8
FC_cwbEXPu_gf,8
Fe,8
fish_bathy,8
fish_depth,8
flsp,8
Fluorescence,8
G1_str,8
G2_str,8
GTNP_ID,8
heights,8
Hours (UTC),8
La_nmol.kg,8
lagoon,8
LI_192_0,8
LI_192_1,8
LI_192_2,8
LI_192_3,8
Light_Lux,8
LOCATION,8
Microcat_Depth,8
Microcat_Sal,8
Mn,8
Mo_nmol.kg,8
N_Vel,8
NewPt,8
Ni_nmol.kg,8
Niskin,8
No,8
node,8
NumObs,8
Ocean Pressure (dB) at Sensor #1,8
Pb_nmol.kg,8
Photo,8
plot_num,8
posterior_5,8
posterior_95,8
posterior_mean,8
prior_5,8
prior_95,8
prior_mean,8
Pt,8
qc_FC_cwbEXPu_gf,8
Quartz,8
remov_treatment,8
Route,8
S0,8
Sal,8
SAMI_pH,8
Sample type,8
Sea Level Pressure,8
Section,8
ship_bathy,8
sigt0,8
sigt1,8
Site ID,8
SiteCodeHistorical,8
SiteCountry,8
SiteEquipment,8
SiteVegetation,8
Sn_nmol.kg,8
StartTime,8
State,8
station_sampling_priority,8
strData,8
strDataType,8
strIdPl,8
strJulianDay,8
strPlantID,8
strPlotName,8
strSex,8
surveyEffort,8
T_TSG,8
T0,8
TD,8
tdry,8
Temp_107_+000.07m,8
Temp_107_+000.10m,8
Temp_107_+000.14m,8
Temp_107_+000.30m,8
Temp_107_+000.36m,8
Temp_107_+000.54m,8
Temp_107_+000.60m,8
Temp_MRC_-000.02m,8
Temp_MRC_-000.07m,8
Temp_MRC_-000.12m,8
Temp_MRC_-000.13m,8
Temp_MRC_+000.27m,8
Temp_MRC_+000.71m,8
Temp_MRC_+000.97m,8
Temp_THP_+000.03m,8
Temp_THP_+000.10m,8
Temp_THP_+000.13m,8
Temp_THP_+000.23m,8
Temp_THS_+001.00m,8
Temp_THS_+002.00m,8
Temp_THS_+003.00m,8
Temp_THS_+005.00m,8
Temp_THS_+010.00m,8
Temp_THS_+015.00m,8
Temperature at nominal depth 0.0 m,8
Temperature at nominal depth 10.0 m,8
Temperature at nominal depth 15.0 m,8
Temperature at nominal depth 2.5 m,8
Temperature at nominal depth 20.0 m,8
Temperature at nominal depth 25.0 m,8
Temperature at nominal depth 5.0 m,8
Temperature at nominal depth 7.5 m,8
Temperature_1.5.m,8
TempSurface_C,8
Ti_nmol.kg,8
time_AKDT,8
time_post,8
Tl_nmol.kg,8
tree,8
trkdist,8
V_nmol.kg,8
V_xmis,8
VChl,8
ViPER_Site,8
waterHeight_ft,8
wdir,8
wspd,8
x_utm,8
y_utm,8
Zn_nmol.kg,8
1.5 m,7
12_meters,7
14.2_meters,7
16,7
2,7
20_meters,7
22_meters,7
4,7
7 m,7
7.5_meters,7
Area_sq_km,7
Bottle,7
Calculated actual depth at nominal depth   0.0 (m),7
Calculated actual depth at nominal depth   2.5 (m),7
Calculated actual depth at nominal depth   5.0 (m),7
Calculated actual depth at nominal depth   7.5 (m),7
Calculated actual depth at nominal depth  10.0 (m),7
Calculated actual depth at nominal depth  12.5 (m),7
Calculated actual depth at nominal depth  15.0 (m),7
Calculated actual depth at nominal depth  17.5 (m),7
Calculated actual depth at nominal depth  20.0 (m),7
Calculated actual depth at nominal depth  25.0 (m),7
Calculated actual depth at nominal depth  30.0 (m),7
Calculated actual depth at nominal depth  35.0 (m),7
Calculated actual depth at nominal depth  40.0 (m),7
Calculated actual depth at nominal depth  45.0 (m),7
Calculated actual depth at nominal depth  50.0 (m),7
Calculated actual depth at nominal depth  55.0 (m),7
Calculated actual depth at nominal depth  60.0 (m),7
CastNum,7
category,7
collection_method,7
count_FI,7
Date_1,7
date_collected,7
DBO_StationName,7
Depth_1,7
Depth_2.000,7
Depth_5.000,7
Depth_8.000,7
DoY_1,7
doy_NO3Snc,7
doy_PO4Snc,7
E,7
Eriophorum angustifolium,7
FC_M,7
Filename,7
G_1,7
G_2,7
G_M,7
G5,7
G6,7
graz_treatment,7
grazing,7
Grazing,7
H_M,7
HistStationNme,7
Identifier,7
L_M,7
LakeElev_masl,7
LE_M,7
mb,7
MDIR_M,7
MNCO2_M,7
MNH2O_M,7
MNP_M,7
MNT_M,7
MWS_M,7
ndvi,7
numNaCl,7
numTemp0,7
numTemp10,7
numTemp13,7
numTemp15,7
numTemp30,7
numTemp45,7
numTemp5,7
numTempCa,7
numThaw,7
numWFV,7
PctHiFI_00,7
PctHiFI_02,7
PctHiFI_03,7
PctHiFI_04,7
PctHiFI_05,7
PctHiFI_06,7
PctHiFI_07,7
PctHiFI_08,7
PctHiFI_09,7
PctHiFI_10,7
PctHiFI_92,7
PctHiFI_93,7
PctHiFI_94,7
PctHiFI_95,7
PctHiFI_96,7
PctHiFI_98,7
phenol,7
Phenol,7
phi_1,7
phi_2,7
phi_3,7
phi_4,7
POC,7
prcp,7
prctBFI_00,7
prctBFI_02,7
prctBFI_03,7
prctBFI_04,7
prctBFI_05,7
prctBFI_06,7
prctBFI_07,7
prctBFI_08,7
prctBFI_09,7
prctBFI_10,7
prctBFI_92,7
prctBFI_93,7
prctBFI_94,7
prctBFI_95,7
prctBFI_96,7
prctBFI_98,7
Rain,7
Regime1992,7
Regime1993,7
Regime1994,7
Regime1995,7
Regime1996,7
Regime1998,7
Regime2000,7
Regime2002,7
Regime2003,7
Regime2004,7
Regime2005,7
Regime2007,7
Regime2009,7
Regime2010,7
rep,7
RN_M,7
Salinity (ppt),7
sensorZ,7
SiteDescription,7
snc_NO3,7
snc_PO4,7
Sr87_Sr86,7
Station_Name,7
Status,7
T_1,7
T_3,7
T3,7
T4,7
T5,7
T6,7
Temp_109_+001.00m,7
Temp_109_+002.50m,7
Temp_MRC_-000.09m,7
Temp_MRC_+000.31m,7
Temp_MRC_+000.35m,7
Temp_MRC_+000.61m,7
Temp_MRC_+001.07m,7
Temp_THP_-000.01m,7
Temp_THP_-000.05m,7
Temp_THP_+000.00m,7
Temp_THP_+000.18m,7
Temp_THP_+000.20m,7
Temp_THP_+000.25m,7
Temp_TMC_+008.00m,7
Temperature at Salinity Sensor (C),7
TON,7
TP1_100cm,7
TP1_10cm,7
TP1_125cm,7
TP1_150cm,7
TP1_15cm,7
TP1_20cm,7
TP1_25cm,7
TP1_2cm,7
TP1_30cm,7
TP1_35cm,7
TP1_40cm,7
TP1_50cm,7
TP1_5cm,7
TP1_60cm,7
TP1_70cm,7
TP1_80cm,7
USTARM,7
VALIDM,7
VEGETATION TYPE,7
W,7
warm_treatment,7
water_column_position,7
waterHeight_cm,7
"""""",6
0.01_meters,6
0.03_meters,6
0.2 m,6
0.5,6
12,6
12.4_meters,6
13.1_meters,6
13.4_meters,6
14,6
14.4_meters,6
16_meters,6
18,6
2.0_meters,6
21_meters,6
22.9_meters,6
28.1_meters,6
2m,6
30_meters,6
6,6
8,6
90,6
A,6
aer_dof200,6
aer_dofs_fine,6
AIRTEMP,6
aot361nm,6
aot361nm_raw,6
AZIMUTH,6
BARO,6
Basal_uplift,6
Basal_uplift_rate,6
Basal_uplift_rate_uncertainty,6
Basal_uplift_uncertainty,6
beta,6
Beta,6
Bot. Depth,6
bro_dof200,6
bro_dofAloft,6
bro_dofs_fine,6
BrO_f200,6
BrO_f200_raw,6
BrO_LTVCD,6
BrO_LTVCD_raw,6
BrO_pptv_200,6
BrO_VCD_200,6
BrO_VCD_200_raw,6
C:N,6
C/N,6
Ca_ng_g,6
CarGla,6
CarRam,6
cell_area,6
CFLUXM,6
chi,6
ChrArc,6
Class,6
Co,6
County,6
D,6
date.time,6
datetime_UTC,6
Decimal Gregorian Days of the station,6
Depth_11.000,6
DesCae,6
dHdt,6
doy_SiSnc,6
dudz,6
dvdz,6
Dye3.Accumulation.Rate,6
ECO_460CDOM,6
ECO_532nm,6
ECO_695Chl,6
Ecotype,6
eps_im,6
eps_re,6
err_aot361nm,6
err_aot361nm_raw,6
err_BrO_f200,6
err_BrO_f200_raw,6
err_BrO_LTVCD,6
err_BrO_LTVCD_raw,6
err_BrO_pptv_200,6
err_BrO_VCD_200,6
err_BrO_VCD_200_raw,6
err_ext361nm_200,6
err_ext361nm_200_raw,6
ext361nm_200,6
ext361nm_200_raw,6
fence,6
FesRub,6
FICE,6
filename,6
FSNOW,6
G_1_AVG,6
G_2_AVG,6
G_3_AVG,6
Gas_Age,6
GCM,6
ghaas_basin_id,6
GISP2.Accumulation.Rate,6
GLOBLRAD,6
Grid_Plot,6
GRIP.Accumulation.Rate,6
H2OFLUXM,6
HOUR,6
Identifier-MCD,6
Lateral_strainrate,6
Lateral_strainrate_uncertainty,6
Layer,6
LeyMol,6
LigSco,6
Longitudinal_strainrate,6
Longitudinal_strainrate_uncertainty,6
mask,6
Material,6
MEAN WATER DEPTH,6
Meesia triquetra,6
mid_depth_m,6
MINUTES,6
ModalSize,6
NEEM.Accumulation.Rate,6
NGRIP.Accumulation.Rate,6
nir,6
num_spectra,6
numLumSqm,6
numPAR,6
numRain,6
numTempT,6
numWind,6
Ocean Pressure (dB) at Sensor #1(Nominal Depth = 25.0 m),6
OCM,6
OCR_1_412nm,6
OCR_1_443nm,6
OCR_1_555nm,6
OCR_1_PAR,6
OCR_2_412nm,6
OCR_2_443nm,6
OCR_2_555nm,6
OCR_2_PAR,6
OCR_3_412nm,6
OCR_3_443nm,6
OCR_3_555nm,6
OCR_3_PAR,6
OCS,6
Panel_T_AVG,6
Pb,6
PctHiFI_01,6
PctHiFI_13,6
PctHiFI_15,6
PctHiFI_97,6
PctHiFI_99,6
phi_1- 4,6
phi_gte5,6
phi_lte0,6
plot.trt,6
PoaEmi,6
PPFD,6
PPQ,6
prctBFI_01,6
prctBFI_13,6
prctBFI_15,6
prctBFI_97,6
prctBFI_99,6
PRS,6
QEM,6
QH,6
quad,6
Quality flag of Conductivity,6
Quality flag of Fluorescence,6
Quality flag of Oxygen,6
Quality flag of Pressure,6
Quality flag of Salinity,6
Quality flag of Temperature,6
ratio,6
red_edge,6
Regime1997,6
Regime2001,6
Regime2006,6
Regime2008,6
Regime2013,6
RELEVE NUMBER,6
RFR,6
Rnet,6
Rnet_WC_AVG,6
S_ng_g,6
SAMI-pH_Date_Time,6
sample,6
Sample_Center_Depth,6
sampleDate,6
SDWNDDIR,6
Second,6
Sedchla,6
SIAE,6
siteNumber,6
snc_Si,6
SNOW CORE DEPTH,6
SNOW DEPTH,6
SNOW WATER EQUIVALENT,6
SnowDepth,6
SoilT_0cm,6
SoilT_12cm,6
SoilT_24cm,6
Source,6
Sr_ng_g,6
SteHum,6
STP1,6
STP2,6
Strain,6
t_day,6
t_hour,6
t_min,6
t_month,6
t_year,6
TBAR,6
TCT,6
Temp_107_+000.27m,6
Temp_107_+000.31m,6
Temp_MRC_+000.14m,6
Temp_MRC_+000.43m,6
Temp_MRC_+000.45m,6
Temp_MRC_+000.50m,6
Temp_MRC_+000.58m,6
Temp_MRC_+000.73m,6
Temp_MRC_+000.77m,6
Temp_MRC_+000.80m,6
Temp_MRC_+000.83m,6
Temp_MRC_+000.93m,6
Temp_MRC_+001.01m,6
Temp_THP_-000.10m,6
Temp_THP_+000.04m,6
Temp_THP_+000.08m,6
Temp_THP_+000.14m,6
Temp_THP_+000.24m,6
Temp_THP_+000.28m,6
Temp_THP_+000.30m,6
Temp_THP_+000.33m,6
Temp_THP_+000.40m,6
Temp_THP_+000.50m,6
Temp_THP_+000.60m,6
Temp_THS_+007.00m,6
Temp_TMB_+000.15m,6
Temp_TMB_+000.46m,6
Temp_TMB_+000.60m,6
Temp_TMB_+000.65m,6
Temp_TMB_+001.00m,6
Temp_TMB_+001.50m,6
Temp_TMC_+000.10m,6
Temperature at Salinity Sensor,6
Temperature_2m,6
Temperature_4.m,6
Temperature_5,6
Temperature_air,6
temppabase,6
tendency_of_ice_mass_due_to_basal_mass_flux,6
tendency_of_ice_mass_due_to_flow,6
tendency_of_ice_mass_due_to_surface_mass_flux,6
Thickness,6
topg_hs,6
TriPal,6
trt,6
UBAR,6
usurf,6
usurf_hs,6
valid_aer_dof200,6
valid_aer_dofs_fine,6
valid_aot361nm,6
valid_bro_dof200,6
valid_bro_dofAloft,6
valid_bro_dofs_fine,6
valid_BrO_LTVCD_sig,6
VCM,6
velbase_mag,6
Vertical_strainrate,6
Vertical_strainrate_uncertainty,6
VPD.kPa,6
VWC.0cm.Organic,6
VWC.12cm.Mineral,6
VWC.24.cm.Mineral,6
W. Direction,6
WATER,6
width,6
WINDDIR,6
WINDDIR3,6
YD,6
YYMMDD,6
-390,5
(10) cm T,5
(15) cm T,5
(20) cm T,5
(25) cm T,5
(30) cm T,5
(35) cm T,5
(40) cm T,5
(5) cm T,5
(50) cm T,5
(60) cm T,5
(70) cm T,5
0 cm T,5
0.1 m,5
0.8_meters,5
1,5
10 cm T,5
100 cm DT,5
100 cm WT,5
20 cm T,5
200 cm DT,5
200 cm WT,5
24_meters,5
5 cm T,5
8 cm T,5
9.45,5
a254,5
Acetylene_solubility_corrected,5
AirTC_Avg,5
AirTemp.DegC,5
Alpha,5
Alt,5
ANALYZED MATERIAL,5
As,5
aspect,5
Aspect,5
ASPECT,5
Ave G,5
avgAT_C_1m,5
avgAT_C_2m,5
avgDP_C,5
avgRH_1m,5
avgRH_2m,5
Ba_unc,5
Bearing,5
BINDEPTH,5
book_page,5
BOREHOLE DEPTH,5
Bottom_Depth,5
Br_ng_g,5
Bryum pseudotriquetrum,5
C,5
Ca_unc,5
Carbon_Biomass,5
Carex aquatilis,5
Cassidulina_neoteretis,5
Cassidulina_reniforme,5
Citation,5
Cl_ng_g,5
CO_ppbv,5
Code,5
Corr. G,5
Course,5
Cr,5
CTD_DOY_UTC,5
Cu,5
d18O (per mil),5
d2H (per mil),5
Date_ratingcurve,5
Date/time_monitoringrecord,5
datetime,5
DBH,5
DBO_Station_Name,5
DEPTH TO MASSIVE ICE,5
Depth_1.000,5
Depth_3.000,5
Depth_6.000,5
Depth_7.000,5
Depth_9.000,5
DewPointTemp.Deg.C,5
DewPointTemp.Max.Deg.C,5
DewPointTemp.Min.Deg.C,5
DIC,5
Discharge,5
Discharge_monitoringrecord,5
Discharge_ratingcurve,5
Distance to Active Point,5
Distichium capillaceum,5
DISTURBED PLOT,5
DOC_unc,5
ECUR,5
Epistominella_arctica,5
ER,5
Ethane_error,5
Ethane_Error,5
Fence,5
Flux,5
G7,5
GageHeight_monitoringrecord,5
Gas_age,5
Gas_age_calendar_year,5
Gear_Code,5
Gear_Size_m2,5
GEOLAT_T,5
GEOLON_T,5
Grid Plot,5
H1WATERM,5
H2WATERM,5
H3WATERM,5
H4WATERM,5
HEADING,5
hno3_uM,5
InstallationNote,5
InstallationType,5
INSTRDEPTH,5
jd,5
K_unc,5
La,5
Label,5
Lake_hgt_m,5
Le,5
Li,5
location,5
M_VALIDY,5
MAGVAR,5
MAIRT1,5
MAIRT2,5
Max.Air.Temp.Deg.C,5
maxWS_m.s,5
MEAN THAW DEPTH,5
Measurement,5
Metertype_ratingcurve,5
Method,5
Mg_unc,5
min,5
Min.Air.Temp.Deg.C,5
minute,5
MK_DOWN,5
MK_UP,5
mmsi,5
MSTP1,5
MSTP2,5
MSTP3,5
MSTP4,5
MUSTAR,5
Na_ng_g,5
Na_unc,5
nestID,5
nh4_uM,5
NH4_UNC,5
NO2_UNC,5
NO3_unc,5
note,5
Number_of_grabs.stn,5
O2calc_µmol_kg,5
O2Sat_µmol/kg,5
Order,5
P_MHP,5
P_VN300,5
PctHiFI_11,5
PctHiFI_12,5
PctHiFI_14,5
pDO,5
Pitch,5
PITCH,5
PO4_unc,5
PON,5
prctBFI_11,5
prctBFI_12,5
prctBFI_14,5
Precipitation.mm,5
PRES,5
PREST,5
QC_Winds,5
Rank,5
Regime1999,5
Regime2012,5
Regime2014,5
REGION,5
Respiration (mg CO2 g-1 hr-1),5
RH_EE03,5
RH_HYT,5
RH.Max,5
RH.Min,5
rms,5
Rnet_NWC_AVG,5
ROLL,5
rot,5
Rsolar,5
RSSI,5
S,5
Salix reticulata,5
SAMI_pCO2,5
SAMI-CO2_Date_Time,5
SAMI-CO2_Temp,5
SAMI-pH_Temp,5
Sample_ID,5
sampleWD_Deg,5
sampleWS_m.s,5
Sat_ratio,5
SD W. Dir.,5
section,5
sensorLoc,5
SHAPE_Leng,5
Shape_Length,5
Si_OH_4,5
Si_OH_4_unc,5
SITE,5
Site name,5
SiteCode,5
SLOPE,5
SM_VWC_10cm,5
SM_VWC_20cm,5
SM_VWC_40cm,5
Soil.date.time,5
SpC,5
SpCwater_monitoringrecord,5
Spp,5
Sr_unc,5
ST_C_100cm,5
ST_C_10cm,5
ST_C_125cm,5
ST_C_15cm,5
ST_C_20cm,5
ST_C_2cm,5
ST_C_30cm,5
ST_C_40cm,5
ST_C_50cm,5
ST_C_5cm,5
ST_C_75cm,5
ST_OCEAN,5
StageHeight_ratingcurve,5
Stainforthia_concava,5
Stainforthia_feylingi,5
stand,5
Station_Depth_m,5
Station_No,5
Stratigraphy,5
Surface_temperature,5
Surface_Temperature_0.01m,5
Surface..0.06_meters.,5
Symbol,5
T_6,5
T_CW,5
T_EE03,5
T_HYT,5
T_Therm,5
T7,5
TA_unc,5
TAS,5
Taxon_Code,5
TBdn,5
TBup,5
Temp_107_+000.40m,5
Temp_MRC_-000.16m,5
Temp_MRC_+000.36m,5
Temp_MRC_+000.42m,5
Temp_MRC_+000.44m,5
Temp_MRC_+000.49m,5
Temp_MRC_+000.59m,5
Temp_MRC_+000.60m,5
Temp_MRC_+000.64m,5
Temp_MRC_+000.65m,5
Temp_MRC_+000.74m,5
Temp_MRC_+000.75m,5
Temp_MRC_+000.82m,5
Temp_MRC_+000.84m,5
Temp_MRC_+001.02m,5
Temp_THB_air,5
Temp_THB_surf,5
Temp_THP_-000.02m,5
Temp_THP_-000.15m,5
Temp_THP_+000.09m,5
Temp_THP_+000.34m,5
Temp_THP_+000.35m,5
Temp_THP_+000.38m,5
Temp_THP_+000.44m,5
Temp_THP_+000.48m,5
Temp_THP_+000.58m,5
Temp_THP_+000.68m,5
Temp_THP_+000.80m,5
Temp_TMB_+000.90m,5
Temperature C,5
Temperature_0.01m,5
Temperature_0.10m,5
Temperature_0.25m,5
Temperature_2.m,5
Temperature_3m,5
Temperature_6,5
Ti,5
Time_ratingcurve,5
Tissue,5
Tissue N (mg/g),5
top_depth,5
Twater_monitoringrecord,5
UCUR,5
unc_2,5
unc_3,5
unc_4,5
unc_5,5
unc_6,5
unc_7,5
unc_8,5
UniqueID,5
UTC_time,5
V_down,5
V_east,5
V_ground,5
V_north,5
VCUR,5
VWC,5
Water Depth,5
Water_depth,5
Waypoint,5
WCUR,5
WDir,5
Wet_Weight,5
WindDirection.degrees,5
WindSpeed_meters.per.second,5
WPL w'C',5
WPL w'E',5
WS 200 cm,5
WSpd,5
XT_OCEAN,5
Yaw,5
YT_OCEAN,5
Zn,5
δ18O,5
δ18O_unc,5
_meters.3,4
_meters.4,4
-102,4
-104,4
-106,4
-108,4
-112,4
-114,4
-116,4
-118,4
-12,4
-122,4
-124,4
-126,4
-128,4
-14,4
-16,4
-18,4
-2,4
-22,4
-24,4
-26,4
-28,4
-32,4
-34,4
-36,4
-38,4
-4,4
-42,4
-44,4
-46,4
-48,4
-52,4
-54,4
-56,4
-58,4
-6,4
-62,4
-64,4
-66,4
-68,4
-72,4
-74,4
-76,4
-78,4
-8,4
-82,4
-84,4
-86,4
-88,4
-92,4
-94,4
-96,4
-98,4
% Water,4
0.05,4
0.08_meters,4
0.22_meters,4
0.25 m,4
0.4_meters,4
0.6 m,4
0.6_meters,4
0.63,4
100,4
10Be concentration uncertainty,4
14.5_meters,4
15 m,4
22,4
24,4
26,4
26_meters,4
28,4
3.5 m,4
32,4
34,4
36,4
38,4
4 m,4
42,4
44,4
46,4
48,4
5,4
52,4
54,4
56,4
58,4
6.2,4
6.8,4
8.2,4
8.45,4
9_meters,4
Age_ky,4
Agency,4
Amphibole_ferrotschermakite,4
AMS facility,4
AREA,4
At,4
atmpCO2,4
Ave. u,4
Band 1,4
Band 2,4
Band 3,4
Band 4,4
Band 5,4
Band 6,4
basal_diameter_cm,4
base_depth,4
batt_volt_Avg,4
Benthics_per_g,4
BOREHOLE LOCATION,4
Bottom Depth (m),4
burn_treatment,4
Calcite,4
CalDes,4
